language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
NORWEGIAN_RIKSMAL	nor	dry	1398	15.84	tœɾː	ielex-15.84-D	source form: tørr
OLD_CHURCH_SLAVONIC	chu	dry	1398	15.84	suxŭ	ielex-15.84-F	source form: сѹхъ
OLD_NORSE	non	dry	1398	15.84	θurː	ielex-15.84-D	source form: þurr
POLISH	pol	dry	1398	15.84	ˈsuxɨ	ielex-15.84-F	source form: suchy
PORTUGUESE	por	dry	1398	15.84	ˈseku	ielex-15.84-G	source form: seco
RUSSIAN	rus	dry	1398	15.84	suxoj	ielex-15.84-F	source form: сухой
SERBOCROATIAN	srp	dry	1398	15.84	sûːʋ	ielex-15.84-F	source form: suv
SPANISH	spa	dry	1398	15.84	seko	ielex-15.84-G	source form: seco
STANDARD_GERMAN	deu	dry	1398	15.84	trɔkn̩	ielex-15.84-B	source form: trocken
SWEDISH	swe	dry	1398	15.84	tɔrː	ielex-15.84-D	source form: torr
URDU	urd	dry	1398	15.84	χʊʃk	ielex-15.84-F	source form: سُوکھا، خُشک
URDU	urd	dry	1398	15.84	sukʰə	ielex-15.84-F	source form: سُوکھا، خُشک
ASSAMESE	asm	warm	1232	15.851	gɒrɒm	ielex-15.851-B	source form: gɒrɒm; loanword
BENGALI	ben	warm	1232	15.851	ɡɔɽɔm	ielex-15.851-B	source form: gorom; loanword
BENGALI	ben	warm	1232	15.851	ɡɔɾɔm	ielex-15.851-B	source form: gorom; loanword
BRETON	bre	warm	1232	15.851	tɔm	ielex-15.851-D	source form: tomm
BULGARIAN	bul	warm	1232	15.851	ˈtɔpɤl	ielex-15.851-D	source form: topal
CATALAN	cat	warm	1232	15.851	kəlen	ielex-15.851-E	source form: calent
CROATIAN	hrv	warm	1232	15.851	tôpao	ielex-15.851-D	source form: topao
CZECH	ces	warm	1232	15.851	tɛpliː	ielex-15.851-D	source form: teplý
DANISH	dan	warm	1232	15.851	vɑˀm	ielex-15.851-B	source form: varm
DIGOR_OSSETIAN	oss	warm	1232	15.851	ʁar	ielex-15.851-B	source form: ʁar
DUTCH	nld	warm	1232	15.851	wɑrm	ielex-15.851-B	source form: warm
EASTERN_ARMENIAN	hye	warm	1232	15.851	tɑkʰ	ielex-15.851-I	source form: tak'
EASTERN_FRISIAN	frs	warm	1232	15.851	vaːrm	ielex-15.851-B	source form: waarm
ENGLISH	eng	warm	1232	15.851	wɔ:m	ielex-15.851-B	source form: warm
FAROESE	fao	warm	1232	15.851	ˈlɪd̥ʒːʊɹ	ielex-15.851-E	source form: lyggjur
FAROESE	fao	warm	1232	15.851	ˈflɛɡ̊vʊɹ	ielex-15.851-L	source form: flógvur
FAROESE	fao	warm	1232	15.851	ˈhaiːtʰʊɹ	ielex-15.851-H	source form: heitur
FRENCH	fra	warm	1232	15.851	ʃo	ielex-15.851-E	source form: chaud
GREEK	ell	warm	1232	15.851	ze̞ˈsto̞s	ielex-15.851-F	source form: zestos
GREEK_ANCIENT	grc	warm	1232	15.851	tʰermós	ielex-15.851-B	source form: θερμός
ICELANDIC	isl	warm	1232	15.851	ˈvarmʏr	ielex-15.851-B	source form: varmur
ICELANDIC	isl	warm	1232	15.851	l̥iːr	ielex-15.851-E	source form: hlýr
ICELANDIC	isl	warm	1232	15.851	ˈheiːtʰʏr	ielex-15.851-H	source form: heitur
IRON_OSSETIAN	oss	warm	1232	15.851	qarm	ielex-15.851-B	source form: qarm
ITALIAN	ita	warm	1232	15.851	kaldo	ielex-15.851-E	source form: caldo
LATIN	lat	warm	1232	15.851	ˈkalidus	ielex-15.851-E	source form: calidus; loanword
LITHUANIAN	lit	warm	1232	15.851	ʃʲɪltɐs	ielex-15.851-E	source form: šiltas
MAITHILI	mai	warm	1232	15.851	tapəb	ielex-15.851-D	source form: tapəb
MAITHILI	mai	warm	1232	15.851	gərm	ielex-15.851-B	source form: gərm; loanword
MARATHI	mar	warm	1232	15.851	gəɾəm	ielex-15.851-B	source form: garam; loanword
NORWEGIAN_BOKMAAL	nor	warm	1232	15.851	ʋaɾm	ielex-15.851-B	source form: varm
NORWEGIAN_RIKSMAL	nor	warm	1232	15.851	ʋaɾm	ielex-15.851-B	source form: varm
OLD_CHURCH_SLAVONIC	chu	warm	1232	15.851	toplŭ	ielex-15.851-D	source form: топлъ
OLD_NORSE	non	warm	1232	15.851	hɛitr	ielex-15.851-H	source form: heitr
OLD_NORSE	non	warm	1232	15.851	varmr	ielex-15.851-B	source form: varmr
OLD_NORSE	non	warm	1232	15.851	ɣlyːr	ielex-15.851-E	source form: hlýr
POLISH	pol	warm	1232	15.851	ˈʨɛpwɨ	ielex-15.851-D	source form: ciepły
PORTUGUESE	por	warm	1232	15.851	kẽˈtɨ	ielex-15.851-C	source form: quente
RUSSIAN	rus	warm	1232	15.851	tʲoplɨj	ielex-15.851-D	source form: тёплый
SERBOCROATIAN	srp	warm	1232	15.851	tôpao	ielex-15.851-D	source form: topao
SPANISH	spa	warm	1232	15.851	kaliðo	ielex-15.851-E	source form: cálido
STANDARD_GERMAN	deu	warm	1232	15.851	varm	ielex-15.851-B	source form: warm
SWEDISH	swe	warm	1232	15.851	varm	ielex-15.851-B	source form: varm
URDU	urd	warm	1232	15.851	ɡəɾm	ielex-15.851-B	source form: گرم; loanword
ASSAMESE	asm	cold	1287	15.86	xit	ielex-15.86-A	source form: xit
BRETON	bre	cold	1287	15.86	jẽ:n	ielex-15.86-F	source form: yen
BULGARIAN	bul	cold	1287	15.86	stoˈdɛn	ielex-15.86-M	source form: studen
CATALAN	cat	cold	1287	15.86	fret	ielex-15.86-E	source form: fred
CATALAN	cat	cold	1287	15.86	fɾɛt	ielex-15.86-E	source form: fred
CROATIAN	hrv	cold	1287	15.86	xladnǒtɕa	ielex-15.86-G	source form: hladnoća
CZECH	ces	cold	1287	15.86	xladni	ielex-15.86-G	source form: chladný
CZECH	ces	cold	1287	15.86	stʊdɛni	ielex-15.86-M	source form: studený
DANISH	dan	cold	1287	15.86	g̥ʰʌlˀ	ielex-15.86-B	source form: kold
DIGOR_OSSETIAN	oss	cold	1287	15.86	wazal	ielex-15.86-A	source form: wazal
DUTCH	nld	cold	1287	15.86	kɑut	ielex-15.86-B	source form: koud
EASTERN_ARMENIAN	hye	cold	1287	15.86	ʦʰuɾt	ielex-15.86-A	source form: c'urt
EASTERN_FRISIAN	frs	cold	1287	15.86	kɔ:t	ielex-15.86-B	source form: kâld
ENGLISH	eng	cold	1287	15.86	kəʊld	ielex-15.86-B	source form: cold
FAROESE	fao	cold	1287	15.86	ˈkʰald̥ʊɹ	ielex-15.86-B	source form: kaldur
FRENCH	fra	cold	1287	15.86	fʀwɑ	ielex-15.86-E	source form: froid
GAELIC_SCOTTISH	gla	cold	1287	15.86	fuər	ielex-15.86-I	source form: fuar
GREEK	ell	cold	1287	15.86	ˈkriˌo̞s	ielex-15.86-H	source form: krios
GREEK_ANCIENT	grc	cold	1287	15.86	psykʰrós	ielex-15.86-K	source form: ψυχρός
ICELANDIC	isl	cold	1287	15.86	ˈkʰald̥ʏr	ielex-15.86-B	source form: kaldur
IRISH_GAELIC	gle	cold	1287	15.86	fˠuəɾˠ	ielex-15.86-I	source form: fuar
IRON_OSSETIAN	oss	cold	1287	15.86	wažal	ielex-15.86-A	source form: wažal
ITALIAN	ita	cold	1287	15.86	freddo	ielex-15.86-E	source form: freddo
MAITHILI	mai	cold	1287	15.86	ʈhəndha	ielex-15.86-D	source form: ʈhəndha
MARATHI	mar	cold	1287	15.86	tʰaɳɖi:	ielex-15.86-D	source form: thandī
NORWEGIAN_BOKMAAL	nor	cold	1287	15.86	kalː	ielex-15.86-B	source form: kald
NORWEGIAN_RIKSMAL	nor	cold	1287	15.86	kalː	ielex-15.86-B	source form: kald
OLD_CHURCH_SLAVONIC	chu	cold	1287	15.86	studenŭ	ielex-15.86-M	source form: стѹдєнъ
OLD_NORSE	non	cold	1287	15.86	kaldr	ielex-15.86-B	source form: kaldr
POLISH	pol	cold	1287	15.86	ˈʑimnɨ	ielex-15.86-L	source form: zimny
PORTUGUESE	por	cold	1287	15.86	ˈfɾiu	ielex-15.86-E	source form: frio
RUSSIAN	rus	cold	1287	15.86	xolodnɨj	ielex-15.86-G	source form: холодный
SERBOCROATIAN	srp	cold	1287	15.86	xlǎːdno	ielex-15.86-G	source form: hladno
SPANISH	spa	cold	1287	15.86	fɾio	ielex-15.86-E	source form: frío
STANDARD_GERMAN	deu	cold	1287	15.86	kalt	ielex-15.86-B	source form: kalt
SWEDISH	swe	cold	1287	15.86	kalː	ielex-15.86-B	source form: kall
URDU	urd	cold	1287	15.86	səɾd̪	ielex-15.86-D	source form: سرد، ٹھنڈا
URDU	urd	cold	1287	15.86	ʈʰə̃ɖɑ	ielex-15.86-D	source form: سرد، ٹھنڈا
BRETON	bre	dirty	1230	15.88	lu:s	ielex-15.88-F	source form: lous
BULGARIAN	bul	dirty	1230	15.88	ˈmrɤ̞sɛn	ielex-15.88-G	source form: mresen
CATALAN	cat	dirty	1230	15.88	bɾut	ielex-15.88-Ab	source form: brut
CATALAN	cat	dirty	1230	15.88	pɔrk	ielex-15.88-E	source form: porc
CROATIAN	hrv	dirty	1230	15.88	pr̂ʎaʋ	ielex-15.88-S	source form: prljav
CZECH	ces	dirty	1230	15.88	ʃpɪnaviː	ielex-15.88-J	source form: špinavý
DANISH	dan	dirty	1230	15.88	ˈuˌʁɛˀn	ielex-15.88-Aa	source form: uren
DANISH	dan	dirty	1230	15.88	ˈsɡ̊iðən	ielex-15.88-K	source form: skiden
DANISH	dan	dirty	1230	15.88	ˈsnɑwsəð	ielex-15.88-Am	source form: snavset
DUTCH	nld	dirty	1230	15.88	vœyl	ielex-15.88-B	source form: vuil
EASTERN_FRISIAN	frs	dirty	1230	15.88	fi:s	ielex-15.88-B	source form: fiis
ENGLISH	eng	dirty	1230	15.88	dɜ:tɪ	ielex-15.88-L	source form: dirty; loanword
FAROESE	fao	dirty	1230	15.88	ɔuːˈɹaiːnʊɹ	ielex-15.88-Aa	source form: óreinur
FAROESE	fao	dirty	1230	15.88	ˈʃiːtɪn	ielex-15.88-K	source form: skitin
FRENCH	fra	dirty	1230	15.88	sal	ielex-15.88-M	source form: sale
GAELIC_SCOTTISH	gla	dirty	1230	15.88	sɑləx	ielex-15.88-M	source form: salach
GREEK	ell	dirty	1230	15.88	ˈvro̞miˌko̞s	ielex-15.88-Y	source form: vromikos
HINDI	hin	dirty	1230	15.88	ɡənd̪a	ielex-15.88-V	source form: genda
ICELANDIC	isl	dirty	1230	15.88	ˈsaurʏɣʏr	ielex-15.88-Ak	source form: saurugur
ICELANDIC	isl	dirty	1230	15.88	ˈsciːtʰʏːɣʏr	ielex-15.88-K	source form: skítugur
ICELANDIC	isl	dirty	1230	15.88	ˈouːr̥eid̥n	ielex-15.88-Aa	source form: óhreinn
IRISH_GAELIC	gle	dirty	1230	15.88	sˠəˈl̪ˠax	ielex-15.88-M	source form: salach
IRISH_GAELIC	gle	dirty	1230	15.88	ˈsˠal̪ˠəx	ielex-15.88-M	source form: salach
IRON_OSSETIAN	oss	dirty	1230	15.88	čiži	ielex-15.88-T	source form: č'iži
ITALIAN	ita	dirty	1230	15.88	spɔrko	ielex-15.88-E	source form: sporco
MAITHILI	mai	dirty	1230	15.88	gənda	ielex-15.88-V	source form: gənda
MARATHI	mar	dirty	1230	15.88	məɭelə	ielex-15.88-D	source form: mallela
MARATHI	mar	dirty	1230	15.88	gʱaneɾɖə	ielex-15.88-V	source form: ghānerda
NORWEGIAN_BOKMAAL	nor	dirty	1230	15.88	ˈʃɪ̀tːən	ielex-15.88-K	source form: skitten
NORWEGIAN_BOKMAAL	nor	dirty	1230	15.88	ʉɾɑɪn	ielex-15.88-Aa	source form: urein
NORWEGIAN_BOKMAAL	nor	dirty	1230	15.88	ʉɾeːn	ielex-15.88-Aa	source form: uren
NORWEGIAN_RIKSMAL	nor	dirty	1230	15.88	ˈʃɪ̀tːən	ielex-15.88-K	source form: skitten
NORWEGIAN_RIKSMAL	nor	dirty	1230	15.88	ʉɾɑɪn	ielex-15.88-Aa	source form: urein
NORWEGIAN_RIKSMAL	nor	dirty	1230	15.88	ʉɾeːn	ielex-15.88-Aa	source form: uren
OLD_NORSE	non	dirty	1230	15.88	ˈsauruɣr	ielex-15.88-Ak	source form: saurugr
OLD_NORSE	non	dirty	1230	15.88	uːˈɣrɛinː	ielex-15.88-Aa	source form: úhreinn
OLD_NORSE	non	dirty	1230	15.88	ˈskitinː	ielex-15.88-K	source form: skitinn
POLISH	pol	dirty	1230	15.88	brudnɨ	ielex-15.88-H	source form: brudny
PORTUGUESE	por	dirty	1230	15.88	ˈsuʒu	ielex-15.88-Ac	source form: sujo
RUSSIAN	rus	dirty	1230	15.88	grʲaznɨj	ielex-15.88-I	source form: грязный
SERBOCROATIAN	srp	dirty	1230	15.88	prʎaʋ	ielex-15.88-S	source form: prljav
SPANISH	spa	dirty	1230	15.88	suθjo	ielex-15.88-Ac	source form: sucio
STANDARD_GERMAN	deu	dirty	1230	15.88	ʃmʊt͜sɪç	ielex-15.88-N	source form: schmutzig
SWEDISH	swe	dirty	1230	15.88	ˈùːˌre:n	ielex-15.88-Aa	source form: oren
SWEDISH	swe	dirty	1230	15.88	ˈsmɵ̀tsɪɡ	ielex-15.88-N	source form: smutsig; loanword
URDU	urd	dirty	1230	15.88	mɛlə	ielex-15.88-D	source form: مَیلا، گنْدا
ASSAMESE	asm	laugh	1355	16.25	hãh	ielex-16.25-E	source form: hãh
BRETON	bre	laugh	1355	16.25	xwarzĩn	ielex-16.25-G	source form: c'hoarzhin
BULGARIAN	bul	laugh	1355	16.25	ˈsmɛjɐ sɛ	ielex-16.25-H	source form: smee se
CATALAN	cat	laugh	1355	16.25	riuwɾə	ielex-16.25-F	source form: riure
CZECH	ces	laugh	1355	16.25	smaːt sɛ	ielex-16.25-H	source form: smát se
DANISH	dan	laugh	1355	16.25	leˀ	ielex-16.25-B	source form: le
DIGOR_OSSETIAN	oss	laugh	1355	16.25	χod-	ielex-16.25-M	source form: χod-
DUTCH	nld	laugh	1355	16.25	lɑχən	ielex-16.25-B	source form: lachen
EASTERN_FRISIAN	frs	laugh	1355	16.25	laitsjə	ielex-16.25-B	source form: laitsje
ENGLISH	eng	laugh	1355	16.25	lɑ:f	ielex-16.25-B	source form: to laugh
FAROESE	fao	laugh	1355	16.25	ˈle̜ːa	ielex-16.25-B	source form: læa
FAROESE	fao	laugh	1355	16.25	ˈflɛnːa	ielex-16.25-O	source form: flenna
FAROESE	fao	laugh	1355	16.25	ˈɡ̊ɹʊiːna	ielex-16.25-N	source form: grína
FRENCH	fra	laugh	1355	16.25	ʀiʀ	ielex-16.25-F	source form: rire
GREEK	ell	laugh	1355	16.25	ʝe̞ˈlo̞	ielex-16.25-D	source form: yelo
ICELANDIC	isl	laugh	1355	16.25	ˈl̥aiːja	ielex-16.25-B	source form: hlæja
IRISH_GAELIC	gle	laugh	1355	16.25	bʲiː ə ˈɡaːɾʲə	ielex-16.25-I	source form: bí  ag gáire
IRON_OSSETIAN	oss	laugh	1355	16.25	χud-	ielex-16.25-M	source form: χud-
ITALIAN	ita	laugh	1355	16.25	ridere	ielex-16.25-F	source form: ridere
MAITHILI	mai	laugh	1355	16.25	hə̃səb	ielex-16.25-E	source form: hə̃səb
MARATHI	mar	laugh	1355	16.25	ɦəsɳe	ielex-16.25-E	source form: hasne
NORWEGIAN_BOKMAAL	nor	laugh	1355	16.25	leː	ielex-16.25-B	source form: le
NORWEGIAN_RIKSMAL	nor	laugh	1355	16.25	leː	ielex-16.25-B	source form: le
OLD_CHURCH_SLAVONIC	chu	laugh	1355	16.25	smějetŭ sę	ielex-16.25-H	source form: смияти
OLD_NORSE	non	laugh	1355	16.25	ˈɣlɛja	ielex-16.25-B	source form: hlæja
POLISH	pol	laugh	1355	16.25	ɕmʲaʨ ɕɛ̃	ielex-16.25-H	source form: śmiać się
PORTUGUESE	por	laugh	1355	16.25	ɾiɾ	ielex-16.25-F	source form: rir
RUSSIAN	rus	laugh	1355	16.25	smʲejatʲsʲa	ielex-16.25-H	source form: смеяться
SPANISH	spa	laugh	1355	16.25	reiɾ	ielex-16.25-F	source form: reír
STANDARD_GERMAN	deu	laugh	1355	16.25	laxn̩	ielex-16.25-B	source form: lachen
SWEDISH	swe	laugh	1355	16.25	ˈskràtːa	ielex-16.25-K	source form: skratta
TAJIK	tgk	laugh	1355	16.25	xændidæn	ielex-16.25-A	source form: xandidan
URDU	urd	laugh	1355	16.25	hə̃snə	ielex-16.25-E	source form: ہنسنا
ASSAMESE	asm	play	1413	16.26	khɛl	ielex-16.26-E	source form: khɛl
BRETON	bre	play	1413	16.26	xwa:ri	ielex-16.26-G	source form: c'hoari
BULGARIAN	bul	play	1413	16.26	iˈɡrajɐ	ielex-16.26-H	source form: igrae
CATALAN	cat	play	1413	16.26	ʒuɣa	ielex-16.26-F	source form: jugar
CROATIAN	hrv	play	1413	16.26	îɡrati	ielex-16.26-H	source form: igrati
CZECH	ces	play	1413	16.26	ɦraːt	ielex-16.26-H	source form: hrát
DANISH	dan	play	1413	16.26	ˈsb̥ʰelə	ielex-16.26-B	source form: spille; loanword
DANISH	dan	play	1413	16.26	ˈlɑjə	ielex-16.26-M	source form: lege
DIGOR_OSSETIAN	oss	play	1413	16.26	ʁaz-	ielex-16.26-O	source form: ʁaz-
DUTCH	nld	play	1413	16.26	spelən	ielex-16.26-B	source form: spelen
EASTERN_FRISIAN	frs	play	1413	16.26	spiljə	ielex-16.26-B	source form: spylje
ENGLISH	eng	play	1413	16.26	pleɪ	ielex-16.26-J	source form: to play
FAROESE	fao	play	1413	16.26	ˈlaiːka	ielex-16.26-M	source form: leika
FAROESE	fao	play	1413	16.26	ˈspɛaːla	ielex-16.26-B	source form: spæla; loanword
FRENCH	fra	play	1413	16.26	ʒwe	ielex-16.26-F	source form: jouer
GREEK	ell	play	1413	16.26	ˈpe̞zo̞	ielex-16.26-K	source form: pezo
ICELANDIC	isl	play	1413	16.26	ˈleiːkʰa	ielex-16.26-M	source form: leika
IRON_OSSETIAN	oss	play	1413	16.26	qaz-	ielex-16.26-O	source form: qaz-
ITALIAN	ita	play	1413	16.26	dʒokare	ielex-16.26-F	source form: giocare
MAITHILI	mai	play	1413	16.26	kheləb	ielex-16.26-E	source form: kheləb
MARATHI	mar	play	1413	16.26	kʰeɭɳe	ielex-16.26-E	source form: khelne
NORWEGIAN_BOKMAAL	nor	play	1413	16.26	ˈspɪ̀lːə	ielex-16.26-B	source form: spille; loanword
NORWEGIAN_BOKMAAL	nor	play	1413	16.26	ˈlèːkə	ielex-16.26-M	source form: leke
NORWEGIAN_RIKSMAL	nor	play	1413	16.26	ˈspɪ̀lːə	ielex-16.26-B	source form: spille; loanword
NORWEGIAN_RIKSMAL	nor	play	1413	16.26	ˈlèːkə	ielex-16.26-M	source form: leke
OLD_CHURCH_SLAVONIC	chu	play	1413	16.26	igrajetŭ	ielex-16.26-H	source form: igrajetŭ
OLD_NORSE	non	play	1413	16.26	ˈlɛika	ielex-16.26-M	source form: leika
POLISH	pol	play	1413	16.26	graʨ	ielex-16.26-H	source form: grać
POLISH	pol	play	1413	16.26	ˈbavʲiʨ ɕɛ	ielex-16.26-N	source form: bawić się
PORTUGUESE	por	play	1413	16.26	ʒuˈɡaɾ	ielex-16.26-F	source form: jogar
RUSSIAN	rus	play	1413	16.26	igratʲ	ielex-16.26-H	source form: играть
SERBOCROATIAN	srp	play	1413	16.26	îɡrati	ielex-16.26-H	source form: igrati
SPANISH	spa	play	1413	16.26	xuɣaɾ	ielex-16.26-F	source form: jugar
STANDARD_GERMAN	deu	play	1413	16.26	ʃpi:lən	ielex-16.26-B	source form: spielen
SWEDISH	swe	play	1413	16.26	ˈspè:la	ielex-16.26-B	source form: spela; loanword
SWEDISH	swe	play	1413	16.26	ˈlè:ka	ielex-16.26-M	source form: leka
URDU	urd	play	1413	16.26	kʰelnə	ielex-16.26-E	source form: بجانا، کھیلنا
URDU	urd	play	1413	16.26	bəʤɑnə	ielex-16.26-E	source form: بجانا، کھیلنا
ASSAMESE	asm	fear	1419	16.53	dɒra	ielex-16.53-M	source form: dɒra
BRETON	bre	fear	1419	16.53	du:ʒã	ielex-16.53-G	source form: doujañ
BULGARIAN	bul	fear	1419	16.53	strɐˈxuvɐm sɛ	ielex-16.53-H	source form: straxuva se
CATALAN	cat	fear	1419	16.53	ˈtemeɾ	ielex-16.53-F	source form: témer
CATALAN	cat	fear	1419	16.53	ˈtemə	ielex-16.53-F	source form: témer
CROATIAN	hrv	fear	1419	16.53	bǒjati	ielex-16.53-E	source form: bojati
CZECH	ces	fear	1419	16.53	baːt se	ielex-16.53-E	source form: bát se
DANISH	dan	fear	1419	16.53	ˈʁɑðəs	ielex-16.53-J	source form: ræddes
DANISH	dan	fear	1419	16.53	ˈfʁœ̝g̥d̥ʰə	ielex-16.53-I	source form: frygte
DIGOR_OSSETIAN	oss	fear	1419	16.53	tɐrs-	ielex-16.53-D	source form: tɐrs-
DUTCH	nld	fear	1419	16.53	vrezən	ielex-16.53-B	source form: vrezen
EASTERN_FRISIAN	frs	fear	1419	16.53	ɪ.ənjə	ielex-16.53-Q	source form: eangje
ENGLISH	eng	fear	1419	16.53	fɪə	ielex-16.53-B	source form: to fear
FAROESE	fao	fear	1419	16.53	ˈœʰtːast	ielex-16.53-Q	source form: óttast
FAROESE	fao	fear	1419	16.53	ˈɹe̜ːast	ielex-16.53-J	source form: ræðast
FAROESE	fao	fear	1419	16.53	ˈveːɹa ˈɹadːʊɹ	ielex-16.53-J	source form: vera ræddur
FRENCH	fra	fear	1419	16.53	kʀɛ̃dʀ	ielex-16.53-D	source form: craindre
GREEK	ell	fear	1419	16.53	fo̞ˈvume̞	ielex-16.53-K	source form: fovume
ICELANDIC	isl	fear	1419	16.53	ˈouʰtːast	ielex-16.53-Q	source form: óttast
ICELANDIC	isl	fear	1419	16.53	ˈr̥aiːðast	ielex-16.53-J	source form: hræðast
IRON_OSSETIAN	oss	fear	1419	16.53	tɐrš-	ielex-16.53-D	source form: tɐrš-
ITALIAN	ita	fear	1419	16.53	temere	ielex-16.53-F	source form: temere
MAITHILI	mai	fear	1419	16.53	ɖərəb	ielex-16.53-M	source form: ɖərəb
MARATHI	mar	fear	1419	16.53	bʱaj	ielex-16.53-E	source form: bhay
MARATHI	mar	fear	1419	16.53	bʱiti:	ielex-16.53-E	source form: bhitī
NORWEGIAN_BOKMAAL	nor	fear	1419	16.53	ˈfɾʏ̀ktə	ielex-16.53-I	source form: frykte; loanword
NORWEGIAN_RIKSMAL	nor	fear	1419	16.53	ˈfɾʏ̀ktə	ielex-16.53-I	source form: frykte; loanword
OLD_CHURCH_SLAVONIC	chu	fear	1419	16.53	bojitŭ seũ	ielex-16.53-E	source form: бояти
OLD_NORSE	non	fear	1419	16.53	ˈoːtːask	ielex-16.53-Q	source form: óttask
OLD_NORSE	non	fear	1419	16.53	ˈɣrɛðask	ielex-16.53-J	source form: hræðask
POLISH	pol	fear	1419	16.53	ˈbatɕ ɕɛ̃	ielex-16.53-E	source form: bać się
PORTUGUESE	por	fear	1419	16.53	tɨˈmeɾ	ielex-16.53-F	source form: temer
RUSSIAN	rus	fear	1419	16.53	bojatʲsʲa	ielex-16.53-E	source form: бояться
SPANISH	spa	fear	1419	16.53	temeɾ	ielex-16.53-F	source form: temer
STANDARD_GERMAN	deu	fear	1419	16.53	fʏrçtn̩	ielex-16.53-I	source form: fürchten
SWEDISH	swe	fear	1419	16.53	fɑ:rho:ga	ielex-16.53-I	source form: farhåga; loanword
SWEDISH	swe	fear	1419	16.53	ˈfrɵ̀kta	ielex-16.53-I	source form: frukta; loanword
SWEDISH	swe	fear	1419	16.53	ˈrɛ̀ːdas	ielex-16.53-J	source form: rädas
URDU	urd	fear	1419	16.53	ɖəɾnə	ielex-16.53-M	source form: ڈرنا
BENGALI	ben	good	1035	16.71	valo	ielex-16.71-E	source form: bhalo
BENGALI	ben	good	1035	16.71	bʱalo	ielex-16.71-E	source form: bhalo
BRETON	bre	good	1035	16.71	maːd	ielex-16.71-G	source form: mat
BULGARIAN	bul	good	1035	16.71	doˈbɤ̞r	ielex-16.71-H	source form: dobror
CATALAN	cat	good	1035	16.71	bɔ	ielex-16.71-F	source form: bo
CROATIAN	hrv	good	1035	16.71	dôbar	ielex-16.71-H	source form: dobar
CZECH	ces	good	1035	16.71	dobriː	ielex-16.71-H	source form: dobrý
DANISH	dan	good	1035	16.71	g̥oˀ	ielex-16.71-B	source form: god
DIGOR_OSSETIAN	oss	good	1035	16.71	χʷarz	ielex-16.71-M	source form: χʷarz
DUTCH	nld	good	1035	16.71	ɣut	ielex-16.71-B	source form: goed
EASTERN_ARMENIAN	hye	good	1035	16.71	lɑv	ielex-16.71-D	source form: lav
ENGLISH	eng	good	1035	16.71	gʊd	ielex-16.71-B	source form: good
FAROESE	fao	good	1035	16.71	ˈɡ̊ɔuːwʊɹ	ielex-16.71-B	source form: góður
FRENCH	fra	good	1035	16.71	bɔ̃	ielex-16.71-F	source form: bon
GAELIC_SCOTTISH	gla	good	1035	16.71	mah	ielex-16.71-G	source form: math
GAELIC_SCOTTISH	gla	good	1035	16.71	ma:	ielex-16.71-G	source form: math
GREEK	ell	good	1035	16.71	kaˈlo̞s	ielex-16.71-I	source form: kalos
GREEK_ANCIENT	grc	good	1035	16.71	aɡatʰós	ielex-16.71-Af	source form: ἀγαθός
HINDI	hin	good	1035	16.71	ə:t:ʃʰa:	ielex-16.71-P	source form: eccha
ICELANDIC	isl	good	1035	16.71	ˈɡ̊ouːðʏr	ielex-16.71-B	source form: góður
IRISH_GAELIC	gle	good	1035	16.71	mˠaɪ	ielex-16.71-G	source form: maith
IRISH_GAELIC	gle	good	1035	16.71	mˠah	ielex-16.71-G	source form: maith
IRISH_GAELIC	gle	good	1035	16.71	mˠa	ielex-16.71-G	source form: maith
IRISH_GAELIC	gle	good	1035	16.71	mˠaɪh	ielex-16.71-G	source form: maith
IRON_OSSETIAN	oss	good	1035	16.71	χorž	ielex-16.71-M	source form: χorž
ITALIAN	ita	good	1035	16.71	bwɔno	ielex-16.71-F	source form: buono
MARATHI	mar	good	1035	16.71	tsaŋglə	ielex-16.71-K	source form: tsāŋgla
NORWEGIAN_BOKMAAL	nor	good	1035	16.71	ɡuː	ielex-16.71-B	source form: god
NORWEGIAN_BOKMAAL	nor	good	1035	16.71	bɾaː	ielex-16.71-Ag	source form: bra; loanword
NORWEGIAN_RIKSMAL	nor	good	1035	16.71	ɡuː	ielex-16.71-B	source form: god
NORWEGIAN_RIKSMAL	nor	good	1035	16.71	bɾaː	ielex-16.71-Ag	source form: bra; loanword
OLD_CHURCH_SLAVONIC	chu	good	1035	16.71	dobrŭ	ielex-16.71-H	source form: добръ
OLD_NORSE	non	good	1035	16.71	ɡoːðr	ielex-16.71-B	source form: góðr
POLISH	pol	good	1035	16.71	ˈdɔbrɨ	ielex-16.71-H	source form: dobry
PORTUGUESE	por	good	1035	16.71	bõ	ielex-16.71-F	source form: bom
SERBOCROATIAN	srp	good	1035	16.71	dôbar	ielex-16.71-H	source form: dobar
SPANISH	spa	good	1035	16.71	bweno	ielex-16.71-F	source form: bueno
STANDARD_GERMAN	deu	good	1035	16.71	gu:t	ielex-16.71-B	source form: gut
SWEDISH	swe	good	1035	16.71	brɑː	ielex-16.71-Ag	source form: bra; loanword
SWEDISH	swe	good	1035	16.71	gu:d	ielex-16.71-B	source form: god
URDU	urd	good	1035	16.71	bʰəlɑ	ielex-16.71-E	source form: اچّھا، بَھلا
URDU	urd	good	1035	16.71	ʔəʧʰɑ	ielex-16.71-E	source form: اچّھا، بَھلا
