ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
697	Sado	give	jaru	j a r u	159	c564 v130 c151 v027	1447	sado1237
698	Oki	give	jaru	j a r u	159	c564 v130 c151 v027	1447	
699	Kagoshima	give	kuiru	k ui r u	160	c831 d016 c151 v027	1447	kyus1238
960	Miyako	good	ʣautuː	dz au t uː	214	c020 d026 c118 v019	1035	miya1259
961	Tōkyō	good	iː	iː	211	v183	1035	toky1238
962	Amami	good	iʨːari	i tːɕ a r i	212	v191 c200 v130 c151 v191	1035	naze1238
963	Kyōto	good	eː	eː	211	v202	1035	kyot1238
964	Hachijō	good	jokːja	j o kː j a	215	c564 v042 c825 c564 v130	1035	hach1238
965	Shuri	good	jutaɕaɴ	j u t a ɕ a ɴ	213	c564 v027 c118 v130 c202 v130 c745	1035	shur1243
966	Kōchi	good	eː	eː	211	v202	1035	shik1243
967	Sado	good	eː	eː	211	v202	1035	sado1237
968	Oki	good	eː	eː	211	v202	1035	
969	Kagoshima	good	joka	j o k a	215	c564 v042 c831 v130	1035	kyus1238
1367	Miyako	grass	fusa	f u s a	309	c447 v027 c087 v130	606	miya1259
1368	Tōkyō	grass	kusa	k u s a	309	c831 v027 c087 v130	606	toky1238
1369	Amami	grass	kusa	k u s a	309	c831 v027 c087 v130	606	naze1238
1370	Kyōto	grass	kusa	k u s a	309	c831 v027 c087 v130	606	kyot1238
1371	Hachijō	grass	kusa	k u s a	309	c831 v027 c087 v130	606	hach1238
1372	Shuri	grass	kusa	k u s a	309	c831 v027 c087 v130	606	shur1243
1373	Kōchi	grass	kusa	k u s a	309	c831 v027 c087 v130	606	shik1243
1374	Sado	grass	kusa	k u s a	309	c831 v027 c087 v130	606	sado1237
1375	Oki	grass	kusa	k u s a	309	c831 v027 c087 v130	606	
1376	Kagoshima	grass	kusa	k u s a	309	c831 v027 c087 v130	606	kyus1238
311	Miyako	grease (fat)	aɣva	a ɣʷ a	78	v130 c782 v130	323	miya1259
312	Tōkyō	grease (fat)	aburami	a b u r a m i	78	v130 c254 v027 c151 v130 c239 v191	323	toky1238
313	Amami	grease (fat)	sirumi	s i r u m i	79	c087 v191 c151 v027 c239 v191	323	naze1238
314	Kyōto	grease (fat)	abura	a b u r a	78	v130 c254 v027 c151 v130	323	kyot1238
315	Hachijō	grease (fat)	aburaniku	a b u r a n i k u	78	v130 c254 v027 c151 v130 c105 v191 c831 v027	323	hach1238
316	Shuri	grease (fat)	ʔaɴdaʥisi	ʔ a ɴ d a dʑ i s i	77	c405 v130 c745 c143 v130 c195 v191 c087 v191	323	shur1243
317	Kōchi	grease (fat)	abura	a b u r a	78	v130 c254 v027 c151 v130	323	shik1243
318	Sado	grease (fat)	aburaniku	a b u r a n i k u	78	v130 c254 v027 c151 v130 c105 v191 c831 v027	323	sado1237
319	Oki	grease (fat)	abura	a b u r a	78	v130 c254 v027 c151 v130	323	
320	Kagoshima	grease (fat)	aburami	a b u r a m i	78	v130 c254 v027 c151 v130 c239 v191	323	kyus1238
870	Miyako	green	au	au	192	d026	1425	miya1259
871	Tōkyō	green	a.oi	a oi	192	v130 d015	1425	toky1238
872	Amami	green	ʔoːsari	ʔ oː s a r i	191	c405 v035 c087 v130 c151 v191	1425	naze1238
873	Kyōto	green	a.oi	a oi	192	v130 d015	1425	kyot1238
874	Hachijō	green	a.okʲa	a o kʲ a	192	v130 v042 c830 v130	1425	hach1238
875	Shuri	green	ʔoːsaɴ	ʔ oː s a ɴ	191	c405 v035 c087 v130 c745	1425	shur1243
876	Kōchi	green	a.oi	a oi	192	v130 d015	1425	shik1243
877	Sado	green	a.oi	a oi	192	v130 d015	1425	sado1237
878	Oki	green	aweː	a w eː	192	v130 c457 v202	1425	
879	Kagoshima	green	a.o	a o	192	v130 v042	1425	kyus1238
1318	Tōkyō	guts	harawata	h a r a w a t a	303	c401 v130 c151 v130 c457 v130 c118 v130	1334	toky1238
1319	Amami	guts	waθa	w a θ a	303	c457 v130 c413 v130	1334	naze1238
1320	Kyōto	guts	harawata	h a r a w a t a	303	c401 v130 c151 v130 c457 v130 c118 v130	1334	kyot1238
1321	Hachijō	guts	haruta	h a r u t a	303	c401 v130 c151 v027 c118 v130	1334	hach1238
1322	Shuri	guts	watamiːmuɴ	w a t a m iː m u ɴ	302	c457 v130 c118 v130 c239 v183 c239 v027 c745	1334	shur1243
1323	Kōchi	guts	harawata	h a r a w a t a	303	c401 v130 c151 v130 c457 v130 c118 v130	1334	shik1243
1324	Sado	guts	harawata	h a r a w a t a	303	c401 v130 c151 v130 c457 v130 c118 v130	1334	sado1237
1325	Oki	guts	harawata	h a r a w a t a	303	c401 v130 c151 v130 c457 v130 c118 v130	1334	
1326	Kagoshima	guts	zuzuwata	z u z u w a t a	303	c078 v027 c078 v027 c457 v130 c118 v130	1334	kyus1238
361	Miyako	hair	p͡sɨgi	ps ɨ g i	88	c291 v116 c824 v191	1040	miya1259
362	Tōkyō	hair	ke	k e	89	c831 v200	1040	toky1238
363	Amami	hair	higi	h i g i	88	c401 v191 c824 v191	1040	naze1238
364	Kyōto	hair	keː	k eː	89	c831 v202	1040	kyot1238
365	Hachijō	hair	kiː	k iː	89	c831 v183	1040	hach1238
366	Shuri	hair	kiː	k iː	89	c831 v183	1040	shur1243
367	Kōchi	hair	ke	k e	89	c831 v200	1040	shik1243
368	Sado	hair	ke	k e	89	c831 v200	1040	sado1237
369	Oki	hair	ke	k e	89	c831 v200	1040	
370	Kagoshima	hair	kei	k ei	89	c831 d047	1040	kyus1238
371	Hachijō	hair	kebuɕo	k e b u ɕ o	89	c831 v200 c254 v027 c202 v042	1040	hach1238
472	Miyako	hand	tiː	t iː	110	c118 v183	1277	miya1259
473	Tōkyō	hand	te	t e	110	c118 v200	1277	toky1238
474	Amami	hand	θɨ	θ ɨ	110	c413 v116	1277	naze1238
475	Kyōto	hand	teː	t eː	110	c118 v202	1277	kyot1238
476	Hachijō	hand	te	t e	110	c118 v200	1277	hach1238
477	Shuri	hand	tiː	t iː	110	c118 v183	1277	shur1243
478	Kōchi	hand	te	t e	110	c118 v200	1277	shik1243
479	Sado	hand	te	t e	110	c118 v200	1277	sado1237
480	Oki	hand	te	t e	110	c118 v200	1277	
481	Kagoshima	hand	te	t e	110	c118 v200	1277	kyus1238
1010	Miyako	he	kanup͡sɨtu	k a n u ps ɨ t u	231	c831 v130 c105 v027 c291 v116 c118 v027	1211	miya1259
1011	Tōkyō	he	anohito	a n o h i t o	230	v130 c105 v042 c401 v191 c118 v042	1211	toky1238
1012	Amami	he	ʔaɴʨu	ʔ a ɴ tɕ u	230	c405 v130 c745 c198 v027	1211	naze1238
1013	Kyōto	he	anohito	a n o h i t o	230	v130 c105 v042 c401 v191 c118 v042	1211	kyot1238
1014	Hachijō	he	ora	o r a	229	v042 c151 v130	1211	hach1238
1015	Shuri	he	ʔanuʦːu	ʔ a n u tːs u	230	c405 v130 c105 v027 c025 v027	1211	shur1243
1016	Kōchi	he	anohito	a n o h i t o	230	v130 c105 v042 c401 v191 c118 v042	1211	shik1243
1017	Sado	he	anohito	a n o h i t o	230	v130 c105 v042 c401 v191 c118 v042	1211	sado1237
1018	Oki	he	are	a r e	230	v130 c151 v200	1211	
1019	Kagoshima	he	aiː	a iː	230	v130 v183	1211	kyus1238
372	Miyako	head	kanamaɭ	k a n a m a ɭ	94	c831 v130 c105 v130 c239 v130 c702	1256	miya1259
373	Tōkyō	head	atama	a t a m a	91	v130 c118 v130 c239 v130	1256	toky1238
374	Amami	head	xamaʨi	x a m a tɕ i	93	c772 v130 c239 v130 c198 v191	1256	naze1238
375	Kyōto	head	atama	a t a m a	91	v130 c118 v130 c239 v130	1256	kyot1238
376	Hachijō	head	ʦuburi	ts u b u r i	90	c015 v027 c254 v027 c151 v191	1256	hach1238
377	Shuri	head	ɕiburu	ɕ i b u r u	90	c202 v191 c254 v027 c151 v027	1256	shur1243
378	Kōchi	head	atama	a t a m a	91	v130 c118 v130 c239 v130	1256	shik1243
379	Sado	head	atama	a t a m a	91	v130 c118 v130 c239 v130	1256	sado1237
380	Oki	head	atama	a t a m a	91	v130 c118 v130 c239 v130	1256	
381	Kagoshima	head	biɴta	b i ɴ t a	92	c254 v191 c745 c118 v130	1256	kyus1238
570	Miyako	hear	ʦɨfu	ts ɨ f u	132	c015 v116 c447 v027	1408	miya1259
571	Tōkyō	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	toky1238
572	Amami	hear	kikʲuri	k i kʲ u r i	132	c831 v191 c830 v027 c151 v191	1408	naze1238
573	Kyōto	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	kyot1238
574	Hachijō	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	hach1238
575	Shuri	hear	ʨiʦuɴ	tɕ i ts u ɴ	132	c198 v191 c015 v027 c745	1408	shur1243
576	Kōchi	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	shik1243
577	Sado	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	sado1237
578	Oki	hear	kiku	k i k u	132	c831 v191 c831 v027	1408	
579	Kagoshima	hear	kiː	k iː	132	c831 v183	1408	kyus1238
512	Tōkyō	heart	siɴzoː	s i ɴ z oː	118	c087 v191 c745 c078 v035	1223	toky1238
513	Amami	heart	siɴdo	s i ɴ d o	118	c087 v191 c745 c143 v042	1223	naze1238
514	Kyōto	heart	siɴzoː	s i ɴ z oː	118	c087 v191 c745 c078 v035	1223	kyot1238
515	Hachijō	heart	siɴzoː	s i ɴ z oː	118	c087 v191 c745 c078 v035	1223	hach1238
516	Shuri	heart	ʨimu	tɕ i m u	117	c198 v191 c239 v027	1223	shur1243
517	Kōchi	heart	kimo	k i m o	117	c831 v191 c239 v042	1223	shik1243
518	Sado	heart	siɴzoː	s i ɴ z oː	118	c087 v191 c745 c078 v035	1223	sado1237
519	Oki	heart	siɴzoː	s i ɴ z oː	118	c087 v191 c745 c078 v035	1223	
520	Kagoshima	heart	siɴizoː	s i ɴ i z oː	118	c087 v191 c745 v191 c078 v035	1223	kyus1238
1591	Miyako	heavy	ivu	i v u	361	v191 c446 v027	1210	miya1259
1592	Tōkyō	heavy	omoi	o m oi	361	v042 c239 d015	1210	toky1238
1593	Amami	heavy	ʔubusari	ʔ u b u s a r i	361	c405 v027 c254 v027 c087 v130 c151 v191	1210	naze1238
1594	Kyōto	heavy	omotai	o m o t ai	361	v042 c239 v042 c118 d030	1210	kyot1238
1595	Hachijō	heavy	omokʲa	o m o kʲ a	361	v042 c239 v042 c830 v130	1210	hach1238
1596	Shuri	heavy	ʔɴbusaɴ	ʔ ɴ b u s a ɴ	361	c405 c745 c254 v027 c087 v130 c745	1210	shur1243
1597	Kōchi	heavy	omotai	o m o t ai	361	v042 c239 v042 c118 d030	1210	shik1243
1598	Sado	heavy	omoi	o m oi	361	v042 c239 d015	1210	sado1237
1599	Oki	heavy	omeː	o m eː	361	v042 c239 v202	1210	
1600	Kagoshima	heavy	oimi	oi m i	361	d015 c239 v191	1210	kyus1238
1060	Miyako	here	koman	k o m a n	244	c831 v042 c239 v130 c105	136	miya1259
1061	Tōkyō	here	koko	k o k o	245	c831 v042 c831 v042	136	toky1238
1062	Amami	here	xuma	x u m a	244	c772 v027 c239 v130	136	naze1238
1063	Kyōto	here	koko	k o k o	245	c831 v042 c831 v042	136	kyot1238
1064	Hachijō	here	koko	k o k o	245	c831 v042 c831 v042	136	hach1238
1065	Shuri	here	kuma	k u m a	244	c831 v027 c239 v130	136	shur1243
1066	Kōchi	here	koko	k o k o	245	c831 v042 c831 v042	136	shik1243
1067	Sado	here	koko	k o k o	245	c831 v042 c831 v042	136	sado1237
1068	Oki	here	koko	k o k o	245	c831 v042 c831 v042	136	
1069	Kagoshima	here	koko	k o k o	245	c831 v042 c831 v042	136	kyus1238
1750	Miyako	hit	uʦɨ	u ts ɨ	411	v027 c015 v116	1433	miya1259
1751	Tōkyō	hit	naŋuru	n a ŋ u r u	406	c105 v130 c795 v027 c151 v027	1433	toky1238
1752	Amami	hit	ʔuθuri	ʔ u θ u r i	410	c405 v027 c413 v027 c151 v191	1433	naze1238
1753	Kyōto	hit	doʦuku	d o ts u k u	407	c143 v042 c015 v027 c831 v027	1433	kyot1238
1754	Hachijō	hit	naguru	n a g u r u	406	c105 v130 c824 v027 c151 v027	1433	hach1238
1755	Shuri	hit	ʔuʦuɴ	ʔ u ts u ɴ	410	c405 v027 c015 v027 c745	1433	shur1243
1756	Kōchi	hit	tataku	t a t a k u	408	c118 v130 c118 v130 c831 v027	1433	shik1243
1757	Sado	hit	naguru	n a g u r u	406	c105 v130 c824 v027 c151 v027	1433	sado1237
1758	Oki	hit	dojasu	d o j a s u	409	c143 v042 c564 v130 c087 v027	1433	
1759	Kagoshima	hit	utːaku	u tː a k u	410	v027 c128 v130 c831 v027	1433	kyus1238
1907	Miyako	hold	muʦɨ	m u ts ɨ	444	c239 v027 c015 v116	1448	miya1259
1908	Tōkyō	hold	moʦu	m o ts u	444	c239 v042 c015 v027	1448	toky1238
1909	Amami	hold	muθuri	m u θ u r i	444	c239 v027 c413 v027 c151 v191	1448	naze1238
1910	Kyōto	hold	moʦu	m o ts u	444	c239 v042 c015 v027	1448	kyot1238
1911	Hachijō	hold	sageru	s a g e r u	443	c087 v130 c824 v200 c151 v027	1448	hach1238
1912	Shuri	hold	muʦuɴ	m u ts u ɴ	444	c239 v027 c015 v027 c745	1448	shur1243
1913	Kōchi	hold	sageru	s a g e r u	443	c087 v130 c824 v200 c151 v027	1448	shik1243
1914	Sado	hold	moʦu	m o ts u	444	c239 v042 c015 v027	1448	sado1237
1915	Oki	hold	moʦu	m o ts u	444	c239 v042 c015 v027	1448	
1916	Kagoshima	hold	mo	m o	445	c239 v042	1448	kyus1238
331	Miyako	horn	ʦɨnu	ts ɨ n u	83	c015 v116 c105 v027	1393	miya1259
332	Tōkyō	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	toky1238
333	Amami	horn	ʦɨno	ts ɨ n o	83	c015 v116 c105 v042	1393	naze1238
334	Kyōto	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	kyot1238
335	Hachijō	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	hach1238
336	Shuri	horn	ɕinu	ɕ i n u	83	c202 v191 c105 v027	1393	shur1243
337	Kōchi	horn	tuno	t u n o	83	c118 v027 c105 v042	1393	shik1243
338	Sado	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	sado1237
339	Oki	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	
340	Kagoshima	horn	ʦuno	ts u n o	83	c015 v027 c105 v042	1393	kyus1238
920	Miyako	hot (warm)	aʦɨ	a ts ɨ	199	v130 c015 v116	2272	miya1259
921	Tōkyō	hot (warm)	aʦui	a ts ui	199	v130 c015 d016	2272	toky1238
922	Amami	hot (warm)	ʔaʦɨsari	ʔ a ts ɨ s a r i	199	c405 v130 c015 v116 c087 v130 c151 v191	2272	naze1238
923	Kyōto	hot (warm)	aʦui	a ts ui	199	v130 c015 d016	2272	kyot1238
924	Hachijō	hot (warm)	hotoːtːe	h o t oː tː e	198	c401 v042 c118 v035 c128 v200	2272	hach1238
925	Shuri	hot (warm)	ʔaɕisaɴ	ʔ a ɕ i s a ɴ	199	c405 v130 c202 v191 c087 v130 c745	2272	shur1243
926	Kōchi	hot (warm)	atui	a t ui	199	v130 c118 d016	2272	shik1243
927	Sado	hot (warm)	aʦui	a ts ui	199	v130 c015 d016	2272	sado1237
928	Oki	hot (warm)	nokiː	n o k iː	200	c105 v042 c831 v183	2272	
929	Kagoshima	hot (warm)	aʨi	a tɕ i	199	v130 c198 v191	2272	kyus1238
1030	Miyako	how	nau	n au	236	c105 d026	1239	miya1259
1031	Tōkyō	how	doː	d oː	238	c143 v035	1239	toky1238
1032	Amami	how	xjasi	x j a s i	235	c772 c564 v130 c087 v191	1239	naze1238
1033	Kyōto	how	doː	d oː	238	c143 v035	1239	kyot1238
1034	Hachijō	how	zuguan	z u g ua n	237	c078 v027 c824 d010 c105	1239	hach1238
1035	Shuri	how	ʦaː	ts aː	235	c015 v137	1239	shur1243
1036	Kōchi	how	doː	d oː	238	c143 v035	1239	shik1243
1037	Sado	how	dogaini	d o g ai n i	238	c143 v042 c824 d030 c105 v191	1239	sado1237
1038	Oki	how	doŋe	d o ŋ e	238	c143 v042 c795 v200	1239	
1039	Kagoshima	how	ikeɴ	i k e ɴ	235	v191 c831 v200 c745	1239	kyus1238
1437	Miyako	husband	butu	b u t u	331	c254 v027 c118 v027	1200	miya1259
1438	Tōkyō	husband	ɕuʥiɴ	ɕ u dʑ i ɴ	330	c202 v027 c195 v191 c745	1200	toky1238
1439	Amami	husband	uθu	u θ u	331	v027 c413 v027	1200	naze1238
1440	Kyōto	husband	ɕuʥiɴ	ɕ u dʑ i ɴ	330	c202 v027 c195 v191 c745	1200	kyot1238
1441	Hachijō	husband	ʨieɕu	tɕ ie ɕ u	329	c198 d044 c202 v027	1200	hach1238
1442	Shuri	husband	utu	u t u	331	v027 c118 v027	1200	shur1243
1443	Kōchi	husband	ɕuʥiɴ	ɕ u dʑ i ɴ	330	c202 v027 c195 v191 c745	1200	shik1243
1444	Sado	husband	otːo	o tː o	331	v042 c128 v042	1200	sado1237
1445	Oki	husband	otoko	o t o k o	332	v042 c118 v042 c831 v042	1200	
1446	Kagoshima	husband	jado	j a d o	333	c564 v130 c143 v042	1200	kyus1238
1467	Tōkyō	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	toky1238
1468	Kyōto	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	kyot1238
1469	Hachijō	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	hach1238
1470	Kōchi	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	shik1243
1471	Sado	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	sado1237
1472	Oki	ice	koːri	k oː r i	341	c831 v035 c151 v191	617	
1473	Kagoshima	ice	koːi	k oː i	341	c831 v035 v191	617	kyus1238
1407	Miyako	if	musɨ	m u s ɨ	314	c239 v027 c087 v116	1459	miya1259
1408	Tōkyō	if	mosi	m o s i	314	c239 v042 c087 v191	1459	toky1238
1409	Amami	if	jaθaʨiʨi	j a θ a tɕ i tɕ i	316	c564 v130 c413 v130 c198 v191 c198 v191	1459	naze1238
1410	Kyōto	if	mosi	m o s i	314	c239 v042 c087 v191	1459	kyot1238
1411	Hachijō	if	mosi	m o s i	314	c239 v042 c087 v191	1459	hach1238
1412	Shuri	if	musi	m u s i	314	c239 v027 c087 v191	1459	shur1243
1413	Kōchi	if	hjotːo	h j o tː o	315	c401 c564 v042 c128 v042	1459	shik1243
1414	Sado	if	mosi	m o s i	314	c239 v042 c087 v191	1459	sado1237
1415	Oki	if	mosi	m o s i	314	c239 v042 c087 v191	1459	
1416	Kagoshima	if	moɕika	m o ɕ i k a	314	c239 v042 c202 v191 c831 v130	1459	kyus1238
1387	Miyako	in	n	n	311	c105	1460	miya1259
1388	Tōkyō	in	ni	n i	311	c105 v191	1460	toky1238
1389	Amami	in	naɴ	n a ɴ	311	c105 v130 c745	1460	naze1238
1390	Kyōto	in	ni	n i	311	c105 v191	1460	kyot1238
1391	Hachijō	in	ni	n i	311	c105 v191	1460	hach1238
1392	Shuri	in	nakai	n a k ai	311	c105 v130 c831 d030	1460	shur1243
1393	Kōchi	in	ni	n i	311	c105 v191	1460	shik1243
1394	Sado	in	ni	n i	311	c105 v191	1460	sado1237
1395	Oki	in	ni	n i	311	c105 v191	1460	
1396	Kagoshima	in	i	i	311	v191	1460	kyus1238
610	Miyako	kill	kurusɨ	k u r u s ɨ	139	c831 v027 c151 v027 c087 v116	1417	miya1259
611	Tōkyō	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	toky1238
612	Amami	kill	xusːuri	x u sː u r i	139	c772 v027 c070 v027 c151 v191	1417	naze1238
613	Kyōto	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	kyot1238
614	Hachijō	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	hach1238
615	Shuri	kill	kuruɕuɴ	k u r u ɕ u ɴ	139	c831 v027 c151 v027 c202 v027 c745	1417	shur1243
616	Kōchi	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	shik1243
617	Sado	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	sado1237
618	Oki	kill	korosu	k o r o s u	139	c831 v042 c151 v042 c087 v027	1417	
619	Kagoshima	kill	ukːoros	u kː o r o s	139	v027 c825 v042 c151 v042 c087	1417	kyus1238
462	Miyako	knee	ʦɨgusɨ	ts ɨ g u s ɨ	109	c015 v116 c824 v027 c087 v116	1371	miya1259
463	Tōkyō	knee	hiza	h i z a	107	c401 v191 c078 v130	1371	toky1238
464	Amami	knee	ʦɨbusi	ts ɨ b u s i	109	c015 v116 c254 v027 c087 v191	1371	naze1238
465	Kyōto	knee	hiza	h i z a	107	c401 v191 c078 v130	1371	kyot1238
466	Hachijō	knee	hiʥakabura	h i dʑ a k a b u r a	107	c401 v191 c195 v130 c831 v130 c254 v027 c151 v130	1371	hach1238
467	Shuri	knee	ʨiɴsi	tɕ i ɴ s i	109	c198 v191 c745 c087 v191	1371	shur1243
468	Kōchi	knee	sune	s u n e	108	c087 v027 c105 v200	1371	shik1243
469	Sado	knee	hiza	h i z a	107	c401 v191 c078 v130	1371	sado1237
470	Oki	knee	ɸuza	ɸ u z a	-107	c224 v027 c078 v130	1371	
471	Kagoshima	knee	hiːza	h iː z a	-107	c401 v183 c078 v130	1371	kyus1238
580	Miyako	know	sɨː	s ɨː	134	c087 v109	1410	miya1259
581	Tōkyō	know	sitːeru	s i tː e r u	134	c087 v191 c128 v200 c151 v027	1410	toky1238
582	Amami	know	siʨuri	s i tɕ u r i	134	c087 v191 c198 v027 c151 v191	1410	naze1238
583	Kyōto	know	sitːeru	s i tː e r u	134	c087 v191 c128 v200 c151 v027	1410	kyot1238
584	Hachijō	know	obietara	o b ie t a r a	133	v042 c254 d044 c118 v130 c151 v130	1410	hach1238
585	Shuri	know	siʦːoːɴ	s i tːs oː ɴ	134	c087 v191 c025 v035 c745	1410	shur1243
586	Kōchi	know	sitːjuː	s i tː j uː	134	c087 v191 c128 c564 v019	1410	shik1243
587	Sado	know	sitːoru	s i tː o r u	134	c087 v191 c128 v042 c151 v027	1410	sado1237
588	Oki	know	siʨːoru	s i tːɕ o r u	134	c087 v191 c200 v042 c151 v027	1410	
589	Kagoshima	know	siːːʨo	s iːː tɕ o	134	c087 v180 c198 v042	1410	kyus1238
1190	Tōkyō	lake	mizuːmi	m i z uː m i	270	c239 v191 c078 v019 c239 v191	624	toky1238
1191	Amami	lake	ʔixi	ʔ i x i	269	c405 v191 c772 v191	624	naze1238
1192	Kyōto	lake	mizuːmi	m i z uː m i	270	c239 v191 c078 v019 c239 v191	624	kyot1238
1193	Hachijō	lake	ike	i k e	269	v191 c831 v200	624	hach1238
1194	Shuri	lake	ʔuhugumui	ʔ u h u g u m ui	271	c405 v027 c401 v027 c824 v027 c239 d016	624	shur1243
1195	Kōchi	lake	ike	i k e	269	v191 c831 v200	624	shik1243
1196	Sado	lake	ike	i k e	269	v191 c831 v200	624	sado1237
1197	Oki	lake	eke	e k e	269	v200 c831 v200	624	
1198	Kagoshima	lake	mizuiuɴ	m i z ui u ɴ	270	c239 v191 c078 d016 v027 c745	624	kyus1238
241	Miyako	leaf	paː	p aː	67	c288 v137	628	miya1259
242	Tōkyō	leaf	hapːa	h a pː a	67	c401 v130 c259 v130	628	toky1238
243	Amami	leaf	hwa	h w a	67	c401 c457 v130	628	naze1238
244	Kyōto	leaf	haː	h aː	67	c401 v137	628	kyot1238
245	Hachijō	leaf	ha	h a	67	c401 v130	628	hach1238
246	Shuri	leaf	hwaː	h w aː	67	c401 c457 v137	628	shur1243
247	Kōchi	leaf	ha	h a	67	c401 v130	628	shik1243
248	Sado	leaf	ha	h a	67	c401 v130	628	sado1237
249	Oki	leaf	ɸa	ɸ a	67	c224 v130	628	
250	Kagoshima	leaf	hai	h ai	67	c401 d030	628	kyus1238
1681	Miyako	left	pɨdaɭ	p ɨ d a ɭ	394	c288 v116 c143 v130 c702	244	miya1259
1682	Tōkyō	left	hidari	h i d a r i	394	c401 v191 c143 v130 c151 v191	244	toky1238
1683	Amami	left	hiʥari	h i dʑ a r i	394	c401 v191 c195 v130 c151 v191	244	naze1238
1684	Kyōto	left	hidari	h i d a r i	394	c401 v191 c143 v130 c151 v191	244	kyot1238
1685	Hachijō	left	hidari	h i d a r i	394	c401 v191 c143 v130 c151 v191	244	hach1238
1686	Shuri	left	hwizai	h w i z ai	394	c401 c457 v191 c078 d030	244	shur1243
1687	Kōchi	left	hidari	h i d a r i	394	c401 v191 c143 v130 c151 v191	244	shik1243
1688	Sado	left	hidari	h i d a r i	394	c401 v191 c143 v130 c151 v191	244	sado1237
1689	Oki	left	ɸudari	ɸ u d a r i	394	c224 v027 c143 v130 c151 v191	244	
1690	Kagoshima	left	hidai	h i d ai	394	c401 v191 c143 d030	244	kyus1238
1258	Miyako	leg	karapaʣɨ	k a r a p a dz ɨ	287	c831 v130 c151 v130 c288 v130 c020 v116	1297	miya1259
1259	Tōkyō	leg	asi	a s i	288	v130 c087 v191	1297	toky1238
1260	Amami	leg	hagi	h a g i	287	c401 v130 c824 v191	1297	naze1238
1261	Kyōto	leg	asi	a s i	288	v130 c087 v191	1297	kyot1238
1262	Hachijō	leg	hagi	h a g i	287	c401 v130 c824 v191	1297	hach1238
1263	Shuri	leg	hwiɕa	h w i ɕ a	286	c401 c457 v191 c202 v130	1297	shur1243
1264	Kōchi	leg	asi	a s i	288	v130 c087 v191	1297	shik1243
1265	Sado	leg	mukoːzune	m u k oː z u n e	286	c239 v027 c831 v035 c078 v027 c105 v200	1297	sado1237
1266	Oki	leg	asi	a s i	288	v130 c087 v191	1297	
1267	Kagoshima	leg	aɕ	a ɕ	288	v130 c202	1297	kyus1238
660	Miyako	lie	jukutaːɭ	j u k u t aː ɭ	152	c564 v027 c831 v027 c118 v137 c702	1411	miya1259
661	Tōkyō	lie	neteru	n e t e r u	150	c105 v200 c118 v200 c151 v027	1411	toky1238
662	Amami	lie	nɨhuθuri	n ɨ h u θ u r i	151	c105 v116 c401 v027 c413 v027 c151 v191	1411	naze1238
663	Kyōto	lie	neteru	n e t e r u	150	c105 v200 c118 v200 c151 v027	1411	kyot1238
664	Hachijō	lie	nete	n e t e	150	c105 v200 c118 v200	1411	hach1238
665	Shuri	lie	niɴtoːɴ	n i ɴ t oː ɴ	151	c105 v191 c745 c118 v035 c745	1411	shur1243
666	Kōchi	lie	nejuː	n e j uː	150	c105 v200 c564 v019	1411	shik1243
667	Sado	lie	netoru	n e t o r u	150	c105 v200 c118 v042 c151 v027	1411	sado1237
668	Oki	lie	neʨoːru	n e tɕ oː r u	150	c105 v200 c198 v035 c151 v027	1411	
669	Kagoshima	lie	neiʨo	n ei tɕ o	150	c105 d047 c198 v042	1411	kyus1238
1288	Miyako	lip	suba	s u b a	297	c087 v027 c254 v130	478	miya1259
1289	Tōkyō	lip	kuʨibiru	k u tɕ i b i r u	296	c831 v027 c198 v191 c254 v191 c151 v027	478	toky1238
1290	Amami	lip	ʔwɨːsɨba	ʔ w ɨː s ɨ b a	297	c405 c457 v109 c087 v116 c254 v130	478	naze1238
1291	Kyōto	lip	kuʨibiru	k u tɕ i b i r u	296	c831 v027 c198 v191 c254 v191 c151 v027	478	kyot1238
1292	Hachijō	lip	kuʨibiru	k u tɕ i b i r u	296	c831 v027 c198 v191 c254 v191 c151 v027	478	hach1238
