language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
Dutch		the honey	942	942	hoːnɪŋ	1659	h oː n ɪ ŋ
English		the honey	942	942	hʌnɪ	1659	h ʌ n ɪ
German		the hook	1071	1071	haːkən	584	h aː k ə n
French		the hook	1071	1071	kʀɔʃɛ	585	k ʀ ɔ ʃ ɛ
Dutch		the hook	1071	1071	haːk	584	h aː k
English		the hook	1071	1071	hʊk	584	h ʊ k
German		the horn	1393	1393	hɔrn	2032	h ɔ r n
French		the horn	1393	1393	kɔʁn	2032	k ɔ ʁ n
Dutch		the horn	1393	1393	hoːrn	2032	h oː r n
English		the horn	1393	1393	hɔːn	2032	h ɔː n
German		the horse	615	615	p͡feːrt	517	pf eː r t
German		the horse	615	615	rɔs	518	r ɔ s
German		the horse	615	615	ɡaul	520	g au l
French		the horse	615	615	ʃəval	519	ʃ ə v a l
Dutch		the horse	615	615	paːrt	517	p aː r t
English		the horse	615	615	hɔːs	6012	h ɔː s
German		the husband	1200	1200	man	727	m a n
French		the husband	1200	1200	maʀi	729	m a ʀ i
French		the husband	1200	1200	epu	731	e p u
Dutch		the husband	1200	1200	ɛxt#xənoːt	730	ɛ x t _ x ə n oː t
Dutch		the husband	1200	1200	mɑn	727	m ɑ n
English		the husband	1200	1200	hʌzbənd	728	h ʌ z b ə n d
German		the iron	621	621	aizən	1633	ai z ə n
French		the iron	621	621	fɛʀ	1635	f ɛ ʀ
Dutch		the iron	621	621	ɛɪzər	1633	ɛi z ə r
English		the iron	621	621	aɪrən	1633	aɪ r ə n
German		the itch	148	148	jʊkən	528	j ʊ k ə n
French		the itch	148	148	demɑ̃ʒɛzɔ̃	530	d e m ɑ̃ ʒ ɛ z ɔ̃
Dutch		the itch	148	148	jøːk	528	j øː k
English		the itch	148	148	ɪʧ	529	ɪ tʃ
German		the jaw	798	798	kiːfər	1866	k iː f ə r
French		the jaw	798	798	mɑʃwaʀ	1868	m ɑ ʃ w a ʀ
Dutch		the jaw	798	798	kaːk	1869	k aː k
English		the jaw	798	798	ʤɔː	1867	dʒ ɔː
German		the kettle	854	854	kɛsəl	2003	k ɛ s ə l
French		the kettle	854	854	bujwaʀ	2004	b u j w a ʀ
Dutch		the kettle	854	854	keːtəl	2003	k eː t ə l
English		the kettle	854	854	kɛtḷ	2003	k ɛ t l̩
German		the kidney	489	489	niːrə	1267	n iː r ə
French		the kidney	489	489	ʀɛ̃	1269	ʀ ɛ̃
Dutch		the kidney	489	489	niːr	1267	n iː r
English		the kidney	489	489	kɪdnɪ	1268	k ɪ d n ɪ
German		the knee	1371	1371	kniː	610	k n iː
French		the knee	1371	1371	ʒənu	610	ʒ ə n u
Dutch		the knee	1371	1371	kniː	610	k n iː
English		the knee	1371	1371	niː	610	n iː
German		the ladder	1464	1464	laitər	899	l ai t ə r
French		the ladder	1464	1464	eʃɛl	900	e ʃ ɛ l
Dutch		the ladder	1464	1464	lɑdər	899	l ɑ d ə r
English		the ladder	1464	1464	lædər	899	l æ d ə r
German		the lagoon	623	623	laɡuːnə	-335	l a g uː n ə
French		the lagoon	623	623	laɡyn	335	l a g y n
Dutch		the lagoon	623	623	laːɣyːnə	-335	l aː ɣ yː n ə
English		the lagoon	623	623	ləɡuːn	-335	l ə g uː n
German		the lake	624	624	zeː	1029	z eː
French		the lake	624	624	lak	1030	l a k
Dutch		the lake	624	624	meːr	1031	m eː r
English		the lake	624	624	leɪk	-1030	l eɪ k
German		the lamp or torch	2131	2131	lampə	-934	l a m p ə
French		the lamp or torch	2131	2131	lɑ̃p	934	l ɑ̃ p
Dutch		the lamp or torch	2131	2131	lɑmp	-934	l ɑ m p
English		the lamp or torch	2131	2131	læmp	-934	l æ m p
German		the land	626	626	eːrdə	1673	eː r d ə
German		the land	626	626	lant	1674	l a n t
French		the land	626	626	tɛʁ	1675	t ɛ ʁ
Dutch		the land	626	626	lɑnt	1674	l ɑ n t
English		the land	626	626	lænd	1674	l æ n d
German		the latch or door-bolt	1012	1012	klɪŋkə	431	k l ɪ ŋ k ə
French		the latch or door-bolt	1012	1012	vɛʀu	433	v ɛ ʀ u
Dutch		the latch or door-bolt	1012	1012	klɪŋk	431	k l ɪ ŋ k
English		the latch or door-bolt	1012	1012	bəʊlt	435	b əu l t
German		the leaf	628	628	blat	2000	b l a t
German		the leaf	628	628	laup	2001	l au p
French		the leaf	628	628	fœj	2002	f œ j
Dutch		the leaf	628	628	blɑt	2000	b l ɑ t
English		the leaf	628	628	liːf	2001	l iː f
German		the leather	629	629	leːdər	2293	l eː d ə r
French		the leather	629	629	kɥiʀ	2294	k ɥ i ʀ
Dutch		the leather	629	629	leːr	2293	l eː r
English		the leather	629	629	lɛðər	2293	l ɛ ð ə r
German		the leg	1297	1297	bain	612	b ai n
French		the leg	1297	1297	ʒɑ̃b	614	ʒ ɑ̃ b
Dutch		the leg	1297	1297	beːn	612	b eː n
English		the leg	1297	1297	lɛɡ	613	l ɛ g
German		the light	630	630	lɪxt	1375	l ɪ x t
German		the light	630	630	bə#lɔyx#tʊŋ	1377	b ə _ l ɔi x _ t ʊ ŋ
French		the light	630	630	lymjɛʀ	1375	l y m j ɛ ʀ
Dutch		the light	630	630	lɪxt	1375	l ɪ x t
English		the light	630	630	laɪt	1375	l aɪ t
German		the lightning	1654	1654	blɪʦ	2055	b l ɪ ts
French		the lightning	1654	1654	eklɛʀ	2057	e k l ɛ ʀ
Dutch		the lightning	1654	1654	blɪksəm	2055	b l ɪ k s ə m
English		the lightning	1654	1654	laɪt#nɪŋ	2056	l aɪ t _ n ɪ ŋ
German		the line	1048	1048	ʃtrɪx	1160	ʃ t r ɪ x
French		the line	1048	1048	liɲ	1161	l i ɲ
French		the line	1048	1048	ʀɑ̃	1162	ʀ ɑ̃
Dutch		the line	1048	1048	lɛɪn	-1161	l ɛi n
English		the line	1048	1048	laɪn	-1161	l aɪ n
German		the linen	916	916	lainən	2279	l ai n ə n
German		the linen	916	916	flaks	2282	f l a k s
French		the linen	916	916	lɛ̃	2279	l ɛ̃
Dutch		the linen	916	916	lɪnə	2279	l ɪ n ə
English		the linen	916	916	lɪnɪn	2279	l ɪ n ɪ n
German		the lip	478	478	lɪpə	2244	l ɪ p ə
French		the lip	478	478	lɛvʀ	2244	l ɛ v ʀ
Dutch		the lip	478	478	lɪp	2244	l ɪ p
English		the lip	478	478	lɪp	2244	l ɪ p
German		the liver	1224	1224	leːbər	947	l eː b ə r
French		the liver	1224	1224	fwa	948	f w a
Dutch		the liver	1224	1224	leːvər	947	l eː v ə r
English		the liver	1224	1224	lɪvər	947	l ɪ v ə r
German		the livestock	631	631	viː	127	v iː
French		the livestock	631	631	betaj	129	b e t a j
Dutch		the livestock	631	631	veː	127	v eː
English		the livestock	631	631	laɪv#stɔk	128	l aɪ v _ s t ɔ k
German		the lock	1596	1596	ʃlɔs	1948	ʃ l ɔ s
French		the lock	1596	1596	seʀyʀ	1950	s e ʀ y ʀ
French		the lock	1596	1596	kadna	1951	k a d n a
Dutch		the lock	1596	1596	slɔt	1948	s l ɔ t
English		the lock	1596	1596	lɔk	1949	l ɔ k
German		the lunch	768	768	mɪtaːk#ɛsən	1248	m ɪ t aː k _ ɛ s ə n
French		the lunch	768	768	deʒœne	1250	d e ʒ œ n e
Dutch		the lunch	768	768	lʉnʃ	1249	l ʉ n ʃ
Dutch		the lunch	768	768	mɪdɑɣ#eːtə	1248	m ɪ d ɑ ɣ _ eː t ə
English		the lunch	768	768	lʌnʧ	-1249	l ʌ n tʃ
German		the lung	688	688	lʊŋə	646	l ʊ ŋ ə
French		the lung	688	688	pumɔ̃	647	p u m ɔ̃
Dutch		the lung	688	688	lɔŋ	646	l ɔ ŋ
English		the lung	688	688	lʌŋ	646	l ʌ ŋ
German		the mainland	166	166	fɛst#lant	1678	f ɛ s t _ l a n t
French		the mainland	166	166	kɔ̃tinɑ̃	1680	k ɔ̃ t i n ɑ̃
Dutch		the mainland	166	166	vɑstə#lɑnt	1678	v ɑ s t ə _ l ɑ n t
English		the mainland	166	166	meɪn#lənd	1679	m eɪ n _ l ə n d
German		the man	1554	1554	man	106	m a n
French		the man	1554	1554	ɔm	107	ɔ m
Dutch		the man	1554	1554	mɑn	106	m ɑ n
English		the man	1554	1554	mæn	106	m æ n
German		the mare	938	938	ʃtuːtə	511	ʃ t uː t ə
German		the mare	938	938	mɛːrə	512	m ɛː r ə
French		the mare	938	938	ʒymɑ̃	513	ʒ y m ɑ̃
Dutch		the mare	938	938	mɛriː	512	m ɛ r iː
English		the mare	938	938	mɑːreɪ	512	m ɑː r eɪ
German		the mason	877	877	maurər	42	m au r ə r
French		the mason	877	877	masɔ̃	43	m a s ɔ̃
Dutch		the mason	877	877	mɛʦəlaːr	6034	m ɛ ts ə l aː r
English		the mason	877	877	meɪsṇ	-43	m eɪ s n̩
German		the mast	184	184	mast	1111	m a s t
French		the mast	184	184	mɑ	1111	m ɑ
Dutch		the mast	184	184	mɑst	1111	m ɑ s t
English		the mast	184	184	mɑːst	1111	m ɑː s t
German		the match	1133	1133	ʃtraix#hɔlʦ	1215	ʃ t r ai x _ h ɔ l ts
German		the match	1133	1133	ʦʏnt#hɔlʦ	6009	ts ʏ n t _ h ɔ l ts
French		the match	1133	1133	alymɛt	1217	a l y m ɛ t
Dutch		the match	1133	1133	lyːsiːfɛr	1218	l yː s iː f ɛ r
English		the match	1133	1133	mæʧ	1216	m æ tʃ
German		the meal	1526	1526	maːlʦait	1243	m aː l ts ai t
German		the meal	1526	1526	maːl	1243	m aː l
French		the meal	1526	1526	ʀəpɑ	1244	ʀ ə p ɑ
Dutch		the meal	1526	1526	maːl#tɛɪt	1243	m aː l _ t ɛi t
English		the meal	1526	1526	miːl	1243	m iː l
German		the meat	634	634	flaiʃ	27	f l ai ʃ
French		the meat	634	634	vjɑ̃d	29	v j ɑ̃ d
Dutch		the meat	634	634	vleːs	27	v l eː s
English		the meat	634	634	miːt	28	m iː t
German		the medicine	1372	1372	aːrʦ#nai	1887	aː r ts _ n ai
German		the medicine	1372	1372	hail#mɪtəl	1890	h ai l _ m ɪ t ə l
French		the medicine	1372	1372	ʀəmɛd	1889	ʀ ə m ɛ d
French		the medicine	1372	1372	mɛdsin	1888	m ɛ d s i n
Dutch		the medicine	1372	1372	meːdiːsɛɪn	-1888	m eː d iː s ɛi n
English		the medicine	1372	1372	mɛdsɪn	-1888	m ɛ d s ɪ n
German		the middle	1093	1093	mɪtə	860	m ɪ t ə
German		the middle	1093	1093	ʦɛntrʊm	862	ts ɛ n t r ʊ m
French		the middle	1093	1093	miljø	861	m i l j ø
French		the middle	1093	1093	sɑ̃tʀ	862	s ɑ̃ t ʀ
Dutch		the middle	1093	1093	mɪdə	860	m ɪ d ə
English		the middle	1093	1093	mɪdḷ	860	m ɪ d l̩
German		the milk	635	635	mɪlx	1661	m ɪ l x
French		the milk	635	635	lɛ	1662	l ɛ
Dutch		the milk	635	635	mɛlk	1661	m ɛ l k
English		the milk	635	635	mɪlk	1661	m ɪ l k
German		the moon	1313	1313	moːnt	2049	m oː n t
French		the moon	1313	1313	lyn	2050	l y n
Dutch		the moon	1313	1313	maːn	2049	m aː n
English		the moon	1313	1313	muːn	2049	m uː n
German		the mosquito	1509	1509	ʃtɛx#mʏkə	72	ʃ t ɛ x _ m ʏ k ə
German		the mosquito	1509	1509	mɔskiːtoː	-73	m ɔ s k iː t oː
French		the mosquito	1509	1509	mustik	73	m u s t i k
Dutch		the mosquito	1509	1509	mʉskiːt	-73	m ʉ s k iː t
English		the mosquito	1509	1509	məskiːtəʊ	-73	m ə s k iː t əu
German		the mother	1216	1216	mʊtər	726	m ʊ t ə r
French		the mother	1216	1216	mɛʀ	726	m ɛ ʀ
Dutch		the mother	1216	1216	muːdər	726	m uː d ə r
English		the mother	1216	1216	mʌðər	726	m ʌ ð ə r
German		the mother-in-law (of a man)	2256	2256	ʃviːɡər#mʊtər	406	ʃ v iː g ə r _ m ʊ t ə r
French		the mother-in-law (of a man)	2256	2256	bɛl#mɛʀ	406	b ɛ l _ m ɛ ʀ
Dutch		the mother-in-law (of a man)	2256	2256	sxoːn#muːdər	406	s x oː n _ m uː d ə r
English		the mother-in-law (of a man)	2256	2256	mʌðər#ɪn#lɔː	406	m ʌ ð ə r _ ɪ n _ l ɔː
German		the mountain or hill	2118	2118	bɛrk	1669	b ɛ r k
German		the mountain or hill	2118	2118	hyːɡəl	1671	h yː g ə l
French		the mountain or hill	2118	2118	mɔ̃taɲ	1670	m ɔ̃ t a ɲ
French		the mountain or hill	2118	2118	kɔlin	1672	k ɔ l i n
Dutch		the mountain or hill	2118	2118	bɛrx	1669	b ɛ r x
Dutch		the mountain or hill	2118	2118	høːvəl	1671	h øː v ə l
English		the mountain or hill	2118	2118	maʊntɪn	-1670	m aʊ n t ɪ n
English		the mountain or hill	2118	2118	hɪl	1671	h ɪ l
German		the mouse or rat	2139	2139	maus	1758	m au s
French		the mouse or rat	2139	2139	suʀi	1759	s u ʀ i
French		the mouse or rat	2139	2139	ʀa	1760	ʀ a
Dutch		the mouse or rat	2139	2139	mœys	1758	m œi s
Dutch		the mouse or rat	2139	2139	rɑt	1760	r ɑ t
English		the mouse or rat	2139	2139	maʊz	1758	m aʊ z
English		the mouse or rat	2139	2139	ræt	1760	r æ t
German		the mouth	674	674	mʊnt	2242	m ʊ n t
French		the mouth	674	674	buʃ	2243	b u ʃ
Dutch		the mouth	674	674	mɔnt	2242	m ɔ n t
English		the mouth	674	674	maʊð	2242	m aʊ ð
German		the mud	640	640	ʃlam	1471	ʃ l a m
German		the mud	640	640	drɛk	1474	d r ɛ k
French		the mud	640	640	bu	1473	b u
Dutch		the mud	640	640	mɔdər	1472	m ɔ d ə r
English		the mud	640	640	mʌd	1472	m ʌ d
German		the mule	890	890	maul#tiːr	693	m au l _ t iː r
German		the mule	890	890	maul#eːzəl	693	m au l _ eː z ə l
French		the mule	890	890	mylɛ	693	m y l ɛ
Dutch		the mule	890	890	mœyl#eːzəl	693	m œi l _ eː z ə l
Dutch		the mule	890	890	mœyl#diːr	693	m œi l _ d iː r
English		the mule	890	890	mjuːl	693	m j uː l
German		the nail	502	502	naːɡəl	2058	n aː g ə l
French		the nail	502	502	klu	2059	k l u
French		the nail	502	502	pwɛ̃t	2060	p w ɛ̃ t
Dutch		the nail	502	502	naːɣəl	2058	n aː ɣ ə l
Dutch		the nail	502	502	spɛɪkər	2061	s p ɛi k ə r
English		the nail	502	502	neɪl	2058	n eɪ l
German		the nape of the neck	1347	1347	nakən	1196	n a k ə n
German		the nape of the neck	1347	1347	ɡə#niːk	1196	g ə _ n iː k
French		the nape of the neck	1347	1347	nyk	1196	n y k
Dutch		the nape of the neck	1347	1347	nɛk	1196	n ɛ k
English		the nape of the neck	1347	1347	neɪp	1197	n eɪ p
German		the nasal mucus	208	208	ʃlaim	1508	ʃ l ai m
French		the nasal mucus	208	208	mɔʀv	1510	m ɔ ʀ v
French		the nasal mucus	208	208	mykys	1511	m y k y s
Dutch		the nasal mucus	208	208	snɔt	1509	s n ɔ t
English		the nasal mucus	208	208	snɔt	1509	s n ɔ t
German		the navel	1838	1838	naːbəl	936	n aː b ə l
French		the navel	1838	1838	nɔ̃bʀil	6020	n ɔ̃ b ʀ i l
Dutch		the navel	1838	1838	naːvəl	936	n aː v ə l
English		the navel	1838	1838	neɪvḷ	936	n eɪ v l̩
German		the neck	1333	1333	hals	2228	h a l s
French		the neck	1333	1333	ku	2230	k u
Dutch		the neck	1333	1333	hɑls	2228	h ɑ l s
English		the neck	1333	1333	nɛk	2229	n ɛ k
German		the necklace	1961	1961	hals#bant	201	h a l s _ b a n t
French		the necklace	1961	1961	kɔlje	203	k ɔ l j e
Dutch		the necklace	1961	1961	kɛtɪŋ	204	k ɛ t ɪ ŋ
English		the necklace	1961	1961	nɛklɪs	202	n ɛ k l ɪ s
German		the needle(1)	1382	1382	naːdəl	633	n aː d ə l
French		the needle(1)	1382	1382	eɡɥij	634	e g ɥ i j
Dutch		the needle(1)	1382	1382	naːlt	633	n aː l t
English		the needle(1)	1382	1382	niːdḷ	633	n iː d l̩
German		the nephew	1063	1063	nɛfə	-2026	n ɛ f ə
French		the nephew	1063	1063	nəvø	2026	n ə v ø
Dutch		the nephew	1063	1063	neːf	-2026	n eː f
English		the nephew	1063	1063	nɛvjuː	-2026	n ɛ v j uː
German		the nest	539	539	nɛst	2179	n ɛ s t
French		the nest	539	539	ni	2179	n i
Dutch		the nest	539	539	nɛst	2179	n ɛ s t
English		the nest	539	539	nɛst	2179	n ɛ s t
German		the nettle	33	33	nɛsəl	747	n ɛ s ə l
French		the nettle	33	33	ɔʀti	748	ɔ ʀ t i
Dutch		the nettle	33	33	neːtəl	747	n eː t ə l
English		the nettle	33	33	nɛtḷ	747	n ɛ t l̩
German		the niece	1642	1642	nɪxtə	2038	n ɪ x t ə
French		the niece	1642	1642	njɛs	2039	n j ɛ s
Dutch		the niece	1642	1642	nɪxt	2038	n ɪ x t
English		the niece	1642	1642	niːs	-2039	n iː s
German		the nit	267	267	nɪsə	1307	n ɪ s ə
French		the nit	267	267	lɑ̃t	1308	l ɑ̃ t
Dutch		the nit	267	267	neːt	1307	n eː t
English		the nit	267	267	nɪt	1307	n ɪ t
German		the nose	1221	1221	naːzə	2241	n aː z ə
French		the nose	1221	1221	nɛ	2241	n ɛ
Dutch		the nose	1221	1221	nøːs	2241	n øː s
English		the nose	1221	1221	nəʊz	2241	n əu z
German		the nostril	1178	1178	naːzən#lɔx	1506	n aː z ə n _ l ɔ x
French		the nostril	1178	1178	naʀin	1507	n a ʀ i n
Dutch		the nostril	1178	1178	nøːs#fløːɣəl	1506	n øː s _ f l øː ɣ ə l
English		the nostril	1178	1178	nɔstrəl	1506	n ɔ s t r ə l
German		the nut	191	191	nʊs	1650	n ʊ s
French		the nut	191	191	nwa	1650	n w a
Dutch		the nut	191	191	noːt	1650	n oː t
English		the nut	191	191	nʌt	1650	n ʌ t
German		the oar	108	108	ruːdər	1112	r uː d ə r
French		the oar	108	108	ʀam	1114	ʀ a m
Dutch		the oar	108	108	riːm	-1114	r iː m
English		the oar	108	108	ɔːr	1113	ɔː r
German		the oats	60	60	haːfər	1295	h aː f ə r
French		the oats	60	60	avwan	1297	a v w a n
Dutch		the oats	60	60	haːvər	1295	h aː v ə r
English		the oats	60	60	əʊt	1296	əu t
German		the ocean	645	645	vɛlt#meːr	1815	v ɛ l t _ m eː r
German		the ocean	645	645	oːʦeːaːn	-1816	oː ts eː aː n
French		the ocean	645	645	ɔseɑ̃	1816	ɔ s a ɑ̃
Dutch		the ocean	645	645	oːseːjaːn	-1816	oː s eː j aː n
English		the ocean	645	645	əʊʃṇ	-1816	əu ʃ n̩
German		the oil	1484	1484	ɶːl	-1615	ɶː l
French		the oil	1484	1484	ɥil	1615	ɥ i l
Dutch		the oil	1484	1484	oːliː	-1615	oː l iː
English		the oil	1484	1484	ɔɪl	-1615	ɔi l
German		the ointment	1926	1926	zalbə	1651	z a l b ə
French		the ointment	1926	1926	pɔmad	1653	p ɔ m a d
Dutch		the ointment	1926	1926	zɑlf	1651	z ɑ l f
English		the ointment	1926	1926	ɔɪntmənt	1652	ɔi n t m ə n t
German		the old man	406	406	ɡrais	871	g r ai s
French		the old man	406	406	vjɛjaʀ	873	v j ɛ j a ʀ
Dutch		the old man	406	406	mɑn	874	m ɑ n
English		the old man	406	406	əʊld#mæn	874	əu l d _ m æ n
German		the ornament or adornment	917	917	ʃmʊk	209	ʃ m ʊ k
French		the ornament or adornment	917	917	ɔʀnəmɑ̃	210	ɔ ʀ n ə m ɑ̃
Dutch		the ornament or adornment	917	917	siːraːt	211	s iː r aː t
English		the ornament or adornment	917	917	ɔːnəmɛnt	-210	ɔː n ə m ɛ n t
German		the oven	1143	1143	oːfən	2009	oː f ə n
French		the oven	1143	1143	fuʀ	2010	f u ʀ
Dutch		the oven	1143	1143	oːvə	2009	oː v ə
English		the oven	1143	1143	ʌvṇ	2009	ʌ v n̩
German		the ox	1169	1169	ɔksə	2194	ɔ k s ə
German		the ox	1169	1169	ʃtiːr	2196	ʃ t iː r
French		the ox	1169	1169	bœf	2195	b œ f
Dutch		the ox	1169	1169	ɔs	2194	ɔ s
English		the ox	1169	1169	ɔks	2194	ɔ k s
German		the paddle	234	234	padəl	1223	p a d ə l
French		the paddle	234	234	paɡɛ	1224	p a g ɛ
Dutch		the paddle	234	234	pɛdəl	1223	p ɛ d ə l
English		the paddle	234	234	pædḷ	1223	p æ d l̩
German		the pair	1888	1888	paːr	-350	p aː r
French		the pair	1888	1888	kupl	351	k u p l
French		the pair	1888	1888	pɛʀ	350	p ɛ ʀ
Dutch		the pair	1888	1888	paːr	-350	p aː r
English		the pair	1888	1888	pɛər	-350	p ɛ ə r
German		the pan	31	31	p͡fanə	2024	pf a n ə
French		the pan	31	31	kasʀɔl	2025	k a s ʀ ɔ l
Dutch		the pan	31	31	pɑn	2024	p ɑ n
English		the pan	31	31	pæn	2024	p æ n
German		the parrot	882	882	papaɡai	812	p a p a g ai
French		the parrot	882	882	peʀɔkɛ	813	p e ʀ ɔ k ɛ
Dutch		the parrot	882	882	pɑpəɣaːj	812	p ɑ p ə ɣ aː j
English		the parrot	882	882	pærət	-813	p æ r ə t
German		the part	779	779	tail	1972	t ai l
German		the part	779	779	ʃtʏk	1975	ʃ t ʏ k
French		the part	779	779	mɔʀso	1974	m ɔ ʀ s o
French		the part	779	779	paʀti	1973	p a ʀ t i
Dutch		the part	779	779	deːl	1972	d eː l
English		the part	779	779	pɑːt	-1973	p ɑː t
German		the path	2252	2252	p͡faːt	778	pf aː t
French		the path	2252	2252	sɑ̃tje	779	s ɑ̃ t j e
French		the path	2252	2252	ʃəmɛ̃	781	ʃ ə m ɛ̃
Dutch		the path	2252	2252	pɑt	778	p ɑ t
English		the path	2252	2252	pɑːθ	778	p ɑː θ
German		the pig	1337	1337	ʃvain	1525	ʃ v ai n
French		the pig	1337	1337	pɔʀ	1527	p ɔ ʀ
French		the pig	1337	1337	kɔʃɔ̃	1529	k ɔ ʃ ɔ̃
Dutch		the pig	1337	1337	vɑrkə	1528	v ɑ r k ə
English		the pig	1337	1337	pɪɡ	1526	p ɪ g
German		the pin	64	64	ʃtɛk#naːdəl	1801	ʃ t ɛ k _ n aː d ə l
French		the pin	64	64	epɛ̃ɡl	1803	e p ɛ̃ g l
Dutch		the pin	64	64	spɛlt	1804	s p ɛ l t
English		the pin	64	64	pɪn	-1802	p ɪ n
German		the pine	1740	1740	kiːfər	75	k iː f ə r
French		the pine	1740	1740	pɛ̃	87	p ɛ̃
Dutch		the pine	1740	1740	pɛɪm#boːm	-78	p ɛi m _ b oː m
English		the pine	1740	1740	paɪn	-78	p aɪ n
German		the pipe	1124	1124	p͡faifə	-12	pf ai f ə
French		the pipe	1124	1124	pip	12	p i p
Dutch		the pipe	1124	1124	pɛɪp	-12	p ɛi p
English		the pipe	1124	1124	paɪp	-12	p aɪ p
German		the place	723	723	plaʦ	-2284	p l a ts
French		the place	723	723	plas	2284	p l a s
Dutch		the place	723	723	plaːʦ	-2284	p l aː ts
English		the place	723	723	pleɪs	-2284	p l eɪ s
German		the plain	652	652	eːbənə	1664	eː b ə n ə
German		the plain	652	652	flɛxə	1666	f l ɛ x ə
German		the plain	652	652	fɛlt	1668	f ɛ l t
French		the plain	652	652	plɛn	1665	p l ɛ n
French		the plain	652	652	kɑ̃paɲ	6000	k ɑ̃ p a ɲ
Dutch		the plain	652	652	vlɑktə	1666	v l ɑ k t ə
English		the plain	652	652	pleɪn	-1665	p l eɪ n
German		the plate	480	480	tɛlər	1326	t ɛ l ə r
French		the plate	480	480	asjɛt	1328	a s j ɛ t
Dutch		the plate	480	480	bɔrt	1327	b ɔ r t
English		the plate	480	480	pleɪt	6025	p l eɪ t
German		the poison	655	655	ɡɪft	1892	g ɪ f t
French		the poison	655	655	pwazɔ̃	1893	p w a z ɔ̃
Dutch		the poison	655	655	xɪf	1892	x ɪ f
English		the poison	655	655	pɔɪzṇ	-1893	p ɔi z n̩
German		the porpoise or dolphin	1479	1479	tʏmlər	1278	t ʏ m l ə r
French		the porpoise or dolphin	1479	1479	maʀswɛ̃	1280	m a ʀ s w ɛ̃
French		the porpoise or dolphin	1479	1479	dofɛ̃	1279	d o f ɛ̃
Dutch		the porpoise or dolphin	1479	1479	dɔlfɛɪn	-1279	d ɔ l f ɛi n
English		the porpoise or dolphin	1479	1479	dɔlfɪn	-1279	d ɔ l f ɪ n
English		the porpoise or dolphin	1479	1479	pɔːpəs	1281	p ɔː p ə s
German		the post or pole	281	281	p͡faːl	305	pf aː l
French		the post or pole	281	281	pɔto	306	p ɔ t o
French		the post or pole	281	281	pikɛ	307	p i k ɛ
Dutch		the post or pole	281	281	pɔst	-306	p ɔ s t
Dutch		the post or pole	281	281	paːl	305	p aː l
English		the post or pole	281	281	pəʊst	-306	p əu s t
German		the pot	1462	1462	tɔp͡f	2005	t ɔ pf
French		the pot	1462	1462	kasʀɔl	2007	k a s ʀ ɔ l
French		the pot	1462	1462	maʀmit	2008	m a ʀ m i t
Dutch		the pot	1462	1462	pɔt	2006	p ɔ t
English		the pot	1462	1462	pɔt	2006	p ɔ t
German		the price	657	657	prais	-225	p r ai s
French		the price	657	657	pʀi	225	p ʀ i
Dutch		the price	657	657	prɛɪs	-225	p r ɛi s
English		the price	657	657	praɪs	-225	p r aɪ s
German		the rabbit	1136	1136	kaniːn#xən	1530	k a n iː n _ x ə n
French		the rabbit	1136	1136	lapɛ̃	1531	l a p ɛ̃
Dutch		the rabbit	1136	1136	koːnɛɪn	1530	k oː n ɛi n
English		the rabbit	1136	1136	ræbɪt	1605	r æ b ɪ t
German		the rain	658	658	reːɡən	754	r eː g ə n
French		the rain	658	658	plɥi	755	p l ɥ i
Dutch		the rain	658	658	reːɣə	754	r eː ɣ ə
English		the rain	658	658	reɪn	754	r eɪ n
German		the rainbow	1733	1733	reːɡən#boːɡən	2065	r eː g ə n _ b oː g ə n
French		the rainbow	1733	1733	aʀkɑ̃sjɛl	2066	a ʀ k ɑ̃ s j ɛ l
Dutch		the rainbow	1733	1733	reːɣəm#boːx	2065	r eː ɣ ə m _ b oː x
English		the rainbow	1733	1733	reɪn#bəʊ	2065	r eɪ n _ b əu
German		the rake	338	338	rɛxən	2105	r ɛ x ə n
German		the rake	338	338	harkə	2107	h a r k ə
French		the rake	338	338	ʀɑto	2106	ʀ ɑ t o
Dutch		the rake	338	338	hɑrk	2107	h ɑ r k
English		the rake	338	338	reɪk	2105	r eɪ k
German		the ram	1344	1344	vɪdər	2201	v ɪ d ə r
German		the ram	1344	1344	ʃaːf#bɔk	2204	ʃ aː f _ b ɔ k
French		the ram	1344	1344	belje	2203	b e l j e
Dutch		the ram	1344	1344	rɑm	2202	r ɑ m
English		the ram	1344	1344	ræm	2202	r æ m
German		the reef	660	660	rɪf	-346	r ɪ f
French		the reef	660	660	ʀesif	6001	ʀ e s i f
Dutch		the reef	660	660	rɪf	346	r ɪ f
English		the reef	660	660	riːf	-346	r iː f
German		the remains	838	838	rɛst	-2270	r ɛ s t
French		the remains	838	838	ʀɛst	2270	ʀ ɛ s t
Dutch		the remains	838	838	rɛstə	-2270	r ɛ s t ə
English		the remains	838	838	rɪmeɪnz	2269	r ɪ m eɪ n z
German		the rib	801	801	rɪpə	690	r ɪ p ə
French		the rib	801	801	kot	691	k o t
Dutch		the rib	801	801	rɪp	690	r ɪ p
English		the rib	801	801	rɪb	690	r ɪ b
German		the river or stream	666	666	flʊs	1040	f l ʊ s
German		the river or stream	666	666	ʃtroːm	1043	ʃ t r oː m
German		the river or stream	666	666	bax	1044	b a x
French		the river or stream	666	666	flœv	1042	f l œ v
