language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
Russian		near	1942	1942	blizko	1157	b l i z k o
Spanish		near	1942	1942	θeɾka	3461	θ e ɾ k a
Bihari		near	1942	1942	nəjdik	84	n ə j d i k
Oriya		near	1942	1942	ɔdurɔ	2819	ɔ d u r ɔ
Oriya		near	1942	1942	nikɔʈɔku	1811	n i k ɔ ʈ ɔ k u
Oriya		near	1942	1942	pakʰɔru	3490	p a kʰ ɔ r u
Urdu		near	1942	1942	qəɾib	2815	q ə ɾ i b
Urdu		near	1942	1942	nəzd̪ik	84	n ə z d̪ i k
Catalan		near	1942	1942	əpɾɔp	1266	ə p ɾ ɔ p
Portuguese_ST		near	1942	1942	pɛɾtu	3659	p ɛ ɾ t u
Urdu		neck	1333	1333	ɡəɾd̪ən	85	g ə ɾ d̪ ə n
Czech		neck	1333	1333	kr̩k	2350	k r̩ k
German		neck	1333	1333	hals	265	h a l s
Italian		neck	1333	1333	kollo	265	k o lː o
Swedish		neck	1333	1333	hals	265	h a l s
Breton_ST		neck	1333	1333	guːzuk	1036	g uː z u k
Catalan		neck	1333	1333	kɔʎ	265	k ɔ ʎ
Danish		neck	1333	1333	hals	265	h a l s
Dutch_List		neck	1333	1333	hɑls	265	h ɑ l s
English		neck	1333	1333	nɛk	2348	n ɛ k
French		neck	1333	1333	ku	265	k u
Marathi		neck	1333	1333	man	1728	m a n
Polish		neck	1333	1333	ʃɨja	1203	ʃ ɨ j a
Portuguese_ST		neck	1333	1333	pɨʃkosu	912	p ɨ ʃ k o s u
Russian		neck	1333	1333	ʃeja	1203	ʃ e j a
Spanish		neck	1333	1333	kweʎo	265	k w e ʎ o
Bihari		neck	1333	1333	gərdain	85	g ə r d ai n
Oriya		neck	1333	1333	bekɔ	3492	b e k ɔ
German		neck	1333	1333	nakn̩	2348	n a k n̩
Dutch_List		neck	1333	1333	nɛk	2348	n ɛ k
Greek_Mod		neck	1333	1333	afçe̞nas	3597	a f ç e̞ n a s
Armenian_Mod		neck	1333	1333	viz	2525	v i z
Armenian_Mod		new	1231	1231	noɾ	86	n o ɾ
Czech		new	1231	1231	noviː	86	n o v iː
German		new	1231	1231	nɔy	86	n o y
Italian		new	1231	1231	nwɔvo	86	n w ɔ v o
Swedish		new	1231	1231	ny	86	n y
Breton_ST		new	1231	1231	neve	86	n e v e
Catalan		new	1231	1231	nɔuw	86	n ɔu w
Danish		new	1231	1231	ny	86	n y
Dutch_List		new	1231	1231	niw	86	n i w
English		new	1231	1231	njuː	86	n j uː
French		new	1231	1231	nuvo	86	n u v o
Greek_Mod		new	1231	1231	ce̞nurʝo̞s	1514	c e̞ n u r ʝ o̞ s
Marathi		new	1231	1231	nəwiːn	86	n ə w iː n
Polish		new	1231	1231	nɔvɨ	86	n ɔ v ɨ
Portuguese_ST		new	1231	1231	novu	86	n o v u
Russian		new	1231	1231	novɨj	86	n o v ɨ j
Spanish		new	1231	1231	nweβo	86	n w e β o
Bihari		new	1231	1231	nəb	86	n ə b
Oriya		new	1231	1231	nua	86	n ua
Urdu		new	1231	1231	nəjɑ	86	n ə j ɑ
Armenian_Mod		night	1233	1233	giʃɛɾ	619	g i ʃ ɛ ɾ
Czech		night	1233	1233	nots	266	n o t s
German		night	1233	1233	naxt	266	n a x t
Italian		night	1233	1233	nɔtte	266	n ɔ tː e
Swedish		night	1233	1233	nat	266	n a t
Breton_ST		night	1233	1233	noːs	266	n oː s
Catalan		night	1233	1233	nit	266	n i t
Danish		night	1233	1233	nad̥ʰ	266	n a d̥ʰ
Dutch_List		night	1233	1233	nɑχt	266	n ɑ χ t
English		night	1233	1233	naɪt	266	n aɪ t
French		night	1233	1233	nɥi	266	n ɥ i
Greek_Mod		night	1233	1233	nycʰta	266	n y cʰ t a
Marathi		night	1233	1233	ɾatɾə	799	ɾ a t ɾ ə
Polish		night	1233	1233	nɔʦ	266	n ɔ ts
Portuguese_ST		night	1233	1233	nɔjtɨ	266	n ɔ j t ɨ
Russian		night	1233	1233	noʧ	266	n o tʃ
Spanish		night	1233	1233	noʧe	266	n o tʃ e
Bihari		night	1233	1233	rait	799	r ai t
Oriya		night	1233	1233	rati	799	r a t i
Oriya		night	1233	1233	ɔndʱarɔ	3496	ɔ n d̤ a r ɔ
Urdu		night	1233	1233	ɾɑt̪	799	ɾ ɑ t̪
Urdu		nose	1221	1221	nɑk	267	n ɑ k
Armenian_Mod		nose	1221	1221	kʰitʰ	620	kʰ i tʰ
Czech		nose	1221	1221	nos	267	n o s
German		nose	1221	1221	naːzə	267	n aː z ə
Italian		nose	1221	1221	naso	267	n a s o
Swedish		nose	1221	1221	nɛːsa	267	n ɛː s a
Danish		nose	1221	1221	nɛːsə	267	n ɛː s ə
Dutch_List		nose	1221	1221	nøs	267	n ø s
English		nose	1221	1221	nəʊz	267	n əu z
French		nose	1221	1221	nɛ	267	n ɛ
Breton_ST		nose	1221	1221	friː	1037	f r iː
Greek_Mod		nose	1221	1221	miti	1515	m i t i
Marathi		nose	1221	1221	nak	267	n a k
Polish		nose	1221	1221	nɔs	267	n ɔ s
Portuguese_ST		nose	1221	1221	nɐɾiʃ	267	n ɐ ɾ i ʃ
Russian		nose	1221	1221	nos	267	n o s
Spanish		nose	1221	1221	naɾiθ	267	n a ɾ i θ
Catalan		nose	1221	1221	nas	267	n a s
Bihari		nose	1221	1221	nak	267	n a k
Oriya		nose	1221	1221	nakɔ	267	n a k ɔ
Urdu		not	1240	1240	nəhĩ	89	n ə h ĩ
Armenian_Mod		not	1240	1240	voʧʰ	621	v o tʃʰ
Czech		not	1240	1240	nɛ	89	n ɛ
German		not	1240	1240	nɪçt	89	n ɪ ç t
Italian		not	1240	1240	nɔ	89	n ɔ
Swedish		not	1240	1240	ɪntɛ	1321	ɪ n t ɛ
Breton_ST		not	1240	1240	ne...ked	89	n e k e d
Catalan		not	1240	1240	no	89	n o
Danish		not	1240	1240	eg̥ʰə	1321	e g̥ʰ ə
Dutch_List		not	1240	1240	nit	89	n i t
English		not	1240	1240	nɒt	89	n ɒ t
French		not	1240	1240	nɔ̃	89	n ɔ̃
Greek_Mod		not	1240	1240	min	2357	m i n
Marathi		not	1240	1240	naɦiː	89	n a ɦ iː
Polish		not	1240	1240	ɲɛ	89	ɲ ɛ
Portuguese_ST		not	1240	1240	nɐ̃uː	89	n ɐ̃ uː
Russian		not	1240	1240	nʲe	89	nʲ e
Spanish		not	1240	1240	no	89	n o
Bihari		not	1240	1240	nəi	89	n əi
Oriya		not	1240	1240	nahĩ	89	n a h ĩ
Greek_Mod		not	1240	1240	ðe̞n	1516	ð e̞ n
Armenian_Mod		old	1229	1229	hin	622	h i n
Czech		old	1229	1229	stariː	1158	s t a r iː
German		old	1229	1229	alt	268	a l t
Italian		old	1229	1229	vekkjo	913	v e kː j o
Swedish		old	1229	1229	gamal	1322	g a m a l
Breton_ST		old	1229	1229	koːs	1038	k oː s
Catalan		old	1229	1229	bɛʎ	913	b ɛ ʎ
Danish		old	1229	1229	g̥ɑməl	1322	g̥ ɑ m ə l
Dutch_List		old	1229	1229	ɑut	268	au t
English		old	1229	1229	əʊld	268	əu l d
French		old	1229	1229	vjø	913	v j ø
Greek_Mod		old	1229	1229	pale̞o̞s	1517	p a l e̞ o̞ s
Marathi		old	1229	1229	mɦataɾa	3464	m ɦ a t a ɾ a
Polish		old	1229	1229	starɨ	1158	s t a r ɨ
Portuguese_ST		old	1229	1229	vɛʎu	913	v ɛ ʎ u
Russian		old	1229	1229	starɨj	1158	s t a r ɨ j
Spanish		old	1229	1229	bjexo	913	b j e x o
Bihari		old	1229	1229	puran	2826	p u r a n
Oriya		old	1229	1229	buɽha	800	b u ɽ h a
Oriya		old	1229	1229	puruɳa	2826	p u r u ɳ a
Urdu		old	1229	1229	buɽʰɑ	800	b u ɽʰ ɑ
Marathi		old	1229	1229	dzuna	2825	d z u n a
Urdu		old	1229	1229	pʊɾɑnɑ	2826	p ʊ ɾ ɑ n ɑ
Catalan		old	1229	1229	ənsia	3611	ə n s ia
Urdu		one	1493	1493	ʔek	91	ʔ e k
Czech		one	1493	1493	jɛdɛn	91	j ɛ d ɛ n
German		one	1493	1493	ain	91	ai n
Italian		one	1493	1493	uno	91	u n o
Swedish		one	1493	1493	ɛn	91	ɛ n
Catalan		one	1493	1493	un	91	u n
Danish		one	1493	1493	en	91	e n
Dutch_List		one	1493	1493	en	91	e n
English		one	1493	1493	wʌn	91	w ʌ n
French		one	1493	1493	œ̃	91	œ̃
Greek_Mod		one	1493	1493	e̞na	623	e̞ n a
Marathi		one	1493	1493	ek	91	e k
Polish		one	1493	1493	jɛdɛn	91	j ɛ d ɛ n
Portuguese_ST		one	1493	1493	uː	91	uː
Russian		one	1493	1493	odin	91	o d i n
Spanish		one	1493	1493	uno	91	u n o
Bihari		one	1493	1493	ek	91	e k
Oriya		one	1493	1493	ekɔ	91	e k ɔ
Armenian_Mod		one	1493	1493	mɛk	91	m ɛ k
Urdu		other	197	197	d̪us.ɾɑ	1669	d̪ u s ɾ ɑ
Armenian_Mod		other	197	197	uɾiʃ	2828	u ɾ i ʃ
Czech		other	197	197	jɪniː	2831	j ɪ n iː
German		other	197	197	andɐ	269	a n d ɐ
Italian		other	197	197	altro	624	a l t r o
Swedish		other	197	197	anan	269	a n a n
Danish		other	197	197	anən	269	a n ə n
Dutch_List		other	197	197	ɑndər	269	ɑ n d ə r
English		other	197	197	ʌðə	269	ʌ ð ə
French		other	197	197	otʀ	624	o t ʀ
Breton_ST		other	197	197	al	624	a l
Greek_Mod		other	197	197	alo̞s	624	a l o̞ s
Marathi		other	197	197	dusɾa	1669	d u s ɾ a
Portuguese_ST		other	197	197	ooutɾu	624	ou t ɾ u
Russian		other	197	197	drugoj	1159	d r u g o j
Spanish		other	197	197	otɾo	624	o t ɾ o
Bihari		other	197	197	dosər	1669	d o s ə r
Oriya		other	197	197	au	3499	au
Oriya		other	197	197	ɔnyanyɔ	269	ɔ n y a n y ɔ
Dutch_List		other	197	197	nɔχ#en	2831	n ɔ χ _ e n
Armenian_Mod		other	197	197	ɑɪ̯l	624	ai l
Polish		other	197	197	druɡi	1159	d r u g i
Marathi		other	197	197	bakiːtse	1611	b a k iː t s e
Urdu		person	683	683	ʔɪnsɑn	2374	ʔ ɪ n s ɑ n
German		person	683	683	mɛnʃ	93	m ɛ n ʃ
Italian		person	683	683	persona	915	p e r s o n a
Swedish		person	683	683	pæʂuːn	915	p æ ʂ uː n
English		person	683	683	pɜːsən	915	p ɜː s ə n
Breton_ST		person	683	683	dẽːn	1039	d ẽː n
Danish		person	683	683	b̥ʰæɐ̯son	915	b̥ʰ æ ɐ̯ s o n
Dutch_List		person	683	683	mɛns	93	m ɛ n s
French		person	683	683	pɛʀsɔn	915	p ɛ ʀ s ɔ n
Greek_Mod		person	683	683	an̪θro̞po̞s	2373	a n̪ θ r o̞ p o̞ s
Marathi		person	683	683	maɳuːs	93	m a ɳ uː s
Russian		person	683	683	ʧelovʲek	2369	tʃ e l o vʲ e k
Bihari		person	683	683	byekti	3475	b y e k t i
Bihari		person	683	683	admi	3476	a d m i
Oriya		person	683	683	lokɔ	2372	l o k ɔ
Oriya		person	683	683	byɔkti	3503	b y ɔ k t i
Oriya		person	683	683	mɔɳisɔ	93	m ɔ ɳ i s ɔ
Spanish		person	683	683	ombɾe	1039	o m b ɾ e
Catalan		person	683	683	pəɾsonə	915	p ə ɾ s o n ə
Armenian_Mod		play	1413	1413	χɑʁɑl	626	χ ɑ ʁ ɑ l
Czech		play	1413	1413	ɦraːt	1161	ɦ r aː t
German		play	1413	1413	ʃpiːlən	270	ʃ p iː l ə n
Italian		play	1413	1413	dʒokare	916	d ʒ o k a r e
Swedish		play	1413	1413	speːla	270	s p eː l a
Breton_ST		play	1413	1413	xwaːri	1040	x w aː r i
Danish		play	1413	1413	lɑjə	2833	l ɑ j ə
Dutch_List		play	1413	1413	spelən	270	s p e l ə n
English		play	1413	1413	pleɪ	1354	p l eɪ
French		play	1413	1413	ʒwe	916	ʒ w e
Greek_Mod		play	1413	1413	pe̞zo̞	1519	p e̞ z o̞
Marathi		play	1413	1413	kʰeɭɳe	802	kʰ e ɭ ɳ e
Portuguese_ST		play	1413	1413	ʒuɡaɾ	916	ʒ u g a ɾ
Russian		play	1413	1413	igratʲ	1161	i g r a tʲ
Spanish		play	1413	1413	xuɣaɾ	916	x u ɣ a ɾ
Urdu		play	1413	1413	bəʤɑnə	802	b ə dʒ ɑ n ə
Bihari		play	1413	1413	kʰeləb	802	kʰ e l ə b
Oriya		play	1413	1413	kʰeɭ	802	kʰ e ɭ
Polish		play	1413	1413	bavʲiʨ#ɕɛ	2832	b a vʲ i tɕ _ ɕ ɛ
Swedish		play	1413	1413	leːka	2833	l eː k a
Portuguese_ST		play	1413	1413	bɾĩkaɾ	3662	b ɾ ĩ k a ɾ
Catalan		play	1413	1413	ʒuɣa	916	ʒ u ɣ a
Armenian_Mod		pull	1455	1455	kʰɑʃɛl	627	kʰ ɑ ʃ ɛ l
Czech		pull	1455	1455	taːɦnoʊ̯t	2837	t aː ɦ n ou t
Catalan		pull	1455	1455	tɾɛuwɾə	1267	t ɾ ɛu w ɾ ə
German		pull	1455	1455	t͜siːən	1372	ts iː ə n
Italian		pull	1455	1455	tirare	1267	t i r a r e
Swedish		pull	1455	1455	drɑː	2839	d r ɑː
Russian		pull	1455	1455	tʲanutʲ	2837	tʲ a n u tʲ
Breton_ST		pull	1455	1455	saʃã	1095	s a ʃ ã
Danish		pull	1455	1455	d̥ʰʁag̥ʰə	271	d̥ʰ ʁ a g̥ʰ ə
Dutch_List		pull	1455	1455	trɛkən	271	t r ɛ k ə n
English		pull	1455	1455	pʊl	3465	p ʊ l
French		pull	1455	1455	tiʀe	1267	t i ʀ e
Greek_Mod		pull	1455	1455	travo̞	2834	t r a v o̞
Marathi		pull	1455	1455	oɖʰɳe	1949	o ɖʰ ɳ e
Polish		pull	1455	1455	ʨɔ̃ɡnɔ̃ʨ	2837	tɕ ɔ̃ g n ɔ̃ tɕ
Portuguese_ST		pull	1455	1455	puʃaɾ	917	p u ʃ a ɾ
Spanish		pull	1455	1455	tiɾaɾ	1267	t i ɾ a ɾ
Urdu		pull	1455	1455	kʰenʧnə	803	kʰ e n tʃ n ə
Bihari		pull	1455	1455	kʰicəb	803	kʰ i c ə b
Oriya		pull	1455	1455	ʈaɳ	2834	ʈ a ɳ
Spanish		pull	1455	1455	xalaɾ	3642	x a l a ɾ
Armenian_Mod		pull	1455	1455	ʣəkʰɛl	3653	dz ə kʰ ɛ l
Swedish		pull	1455	1455	ryka	2839	r y k a
Catalan		pull	1455	1455	əstiɾa	1267	ə s t i ɾ a
Armenian_Mod		push	1452	1452	həɾɛl	628	h ə ɾ ɛ l
Catalan		push	1452	1452	əmpɛɲə	1268	ə m p ɛ ɲ ə
German		push	1452	1452	ʃtoːsn̩	2842	ʃ t oː s n̩
Italian		push	1452	1452	spindʒere	1771	s p i n d ʒ e r e
Swedish		push	1452	1452	ʃʉːta	452	ʃ ʉː t a
Greek_Mod		push	1452	1452	spro̞xno̞	2843	s p r o̞ x n o̞
Marathi		push	1452	1452	dʱəkəlɳe	804	d̤ ə k ə l ɳ e
Breton_ST		push	1452	1452	bũntã	1042	b ũ n t ã
Polish		push	1452	1452	pxaʨ	1237	p x a tɕ
Portuguese_ST		push	1452	1452	ẽpuʀaɾ	918	ẽ p u ʀ a ɾ
Russian		push	1452	1452	tolkatʲ	1205	t o l k a tʲ
Spanish		push	1452	1452	empuxaɾ	1399	e m p u x a ɾ
Danish		push	1452	1452	sd̥øːðə	2842	s d̥ øː ð ə
Dutch_List		push	1452	1452	sχœyvən	1339	s χ œi v ə n
English		push	1452	1452	pʊʃ	1399	p ʊ ʃ
French		push	1452	1452	puse	1399	p u s e
Urdu		push	1452	1452	d̪ʰəkelnə	804	d̪ʰ ə k e l n ə
Bihari		push	1452	1452	dʱəkləb	804	d̤ ə k l ə b
Oriya		push	1452	1452	dʱɔka#deba	804	d̤ ɔ k a _ d e b a
Oriya		push	1452	1452	ʈʰeliba	2846	ʈʰ e l i b a
Dutch_List		push	1452	1452	dywən	2842	d y w ə n
Swedish		push	1452	1452	støːta	2842	s t øː t a
Czech		push	1452	1452	tlaʧɪt	1205	t l a tʃ ɪ t
Armenian_Mod		rain	2108	2108	ɑnʣɾɛv	629	ɑ n dz ɾ ɛ v
German		rain	2108	2108	reːgnən	273	r eː g n ə n
Italian		rain	2108	2108	pjɔvere	919	p j ɔ v e r e
Swedish		rain	2108	2108	rɛŋn	273	r ɛ ŋ n
Catalan		rain	2108	2108	plɔuwɾə	919	p l ɔu w ɾ ə
Breton_ST		rain	2108	2108	glaw	1043	g l a w
Danish		rain	2108	2108	ʁɑjn	273	ʁ ɑ j n
Dutch_List		rain	2108	2108	reɣənən	273	r e ɣ ə n ə n
English		rain	2108	2108	reɪn	273	r eɪ n
French		rain	2108	2108	pløvwaʀ	919	p l ø v w a ʀ
Greek_Mod		rain	2108	2108	vro̞çi	1522	v r o̞ ç i
Marathi		rain	2108	2108	pauːs	1612	p a uː s
Polish		rain	2108	2108	dɛʃʧ	1206	d ɛ ʃ tʃ
Portuguese_ST		rain	2108	2108	ʃuvɐ	3078	ʃ u v ɐ
Russian		rain	2108	2108	doʒdʲ	1206	d o ʒ dʲ
Spanish		rain	2108	2108	ʎuβja	919	ʎ u β j a
Bihari		rain	2108	2108	bərsa	1612	b ə r s a
Urdu		rain	2108	2108	bəɾsɑt̪	1612	b ə ɾ s ɑ t̪
Oriya		rain	2108	2108	bɔrɔs	1612	b ɔ r ɔ s
Czech		rain	2108	2108	dɛːʃtʲ	1206	d ɛː ʃ tʲ
Armenian_Mod		red	156	156	kɑɾmiɾ	630	k ɑ ɾ m i ɾ
Czech		red	156	156	ʧɛrvɛniː	1163	tʃ ɛ r v ɛ n iː
Catalan		red	156	156	rɔʧ	274	r ɔ tʃ
German		red	156	156	roːt	274	r oː t
Italian		red	156	156	rosso	274	r o sː o
Swedish		red	156	156	røːd	274	r øː d
Breton_ST		red	156	156	ryːs	274	r yː s
Danish		red	156	156	ʁoð	274	ʁ o ð
Dutch_List		red	156	156	rot	274	r o t
English		red	156	156	rɛd	274	r ɛ d
French		red	156	156	ʀuʒ	274	ʀ u ʒ
Greek_Mod		red	156	156	ko̞cino̞s	1523	k o̞ c i n o̞ s
Marathi		red	156	156	lal	805	l a l
Polish		red	156	156	ʧɛrvɔnɨ	1163	tʃ ɛ r v ɔ n ɨ
Portuguese_ST		red	156	156	vɨɾmɐjʎu	920	v ɨ ɾ m ɐ j ʎ u
Russian		red	156	156	krasnɨj	2063	k r a s n ɨ j
Spanish		red	156	156	roxo	274	r o x o
Bihari		red	156	156	lal	805	l a l
Oriya		red	156	156	rɔŋɡɔ	274	r ɔ ŋ g ɔ
Oriya		red	156	156	laɭɔ	805	l a ɭ ɔ
Urdu		red	156	156	lɑl	3508	l ɑ l
Oriya		red	156	156	nali	3509	n a l i
Marathi		red	156	156	tãmbdə	3537	t ã m b d ə
Urdu		red	156	156	sʊɾχ	3548	s ʊ ɾ χ
Marathi		red	156	156	tãmbdə	3631	t ã m b d ə
Catalan		red	156	156	bəɾmɛʎ	920	b ə ɾ m ɛ ʎ
Czech		right	1725	1725	spraːvniː	1207	s p r aː v n iː
Catalan		right	1725	1725	rɛktə	275	r ɛ k t ə
German		right	1725	1725	rɛçt	275	r ɛ ç t
Italian		right	1725	1725	dʒusto	2855	d ʒ u s t o
Swedish		right	1725	1725	rɛt	275	r ɛ t
Breton_ST		right	1725	1725	rɛjs	275	r ɛ j s
Danish		right	1725	1725	ʁad̥ʰ	275	ʁ a d̥ʰ
Dutch_List		right	1725	1725	rɛχtmatəɣ	275	r ɛ χ t m a t ə ɣ
English		right	1725	1725	raɪt	275	r aɪ t
French		right	1725	1725	ʒyst	2855	ʒ y s t
Portuguese_ST		right	1725	1725	diɾɐjtu	275	d i ɾ ɐ j t u
Russian		right	1725	1725	pravilʲnɨj	1207	p r a v i lʲ n ɨ j
Bihari		right	1725	1725	ʈʰick	806	ʈʰ i c k
Oriya		right	1725	1725	sɔʈʰik	806	s ɔ ʈʰ i k
Urdu		right	1725	1725	d̪ɾust	2851	d̪ ɾ u s t
Marathi		right	1725	1725	bəɾobəɾ	2853	b ə ɾ o b ə ɾ
Urdu		right	1725	1725	ʈʰik	806	ʈʰ i k
Urdu		right	1725	1725	səhih	3562	s ə h i h
Greek_Mod		right	1725	1725	so̞sto̞s	1524	s o̞ s t o̞ s
Dutch_List		right	1725	1725	rɛχt	275	r ɛ χ t
Dutch_List		right	1725	1725	war	3567	w a r
Dutch_List		right	1725	1725	ɛχt	3569	ɛ χ t
Catalan		right	1725	1725	dɾɛt	275	d ɾ ɛ t
Catalan		right	1725	1725	ʒus	2855	ʒ u s
Marathi		right	1725	1725	kʰəɾə	99	kʰ ə ɾ ə
Marathi		right	1725	1725	jogjə	3637	j o g j ə
Swedish		right	1725	1725	rɪktɪɡ	275	r ɪ k t ɪ g
Spanish		right	1725	1725	korekto	2856	k o r e k t o
Portuguese_ST		right	1725	1725	kuʀɛtu	2856	k u ʀ ɛ t u
Catalan		right	1725	1725	kurektə	2856	k u r e k t ə
Armenian_Mod		rightside	1019	1019	ɑʧʰ	3359	ɑ tʃʰ
Czech		rightside	1019	1019	praviː	1238	p r a v iː
Catalan		rightside	1019	1019	dɾɛt	276	d ɾ ɛ t
German		rightside	1019	1019	rɛçt	276	r ɛ ç t
Italian		rightside	1019	1019	dɛstro	542	d ɛ s t r o
Swedish		rightside	1019	1019	høːgər	1323	h øː g ə r
French		rightside	1019	1019	dʀwɑ	276	d ʀ w ɑ
Marathi		rightside	1019	1019	udzwiː#badzuː	3466	u d z w iː _ b a d z uː
Polish		rightside	1019	1019	pravɨ	1238	p r a v ɨ
Portuguese_ST		rightside	1019	1019	diɾejtɐ	276	d i ɾ e j t ɐ
Russian		rightside	1019	1019	pravɨj	1238	p r a v ɨ j
Spanish		rightside	1019	1019	deɾeʧa	276	d e ɾ e tʃ a
Danish		rightside	1019	1019	hʌjʁʌ	1323	h ʌ j ʁ ʌ
Dutch_List		rightside	1019	1019	rɛχts	276	r ɛ χ t s
English		rightside	1019	1019	raɪt	276	r aɪ t
Breton_ST		rightside	1019	1019	deu	542	d eu
Bihari		rightside	1019	1019	dəhina	542	d ə h i n a
Oriya		rightside	1019	1019	ɖahanɔ	542	ɖ a h a n ɔ
Urdu		rightside	1019	1019	d̪ɑjɑ̃	2860	d̪ ɑ j ɑ̃
Urdu		rightside	1019	1019	sid̪ʰe	1839	s i d̪ʰ e
Greek_Mod		rightside	1019	1019	ðe̞k͡sia	542	ð e̞ k s ia
Armenian_Mod		river	666	666	gɛt	631	g ɛ t
Czech		river	666	666	r̝ɛka	1164	r ɛ k a
German		river	666	666	flʊs	2652	f l ʊ s
Italian		river	666	666	fjume	2651	f j u m e
Swedish		river	666	666	fluːd	2652	f l uː d
Catalan		river	666	666	riw	1164	r i w
Breton_ST		river	666	666	stɛːr	1045	s t ɛː r
Danish		river	666	666	floð	2652	f l o ð
Dutch_List		river	666	666	rivir	921	r i v i r
English		river	666	666	rɪvə	921	r ɪ v ə
French		river	666	666	ʀivjɛʀ	921	ʀ i v j ɛ ʀ
Greek_Mod		river	666	666	po̞tami	1525	p o̞ t a m i
Marathi		river	666	666	nədiː	808	n ə d iː
Polish		river	666	666	ʒɛka	1164	ʒ ɛ k a
Portuguese_ST		river	666	666	ʀiu	1164	ʀ i u
Russian		river	666	666	rʲeka	1164	rʲ e k a
Spanish		river	666	666	rio	1164	r i o
Bihari		river	666	666	dʱar	101	d̤ a r
Urdu		river	666	666	d̪əɾjɑ	101	d̪ ə ɾ j ɑ
Oriya		river	666	666	nɔdi	808	n ɔ d i
Swedish		river	666	666	ælv	2039	æ l v
Armenian_Mod		road	667	667	ʧɑmpʰɑ	632	tʃ ɑ m pʰ ɑ
Czech		road	667	667	tsɛsta	1288	t s ɛ s t a
Catalan		road	667	667	kəmi	922	k ə m i
German		road	667	667	vɛk	278	v ɛ k
Italian		road	667	667	strada	1772	s t r a d a
Swedish		road	667	667	vɛːg	278	v ɛː g
Danish		road	667	667	vɑj	278	v ɑ j
Dutch_List		road	667	667	wɛχ	278	w ɛ χ
English		road	667	667	rəʊd	2387	r əu d
French		road	667	667	ʃəmɛ̃	922	ʃ ə m ɛ̃
Greek_Mod		road	667	667	ðro̞mo̞s	1526	ð r o̞ m o̞ s
Marathi		road	667	667	ɾəsta	2389	ɾ ə s t a
Polish		road	667	667	drɔɡa	1239	d r ɔ g a
Portuguese_ST		road	667	667	ɨʃtɾadɐ	1772	ɨ ʃ t ɾ a d ɐ
Russian		road	667	667	doraga	1239	d o r a g a
Spanish		road	667	667	kamino	922	k a m i n o
Breton_ST		road	667	667	hɛ̃nd	1046	h ɛ̃ n d
Bihari		road	667	667	rasta	2389	r a s t a
Bihari		road	667	667	sərək	809	s ə r ə k
Urdu		road	667	667	səɽək	809	s ə ɽ ə k
Oriya		road	667	667	sɔɽɔkɔ	809	s ɔ ɽ ɔ k ɔ
Oriya		road	667	667	rasta	2389	r a s t a
Oriya		road	667	667	baʈɔ	1789	b a ʈ ɔ
German		road	667	667	lanʧtraːsə	1772	l a n tʃ t r aː s ə
Urdu		road	667	667	ɾɑst̪ə	2389	ɾ ɑ s t̪ ə
Marathi		road	667	667	səɖək	809	s ə ɖ ə k
Armenian_Mod		road	667	667	ʧɑnɑpɑɾ	632	tʃ ɑ n ɑ p ɑ ɾ
Urdu		root	670	670	ʤəɽ	2393	dʒ ə ɽ
Czech		root	670	670	kor̝ɛn	1165	k o r ɛ n
Catalan		root	670	670	ərɛl	279	ə r ɛ l
German		root	670	670	vʊt͜sl̩	279	v ʊ ts l̩
Italian		root	670	670	radiʧe	279	r a d i tʃ e
Swedish		root	670	670	ruːt	279	r uː t
Breton_ST		root	670	670	gwrizjɛn	279	g w r i z j ɛ n
Danish		root	670	670	ʁoð	279	ʁ o ð
Dutch_List		root	670	670	wɔrtəl	279	w ɔ r t ə l
English		root	670	670	ruːt	279	r uː t
French		root	670	670	ʀasin	279	ʀ a s i n
Greek_Mod		root	670	670	riza	279	r i z a
Marathi		root	670	670	muːɭ	1613	m uː ɭ
Polish		root	670	670	kɔʒɛɲ	1165	k ɔ ʒ ɛ ɲ
Portuguese_ST		root	670	670	ɾɐiʃ	279	ɾ ai ʃ
Russian		root	670	670	korʲenʲ	1165	k o rʲ e nʲ
Spanish		root	670	670	raiθ	279	r ai θ
Bihari		root	670	670	jəir	2393	j əi r
Oriya		root	670	670	muɭ	1613	m u ɭ
Oriya		root	670	670	siɔ	3515	s i ɔ
Urdu		rope	1218	1218	ɾəsːə	2866	ɾ ə sː ə
Armenian_Mod		rope	1218	1218	pɑɾɑn	3360	p ɑ ɾ ɑ n
Czech		rope	1218	1218	provas	2868	p r o v a s
German		rope	1218	1218	zail	2874	z ai l
Catalan		rope	1218	1218	kɔɾðə	923	k ɔ ɾ ð ə
Italian		rope	1218	1218	kɔrda	923	k ɔ r d a
Swedish		rope	1218	1218	reːp	1324	r eː p
English		rope	1218	1218	rəʊp	1324	r əu p
Russian		rope	1218	1218	vʲerʲovka	1209	vʲ e rʲ o v k a
Spanish		rope	1218	1218	kweɾða	923	k w e ɾ ð a
Greek_Mod		rope	1218	1218	sçini	1527	s ç i n i
Breton_ST		rope	1218	1218	kɔrdɛn	923	k ɔ r d ɛ n
French		rope	1218	1218	kɔʀd	923	k ɔ ʀ d
Marathi		rope	1218	1218	doɾ	810	d o ɾ
Polish		rope	1218	1218	ʃnur	2869	ʃ n u r
Dutch_List		rope	1218	1218	tɑu	280	t au
