language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Rarotongan	rar	he/she	262	184	ia	1	
Rarotongan	rar	we	1212	185	mātou	2	tātou 2
Rarotongan	rar	you	1213	186	koe	16	koorua 16; kootou 16
Rarotongan	rar	they	817	187	rātou	1	rāua 17
Rarotongan	rar	what?	1236	188	aà	1	a\C3 
Rarotongan	rar	who?	1235	189	ài	1	\C3 i
Rarotongan	rar	shoulder	1482	19	ʔua	8	'ua; pakuìvi 8; pukuìvi 8; pokoivi 8
Rarotongan	rar	other	197	190	kē	19	tēta'i 7
Rarotongan	rar	all	98	191	katoa	13	
Rarotongan	rar	and	1577	192	maa	2	
Rarotongan	rar	if	1459	193	me	5	
Rarotongan	rar	how?	1239	194	pèea	11	
Rarotongan	rar	no, not	1269	195	kaaʔore	11	kaa'ore; \C3 uraka 12
Rarotongan	rar	to count	1420	196	tārē	43	tatau 8
Rarotongan	rar	One	1493	197	taì	1,  66	
Rarotongan	rar	Two	1498	198	rua	1	
Rarotongan	rar	Three	492	199	toru	1	
Rarotongan	rar	left	244	2	kauī	1	kauvī 1; mauī 1
Rarotongan	rar	to know, be knowledgeable	1410	20	kite	12	maatau 1
Rarotongan	rar	Four	1500	200	àa	1,  66	\C3 a
Rarotongan	rar	Five	493	201	rima	1	
Rarotongan	rar	Six	1703	202	ono	1	
Rarotongan	rar	Seven	1704	203	ʔitu	1	'itu; itu 1
Rarotongan	rar	Eight	1705	204	varu	3	
Rarotongan	rar	Nine	1483	205	iva	5,  66	
Rarotongan	rar	Ten	1515	206	ngaʔuru	5	nga'uru
Rarotongan	rar	Twenty	1710	207	rua ngauru-	3,  6	
Rarotongan	rar	Fifty	1717	208	rima ngauru	1	
Rarotongan	rar	One Hundred	1634	209	tai anere	11	
Rarotongan	rar	to think	2271	21	maàra	8	ma\C3 ra
Rarotongan	rar	One Thousand	1843	210	mano	2	%tavatini 11; %tauatini 11
Rarotongan	rar	to fear	1419	22	mataku	1	%iì 9
Rarotongan	rar	blood	946	23	toto	4	
Rarotongan	rar	head	1256	24	upoko	10	
Rarotongan	rar	neck	1333	25	kakii	20	
Rarotongan	rar	hair	1040	26	ʔuru	3	'uru; rauru 3
Rarotongan	rar	nose	1221	27	putaang	10,  1	putaang/iqu/
Rarotongan	rar	to breathe	1407	28	ngaa	10	
Rarotongan	rar	to sniff, smell	375	29	ʔongi	9	'ongi
Rarotongan	rar	right	1019	3	katau	5,  40	
Rarotongan	rar	mouth	674	30	vaà	1	va\C3 
Rarotongan	rar	tooth	1380	31	niʔo	1	ni'o
Rarotongan	rar	tongue	1205	32	arero	15	
Rarotongan	rar	to laugh	1355	33	kata	7	
Rarotongan	rar	to cry	1839	34	tangi	1	
Rarotongan	rar	to vomit	1278	35	rua	8	rua/ki; puaki 8
Rarotongan	rar	to spit	1440	36	puaki	16	tu/tu\C3 / 15
Rarotongan	rar	to eat	1336	37	kai-nga	1	
Rarotongan	rar	to chew	321	38	ngau-a	8	-ìa 8
Rarotongan	rar	to cook	1100	39	taʔu	10	ta'u; tao 10
Rarotongan	rar	leg/foot	2098	4	tapuae	1	vae 1
Rarotongan	rar	to drink	1401	40	inu	1	
Rarotongan	rar	to bite	1403	41	kati	1	%eti 1
Rarotongan	rar	to suck	1421	42	ngote-a	9	-ìa 10; miti 8
Rarotongan	rar	ear	1247	43	taringa	1	
Rarotongan	rar	to hear	1408	44	rongo	1	
Rarotongan	rar	eye	1248	45	kanoì	4	mata 1
Rarotongan	rar	to see	1409	46	kite	1	
Rarotongan	rar	to yawn	1028	47	àamama	1	\C3 amama
Rarotongan	rar	to sleep	1585	48	moe	10	
Rarotongan	rar	to lie down	1411	49	ʔakatakoto	7	'akatakoto; 'akatīpapa 21; moe 6
Rarotongan	rar	to walk	1443	5	àere	6	\C3 ere
Rarotongan	rar	to dream	1920	50	moemoeaa	7,  27	
Rarotongan	rar	to sit	1416	51	noʔo	16	no'o
Rarotongan	rar	to stand	1442	52	tuu	2	
Rarotongan	rar	person/human being	683	53	tangata	1,  66	
Rarotongan	rar	man/male	1554	54	tamaroa	10	taane 11
Rarotongan	rar	woman/female	962	55	vaìne	1,  52	ìne 1,  9
Rarotongan	rar	child	2099	56	tama	6	tamariki 6; tamaiti 6
Rarotongan	rar	husband	1200	57	taane	14	
Rarotongan	rar	wife	1199	58	vaʔine	5	va'ine
Rarotongan	rar	mother	1216	59	māmā	5	
Rarotongan	rar	road/path	667	6	ara	1	
Rarotongan	rar	father	1217	60	metua	9	pā 5; pāpā 5
Rarotongan	rar	house	1252	61	àre	14	\C3 re
Rarotongan	rar	thatch/roof	2100	62	ato	1	
Rarotongan	rar	name	1405	63	ingoa	6	
Rarotongan	rar	rope	1218	65	taura	9	
Rarotongan	rar	to tie up, fasten	1094	66	ìitiki-a	12	-ìa 16; rii 14; nati-a 13; taapeka 17
Rarotongan	rar	to sew	1457	67	tui	13	
Rarotongan	rar	needle	1382	68	au	1	
Rarotongan	rar	to shoot	1172	70	taa	1	taa/\C3 na/
Rarotongan	rar	to stab, pierce	1434	71	pātia	9	pātiatia 9; vero 15; verovero 15
Rarotongan	rar	to hit	1433	72	papaki	6	paakia 6; patu 7; taa 10; ta-ia 10; tuki 8
Rarotongan	rar	to steal	713	73	keiaa	7	
Rarotongan	rar	to kill	1417	74	kikini	28?	tā 8; tāmate 2; tāmatemate 2; putu 9
Rarotongan	rar	to die, be dead	1494	75	mate	1	po'e 3
Rarotongan	rar	to live, be alive	1422	76	ora	6	mauri 1
Rarotongan	rar	to scratch	1436	77	raku	9	raku(raku); raraku 9
Rarotongan	rar	to cut, hack	1432	78	vaaì	13	vaaì/a; kokoti 9; kootia 9; motu 14; tarai 1
Rarotongan	rar	stick/wood	1295	79	raakau	1	
Rarotongan	rar	to turn	1588	8	ʔakapaʔe	11	'akapa'e; pa'e 11
Rarotongan	rar	to split	1437	80	ngaàa	5	nga\C3 a; vaaì 4; tapaì 6
Rarotongan	rar	sharp	1396	81	koi	14,  66	
Rarotongan	rar	dull, blunt	379	82	mania	11	
Rarotongan	rar	to work	1086	83	ànga	10	\C3 nga/\C3 nga
Rarotongan	rar	to plant	1486	84	tanu	2	tanutanu 2; tatanu 2
Rarotongan	rar	to choose	1750	85	ìri	1	
Rarotongan	rar	to grow	479	86	tupu	1	
Rarotongan	rar	to squeeze	1414	88	romi	10	tatau 13
Rarotongan	rar	to hold	1448	89	kuku-a	12	puke/na 13; tango 14
Rarotongan	rar	to swim	1439	9	kau	5	
Rarotongan	rar	to dig	1418	90	keri	1	
Rarotongan	rar	to buy	1869	91	ʔoko	7	'oko
Rarotongan	rar	to pound, beat	354	93	tuki	2	
Rarotongan	rar	to throw	1456	94	maka	11	peeì-a 11
Rarotongan	rar	to fall	1280	95	makuru	11	marere 12; ìnga 44; topa 13
Rarotongan	rar	dog	2009	96	kurii	7	
Rarotongan	rar	bird	937	97	manu	1	manu/rere 1,  28; manu rere 1,  28
Rarotongan	rar	egg	744	98	ua	5	
Rarotongan	rar	feather	1201	99	ʔuru	1	'uru; 'uru'uru 1
Kei (Tanimbar-Kei)	kei	hand	1277	1	limaŋ	1	
Kei (Tanimbar-Kei)	kei	meat/flesh	634	103	ihin	31	
Kei (Tanimbar-Kei)	kei	fat/grease	1282	104	minan	1	
Kei (Tanimbar-Kei)	kei	tail	1220	105	kukur	1	
Kei (Tanimbar-Kei)	kei	snake	730	106	nifṿ	1	
Kei (Tanimbar-Kei)	kei	louse	1392	108	utṿ	1	
Kei (Tanimbar-Kei)	kei	rotten	1728	112	βuβun	1?	
Kei (Tanimbar-Kei)	kei	branch	1531	113	ra:n	1?	
Kei (Tanimbar-Kei)	kei	leaf	628	114	roan	1	
Kei (Tanimbar-Kei)	kei	root	670	115	waʔar	2	
Kei (Tanimbar-Kei)	kei	flower	239	116	fu:n	1?	
Kei (Tanimbar-Kei)	kei	fruit	1507	117	βuan	1	
Kei (Tanimbar-Kei)	kei	earth/soil	1228	119	tanat	1	
Kei (Tanimbar-Kei)	kei	skin	763	12	ili-n	1	
Kei (Tanimbar-Kei)	kei	stone	857	120	βat	1	
Kei (Tanimbar-Kei)	kei	water	948	122	wear	2	
Kei (Tanimbar-Kei)	kei	sea	1474	124	tahat	1?	
Kei (Tanimbar-Kei)	kei	sky	1732	128	lanit	1	
Kei (Tanimbar-Kei)	kei	moon	1313	129	βulan	1	
Kei (Tanimbar-Kei)	kei	cloud	1489	131	mutan	6	
Kei (Tanimbar-Kei)	kei	warm	1232	138	ŋane	1?	
Kei (Tanimbar-Kei)	kei	cold	1287	139	ŋaridin	1	brinin 1
Kei (Tanimbar-Kei)	kei	belly	1251	14	oβóŋ	2?	
Kei (Tanimbar-Kei)	kei	heavy	1210	142	aleman	4	
Kei (Tanimbar-Kei)	kei	fire	221	143	yafṿ	1	
Kei (Tanimbar-Kei)	kei	ash	646	146	ten|aβun	1	
Kei (Tanimbar-Kei)	kei	black	163	147	ŋamétan	1	
Kei (Tanimbar-Kei)	kei	bone	1394	15	liriŋ	2?	
Kei (Tanimbar-Kei)	kei	thin	1400	156	manifin	1	
Kei (Tanimbar-Kei)	kei	wide	1243	159	ŋalabar	1	
Kei (Tanimbar-Kei)	kei	intestines	1991	16	tineaŋ	1?	
Kei (Tanimbar-Kei)	kei	shy, ashamed	487	161	meʔak	1	
Kei (Tanimbar-Kei)	kei	night	1233	167	dedan	11	
Kei (Tanimbar-Kei)	kei	day	1225	168	leran	24	
Kei (Tanimbar-Kei)	kei	year	1226	169	ta:n	1	
Kei (Tanimbar-Kei)	kei	liver	1224	17	yataŋ	1	
Kei (Tanimbar-Kei)	kei	at	1461	173	tub	4	naʔa 4
Kei (Tanimbar-Kei)	kei	in, inside	1606	174	ihe:	1	[na'a]ralan 1
Kei (Tanimbar-Kei)	kei	breast	1402	18	susṿ	1	sus: 1
Kei (Tanimbar-Kei)	kei	where?	1237	181	odan be	2	
Kei (Tanimbar-Kei)	kei	I	1209	182	yaʔa	1	
Kei (Tanimbar-Kei)	kei	thou	1215	183	muom	1	[mu]o[m]
Kei (Tanimbar-Kei)	kei	he/she	262	184	nii	1	[ni]i
Kei (Tanimbar-Kei)	kei	we	1212	185	it	1	am 2
Kei (Tanimbar-Kei)	kei	you	1213	186	im	13	
Kei (Tanimbar-Kei)	kei	they	817	187	hir	1	
Kei (Tanimbar-Kei)	kei	One	1493	197	nsa	1	
Kei (Tanimbar-Kei)	kei	Two	1498	198	ndru	1	
Kei (Tanimbar-Kei)	kei	Three	492	199	tel	1	
Kei (Tanimbar-Kei)	kei	left	244	2	balit	7	
Kei (Tanimbar-Kei)	kei	Four	1500	200	fa:k	1	
Kei (Tanimbar-Kei)	kei	to think	2271	21	fikir	22	%fikir
Kei (Tanimbar-Kei)	kei	to fear	1419	22	bobar	3?	
Kei (Tanimbar-Kei)	kei	blood	946	23	laraŋ	1	
Kei (Tanimbar-Kei)	kei	head	1256	24	uluŋ	1	
Kei (Tanimbar-Kei)	kei	hair	1040	26	muru	3	
Kei (Tanimbar-Kei)	kei	nose	1221	27	nuruŋ	1	
Kei (Tanimbar-Kei)	kei	to breathe	1407	28	el na:m	1?	
Kei (Tanimbar-Kei)	kei	right	1019	3	mel	25?	
Kei (Tanimbar-Kei)	kei	tooth	1380	31	nifaŋ	1	
Kei (Tanimbar-Kei)	kei	to laugh	1355	33	malit	3	
Kei (Tanimbar-Kei)	kei	to eat	1336	37	ta|ʔan	1	
Kei (Tanimbar-Kei)	kei	leg/foot	2098	4	yéaŋ	1?	
Kei (Tanimbar-Kei)	kei	to drink	1401	40	t|en	1?	
Kei (Tanimbar-Kei)	kei	to bite	1403	41	kik	1	
Kei (Tanimbar-Kei)	kei	to hear	1408	44	denar	1	
Kei (Tanimbar-Kei)	kei	eye	1248	45	mataŋ	1	
Kei (Tanimbar-Kei)	kei	to sleep	1585	48	tub	1?	
Kei (Tanimbar-Kei)	kei	to dream	1920	50	mif	1	
Kei (Tanimbar-Kei)	kei	to stand	1442	52	dirṿ	1	dir[ṿ]
Kei (Tanimbar-Kei)	kei	man/male	1554	54	bararán	1?	
Kei (Tanimbar-Kei)	kei	woman/female	962	55	βaβat	5	
Kei (Tanimbar-Kei)	kei	husband	1200	57	hoaŋ	2?	
Kei (Tanimbar-Kei)	kei	mother	1216	59	r|ena|ŋ	1	
Kei (Tanimbar-Kei)	kei	father	1217	60	y|ama|ŋ	1	
Kei (Tanimbar-Kei)	kei	house	1252	61	rahan	4?	
Kei (Tanimbar-Kei)	kei	thatch/roof	2100	62	refat	9	
Kei (Tanimbar-Kei)	kei	rope	1218	65	warat	2	
Kei (Tanimbar-Kei)	kei	needle	1382	68	bilin	18	
Kei (Tanimbar-Kei)	kei	to come	1446	7	n-ma	1	
Kei (Tanimbar-Kei)	kei	to shoot	1172	70	-fan	1	
Kei (Tanimbar-Kei)	kei	to hit	1433	72	baku	7	
Kei (Tanimbar-Kei)	kei	to kill	1417	74	fedan	6	
Kei (Tanimbar-Kei)	kei	to die, be dead	1494	75	mat	1	
Kei (Tanimbar-Kei)	kei	to scratch	1436	77	ker	49	
Kei (Tanimbar-Kei)	kei	stick/wood	1295	79	a	1	
Kei (Tanimbar-Kei)	kei	to turn	1588	8	futar	1	%futar
Kei (Tanimbar-Kei)	kei	to choose	1750	85	fil	1	
Kei (Tanimbar-Kei)	kei	to swell	1573	87	n|bar	1	
Kei (Tanimbar-Kei)	kei	to swim	1439	9	s|nan	1?	
Kei (Tanimbar-Kei)	kei	to dig	1418	90	kear	1	kal 1
Kei (Tanimbar-Kei)	kei	bird	937	97	man iwar	1	
Kei (Tanimbar-Kei)	kei	egg	744	98	man tolur	1	
Kei (Tanimbar-Kei)	kei	feather	1201	99	βuluŋ	1	
Kelabit (Bario)	kzi	hand	1277	1	tidʰuʔ	26	
Kelabit (Bario)	kzi	wing	1257	100	elad	23	
Kelabit (Bario)	kzi	to fly	1441	101	t-em-ulud	20	
Kelabit (Bario)	kzi	rat	1490	102	labo iʔék	1	
Kelabit (Bario)	kzi	fat/grease	1282	104	lemek	24	
Kelabit (Bario)	kzi	tail	1220	105	iur	1	
Kelabit (Bario)	kzi	worm (earthworm)	1219	107	kelatih	1	
Kelabit (Bario)	kzi	louse	1392	108	kutuh	1	
Kelabit (Bario)	kzi	dust	2	11	apuk	1	
Kelabit (Bario)	kzi	spider	843	110	kelelawaʔ	1	
Kelabit (Bario)	kzi	rotten	1728	112	buruk	1	
Kelabit (Bario)	kzi	branch	1531	113	daʔan	1	
Kelabit (Bario)	kzi	leaf	628	114	daʔun	1	
Kelabit (Bario)	kzi	root	670	115	uat	1	ramut 3
Kelabit (Bario)	kzi	flower	239	116	busak	23	
Kelabit (Bario)	kzi	fruit	1507	117	buaʔ	1	
Kelabit (Bario)	kzi	grass	606	118	uduh	2	
Kelabit (Bario)	kzi	earth/soil	1228	119	tanaʔ	1	
Kelabit (Bario)	kzi	skin	763	12	anit	2	
Kelabit (Bario)	kzi	stone	857	120	batuh	1	
Kelabit (Bario)	kzi	water	948	122	ebʰaʔ	13	
Kelabit (Bario)	kzi	sea	1474	124	baŋet	24	
Kelabit (Bario)	kzi	sky	1732	128	laŋit	1	
Kelabit (Bario)	kzi	moon	1313	129	bulan	1	
Kelabit (Bario)	kzi	star	1430	130	getuʔen	1	
Kelabit (Bario)	kzi	fog	249	132	laput	1	
Kelabit (Bario)	kzi	rain	658	133	udan	1	
Kelabit (Bario)	kzi	lightning	1654	135	kilat	1	
Kelabit (Bario)	kzi	wind	960	136	bariw	25	
Kelabit (Bario)	kzi	to blow	175	137	ŋ-iup	1	
Kelabit (Bario)	kzi	warm	1232	138	lauʔ	22	
Kelabit (Bario)	kzi	belly	1251	14	batek	26	
Kelabit (Bario)	kzi	dry	1398	140	periŋ	22	
Kelabit (Bario)	kzi	wet	1726	141	baaʔ	1	
Kelabit (Bario)	kzi	heavy	1210	142	berat	1	
Kelabit (Bario)	kzi	fire	221	143	apuy	1	
Kelabit (Bario)	kzi	ash	646	146	abuh	1	
Kelabit (Bario)	kzi	black	163	147	m-item	1	
Kelabit (Bario)	kzi	white	1335	148	budaʔ	26	
Kelabit (Bario)	kzi	bone	1394	15	tulaŋ	1	
Kelabit (Bario)	kzi	yellow	1424	150	birar	23	
Kelabit (Bario)	kzi	small	1246	152	iʔit	1	kadiʔ 2
Kelabit (Bario)	kzi	big	1202	153	rayeh	1	
Kelabit (Bario)	kzi	thin	1400	156	lipi	1	
Kelabit (Bario)	kzi	thick	1244	157	kapal	1	
Kelabit (Bario)	kzi	narrow	1267	158	iʔit	18	
Kelabit (Bario)	kzi	wide	1243	159	rayeh	14	
Kelabit (Bario)	kzi	intestines	1991	16	senaʔih	1	
Kelabit (Bario)	kzi	painful, sick	2103	160	maʔit	1	
Kelabit (Bario)	kzi	new	1231	163	beruh	1	
Kelabit (Bario)	kzi	bad, evil	1292	165	daʔet	1	
Kelabit (Bario)	kzi	night	1233	167	dedʰem	11	
Kelabit (Bario)	kzi	year	1226	169	laak	31	
Kelabit (Bario)	kzi	liver	1224	17	até	1	
Kelabit (Bario)	kzi	when?	1238	170	idan	1	
Kelabit (Bario)	kzi	at	1461	173	ŋi	20	
Kelabit (Bario)	kzi	in, inside	1606	174	lem	1	
Kelabit (Bario)	kzi	this	1214	177	inih	1	
Kelabit (Bario)	kzi	that	78	178	ineh	1	
Kelabit (Bario)	kzi	breast	1402	18	itiʔ	6	
Kelabit (Bario)	kzi	I	1209	182	uih	1	
Kelabit (Bario)	kzi	thou	1215	183	iko	1	
Kelabit (Bario)	kzi	he/she	262	184	ieh	1	
Kelabit (Bario)	kzi	you	1213	186	muyuh	13	
Kelabit (Bario)	kzi	they	817	187	ideh	1	
Kelabit (Bario)	kzi	what?	1236	188	enun	2	
Kelabit (Bario)	kzi	who?	1235	189	iih	1?	
Kelabit (Bario)	kzi	shoulder	1482	19	tuduŋ	33?	
Kelabit (Bario)	kzi	other	197	190	beken beken	10	
Kelabit (Bario)	kzi	all	98	191	abi abi	9	
Kelabit (Bario)	kzi	and	1577	192	me	2	
Kelabit (Bario)	kzi	no, not	1269	195	naʔem	31	
Kelabit (Bario)	kzi	Two	1498	198	dueh	1	
Kelabit (Bario)	kzi	Three	492	199	teluh	1	
Kelabit (Bario)	kzi	left	244	2	pe-kabiŋ	24	
Kelabit (Bario)	kzi	Four	1500	200	epat	1	
Kelabit (Bario)	kzi	Five	493	201	limeh	1	
Kelabit (Bario)	kzi	Six	1703	202	enem	1	
Kelabit (Bario)	kzi	Eight	1705	204	waluh	3	
Kelabit (Bario)	kzi	to fear	1419	22	taʔut	1	
Kelabit (Bario)	kzi	blood	946	23	daraʔ	1	
Kelabit (Bario)	kzi	head	1256	24	uluh	1	
Kelabit (Bario)	kzi	neck	1333	25	riʔer	1	
Kelabit (Bario)	kzi	hair	1040	26	ebʰuk	1	
Kelabit (Bario)	kzi	nose	1221	27	idʰuŋ	1	
Kelabit (Bario)	kzi	tooth	1380	31	lipen	1	
Kelabit (Bario)	kzi	tongue	1205	32	dilaʔ	4	
Kelabit (Bario)	kzi	to cry	1839	34	naŋé	1	
Kelabit (Bario)	kzi	to vomit	1278	35	ŋ-utaʔ	1	
Kelabit (Bario)	kzi	to spit	1440	36	ŋe-lidʰaʔ	1?	
Kelabit (Bario)	kzi	to eat	1336	37	kuman	1	
Kelabit (Bario)	kzi	to cook	1100	39	nanek	1	
Kelabit (Bario)	kzi	leg/foot	2098	4	kukud	65	
Kelabit (Bario)	kzi	to drink	1401	40	m-irup	12	
Kelabit (Bario)	kzi	to bite	1403	41	ŋetep	28	ŋ-ubit 18
Kelabit (Bario)	kzi	to suck	1421	42	nuʔut	16	m-itiʔ 16
Kelabit (Bario)	kzi	to hear	1408	44	niŋer	1?	
Kelabit (Bario)	kzi	eye	1248	45	mateh	1	
Kelabit (Bario)	kzi	to yawn	1028	47	m-uab	1	
Kelabit (Bario)	kzi	to lie down	1411	49	selubid	18	
Kelabit (Bario)	kzi	to walk	1443	5	nalan	21?	
Kelabit (Bario)	kzi	to dream	1920	50	mupih	1	
Kelabit (Bario)	kzi	to sit	1416	51	tudo	1?	
Kelabit (Bario)	kzi	person/human being	683	53	lemulun	17	
Kelabit (Bario)	kzi	man/male	1554	54	delaʔih	2?	
Kelabit (Bario)	kzi	child	2099	56	anak	1	
Kelabit (Bario)	kzi	husband	1200	57	awan	2	
Kelabit (Bario)	kzi	wife	1199	58	awan	1	
Kelabit (Bario)	kzi	mother	1216	59	te-sineh	1	
Kelabit (Bario)	kzi	road/path	667	6	dalan	1	
Kelabit (Bario)	kzi	father	1217	60	te-tameh	1	
Kelabit (Bario)	kzi	house	1252	61	rumaʔ	1	
Kelabit (Bario)	kzi	thatch/roof	2100	62	apo	16	
Kelabit (Bario)	kzi	name	1405	63	ŋadan	1	
Kelabit (Bario)	kzi	to come	1446	7	marih	1	
Kelabit (Bario)	kzi	to shoot	1172	70	madil	9	%madil
Kelabit (Bario)	kzi	to stab, pierce	1434	71	nebʰek	25	
Kelabit (Bario)	kzi	to hit	1433	72	mupuʔ	22	
Kelabit (Bario)	kzi	to steal	713	73	meno	1	
Kelabit (Bario)	kzi	to kill	1417	74	ŋaté	4?	
Kelabit (Bario)	kzi	to die, be dead	1494	75	maté	1	
Kelabit (Bario)	kzi	to live, be alive	1422	76	m-ulun	12	
Kelabit (Bario)	kzi	to scratch	1436	77	ŋaro	1	
Kelabit (Bario)	kzi	stick/wood	1295	79	kayuh	1	
Kelabit (Bario)	kzi	sharp	1396	81	tadem	1	
Kelabit (Bario)	kzi	dull, blunt	379	82	ŋadel	43	
Kelabit (Bario)	kzi	to choose	1750	85	miliʔ	1	
Kelabit (Bario)	kzi	to grow	479	86	mulun	12	[mulun]
Kelabit (Bario)	kzi	to swell	1573	87	baraʔ	1	
Kelabit (Bario)	kzi	to squeeze	1414	88	merek	38	
Kelabit (Bario)	kzi	to swim	1439	9	l-em-aŋuy	1	
Kelabit (Bario)	kzi	to buy	1869	91	belih	1	
Kelabit (Bario)	kzi	to open, uncover	1156	92	ŋ-ukab	28	
Kelabit (Bario)	kzi	to pound, beat	354	93	nutuk	2	
Kelabit (Bario)	kzi	dog	2009	96	ukuʔ	20	
Kelabit (Bario)	kzi	bird	937	97	manuk	1	
Kelabit (Bario)	kzi	egg	744	98	terur	1	
Kelabit (Bario)	kzi	feather	1201	99	buluh	1	
Kemak	kem	hand	1277	1	lima-r	1	
Kemak	kem	dirty	1230	10	riʔi	1	
Kemak	kem	wing	1257	100	lilapa	6	
Kemak	kem	meat/flesh	634	103	si	1	
Kemak	kem	tail	1220	105	hiʔo	1?	
Kemak	kem	snake	730	106	ulala	2	
Kemak	kem	louse	1392	108	u:tu	1	
Kemak	kem	dust	2	11	ra:pɔ apa	1?	
Kemak	kem	fish	227	111	ika	1	
Kemak	kem	rotten	1728	112	ma:pu:	52	
Kemak	kem	leaf	628	114	ai taha	7	
Kemak	kem	root	670	115	ha:ʔa:	2?	
Kemak	kem	flower	239	116	ai hi:tu	6	
Kemak	kem	fruit	1507	117	ai hoa	1	
Kemak	kem	earth/soil	1228	119	rae	4	
Kemak	kem	skin	763	12	uliti	1	
Kemak	kem	stone	857	120	hatu	1	
Kemak	kem	sea	1474	124	tasi	1	
Kemak	kem	salt	1274	125	si:a	1	
Kemak	kem	woods/forest	420	127	ai lara	11	
Kemak	kem	moon	1313	129	ulan	1	
Kemak	kem	star	1430	130	hi:tu	1	
Kemak	kem	rain	658	133	u:sa	1	
Kemak	kem	wind	960	136	agi	1	
Kemak	kem	warm	1232	138	banasa	1	
Kemak	kem	fire	221	143	api	1	
Kemak	kem	smoke	778	145	m|asu	2	
Kemak	kem	ash	646	146	ra:pɔ	1?	
Kemak	kem	black	163	147	metama	1	
Kemak	kem	white	1335	148	buti	1	
Kemak	kem	red	156	149	mea:ka	1	
Kemak	kem	bone	1394	15	ru:i	2	
Kemak	kem	small	1246	152	lɔ:ba	7	
Kemak	kem	big	1202	153	bɔ:tɛ	9?	
Kemak	kem	short	1645	154	badaka	54	
Kemak	kem	long	1203	155	m|alaru	1	
Kemak	kem	narrow	1267	158	kɔlɔtɔ	8?	
Kemak	kem	wide	1243	159	mɔlɔa	1	
Kemak	kem	old	1229	162	tu:ma	1?	
Kemak	kem	new	1231	163	hɛ:u	1	
Kemak	kem	good	1035	164	mɔlɔi	11	
Kemak	kem	correct, true	1725	166	tua:	33	
Kemak	kem	night	1233	167	dodaga	9	
Kemak	kem	year	1226	169	tɔna	1	
Kemak	kem	liver	1224	17	atɛ-r	1	
Kemak	kem	when?	1238	170	bai|pi:la	1	
Kemak	kem	at	1461	173	di:a	20?	
Kemak	kem	in, inside	1606	174	dia lara	1	
Kemak	kem	this	1214	177	nɔgɔ	4	
Kemak	kem	where?	1237	181	puana:-ba	2	
Kemak	kem	I	1209	182	au	1	
Kemak	kem	thou	1215	183	ɔ	1	
Kemak	kem	he/she	262	184	ua	4	
Kemak	kem	we	1212	185	ita	1	ami 2
Kemak	kem	you	1213	186	imi	13	
Kemak	kem	they	817	187	rɔma	5	
Kemak	kem	what?	1236	188	seba	1	
Kemak	kem	who?	1235	189	ba:sia	1?	
Kemak	kem	other	197	190	sɛ:lɔ:	6	
Kemak	kem	all	98	191	hotuhotu	11	
Kemak	kem	and	1577	192	nɔ	7	
Kemak	kem	if	1459	193	kalu	14	%kalu
Kemak	kem	no, not	1269	195	tai	4	
Kemak	kem	to count	1420	196	su:ra	7	
Kemak	kem	One	1493	197	sia	1	
Kemak	kem	Two	1498	198	hru:a	1	
Kemak	kem	Three	492	199	telu	1	
Kemak	kem	left	244	2	to:ʔi	10?	
Kemak	kem	to know, be knowledgeable	1410	20	ta:da	37	
Kemak	kem	Four	1500	200	pat	1	
Kemak	kem	to think	2271	21	hanɔi	5?	
Kemak	kem	to fear	1419	22	təmaʔut	1	
Kemak	kem	blood	946	23	ra	1	
Kemak	kem	neck	1333	25	kɔrɔ-rɔ	12?	
Kemak	kem	hair	1040	26	gara-ra hulu	3	
Kemak	kem	nose	1221	27	ilu-ru	1	
Kemak	kem	right	1019	3	ba:na	1	
Kemak	kem	mouth	674	30	ibɔ-rɔ	39	
Kemak	kem	tooth	1380	31	nipa-r	1	
Kemak	kem	tongue	1205	32	lamara	6	
Kemak	kem	to vomit	1278	35	muta	1	
Kemak	kem	to eat	1336	37	a	1	
Kemak	kem	leg/foot	2098	4	ɔɛ|ɛ	1	
Kemak	kem	to drink	1401	40	inu	1	
Kemak	kem	to bite	1403	41	at	1	
Kemak	kem	to suck	1421	42	mus	6	
Kemak	kem	ear	1247	43	li:ga:-ra	1	
Kemak	kem	to hear	1408	44	rɛ:ga	1	
Kemak	kem	eye	1248	45	mata-r	1	
Kemak	kem	to sit	1416	51	mudu	1?	
Kemak	kem	person/human being	683	53	atamasa	4	
Kemak	kem	man/male	1554	54	ma:nɛ	1	
Kemak	kem	woman/female	962	55	hi:nɛ	1	
Kemak	kem	child	2099	56	ana-r	1	
Kemak	kem	husband	1200	57	la:i-ri	9	
Kemak	kem	mother	1216	59	i:na-ra	1	
Kemak	kem	road/path	667	6	sala	1	
Kemak	kem	father	1217	60	ama-kai	1	
Kemak	kem	name	1405	63	gala-ra	1	
Kemak	kem	rope	1218	65	tali	1	
Kemak	kem	to tie up, fasten	1094	66	hu:tu:	9	
Kemak	kem	to sew	1457	67	sɔ:ra	10	
Kemak	kem	to come	1446	7	mai	1	
Kemak	kem	to shoot	1172	70	posi	2	
Kemak	kem	to die, be dead	1494	75	matɛ	1	
Kemak	kem	to scratch	1436	77	kurui	1?	
Kemak	kem	to cut, hack	1432	78	ta	1	
Kemak	kem	stick/wood	1295	79	ai	1	
Kemak	kem	to swell	1573	87	bubu	3	
