language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Komering	kge	I	1209	182	ɲaʔ	7	
Komering	kge	thou	1215	183	niku	1	
Komering	kge	he/she	262	184	ya	1	
Komering	kge	we	1212	185	kita	1	sikam 2
Komering	kge	you	1213	186	kuti	34	
Komering	kge	they	817	187	tian	11	
Komering	kge	what?	1236	188	api	1	
Komering	kge	who?	1235	189	sapa	12	
Komering	kge	shoulder	1482	19	pɪŋpɪŋ	16	
Komering	kge	other	197	190	layon	2	
Komering	kge	all	98	191	kaʔuɲɪn	22	
Komering	kge	and	1577	192	ʁiʔ	42	
Komering	kge	if	1459	193	amon	10	
Komering	kge	how?	1239	194	sanopa	20	
Komering	kge	no, not	1269	195	maʔwatʔ	48	maʔwat'
Komering	kge	to count	1420	196	ŋambilaŋ	1	ŋahituŋ 31
Komering	kge	One	1493	197	say	1	
Komering	kge	Two	1498	198	ʁua	1	
Komering	kge	Three	492	199	tọlu	1	
Komering	kge	left	244	2	kiʁi	1	
Komering	kge	to know, be knowledgeable	1410	20	panday	23	
Komering	kge	Four	1500	200	p:aʔ	1	
Komering	kge	Five	493	201	lima	1	
Komering	kge	Six	1703	202	nom	1	
Komering	kge	Seven	1704	203	pitu	1	
Komering	kge	Eight	1705	204	walu	3	
Komering	kge	Nine	1483	205	suai	5	
Komering	kge	Ten	1515	206	puluh	5	
Komering	kge	Twenty	1710	207	ʁuaŋapuluh	3,  6	
Komering	kge	One Hundred	1634	209	saʁatus	4	
Komering	kge	to think	2271	21	bupikiʁ	22	
Komering	kge	One Thousand	1843	210	saʁibu	5	
Komering	kge	to fear	1419	22	ʁabay	14	
Komering	kge	blood	946	23	ʁah	1	
Komering	kge	head	1256	24	hulu	1	
Komering	kge	neck	1333	25	galah	33	
Komering	kge	hair	1040	26	buọʔ	1	
Komering	kge	nose	1221	27	iʁuŋ	1	
Komering	kge	to breathe	1407	28	məhoŋas	50	muhoŋas 50
Komering	kge	to sniff, smell	375	29	sium	20	
Komering	kge	right	1019	3	kanan	1	
Komering	kge	mouth	674	30	baŋʉ̱ʔ	16	baŋuʔ 16; baŋuk 16
Komering	kge	tooth	1380	31	ipon	1	
Komering	kge	tongue	1205	32	ṃa	1	
Komering	kge	to laugh	1355	33	maha	23	
Komering	kge	to cry	1839	34	miwaŋ	9	
Komering	kge	to vomit	1278	35	mutah	1	
Komering	kge	to spit	1440	36	mahalotọʔ	41	muhalotọʔ 41
Komering	kge	to eat	1336	37	moŋan	1,  14	
Komering	kge	to chew	321	38	ŋalŋal	13	
Komering	kge	to cook	1100	39	masaʔ	41	
Komering	kge	leg/foot	2098	4	kuktʔ	29	kukt'; kukut 29
Komering	kge	to drink	1401	40	ŋinum	1	
Komering	kge	to bite	1403	41	ŋoʁoh	1	
Komering	kge	to suck	1421	42	hisọp	1	
Komering	kge	ear	1247	43	cupɪŋ	15	
Komering	kge	to hear	1408	44	andoŋi	1	
Komering	kge	eye	1248	45	mata	1	
Komering	kge	to see	1409	46	liaʔ	19	
Komering	kge	to yawn	1028	47	mahọwap	1	ŋahọwap 1
Komering	kge	to sleep	1585	48	tuʁuy	1	
Komering	kge	to lie down	1411	49	aŋgulɪkʔ	54	aŋgulɪk'
Komering	kge	to walk	1443	5	lapah	42	
Komering	kge	to dream	1920	50	buɪnɪpi	1	
Komering	kge	to sit	1416	51	mojoŋ	28	
Komering	kge	to stand	1442	52	togaʔ	14	minjaʔ 38
Komering	kge	person/human being	683	53	jolma	16	
Komering	kge	man/male	1554	54	ṃbakas	37	bakas 37
Komering	kge	woman/female	962	55	bay	1	
Komering	kge	child	2099	56	sanaʔ	1	
Komering	kge	husband	1200	57	laki	28	
Komering	kge	wife	1199	58	aŋgoman	25	
Komering	kge	mother	1216	59	umaʔ	36	
Komering	kge	road/path	667	6	ʁaŋʁaya	1	ʁaŋgaya 1
Komering	kge	father	1217	60	ubaʔ	13	
Komering	kge	house	1252	61	lombahan	28	
Komering	kge	thatch/roof	2100	62	hatoʔ	1	
Komering	kge	name	1405	63	golaʁ	10	
Komering	kge	to say	1458	64	cawa	21	
Komering	kge	rope	1218	65	tali	1	
Komering	kge	to tie up, fasten	1094	66	kaʁuʔ	44	
Komering	kge	to sew	1457	67	ɲoʁuʔ	45	
Komering	kge	needle	1382	68	soʁoʔ	13	
Komering	kge	to hunt	1435	69	ambuʁu	23	
Komering	kge	to come	1446	7	ʁatoŋ	14	
Komering	kge	to shoot	1172	70	nimbaʔ	8	
Komering	kge	to stab, pierce	1434	71	nujah	22	pagas 3
Komering	kge	to hit	1433	72	togom	64	
Komering	kge	to steal	713	73	ŋamalɪŋ	16	
Komering	kge	to kill	1417	74	ŋəmatiko	15	
Komering	kge	to die, be dead	1494	75	mati	1	
Komering	kge	to live, be alive	1422	76	huʁiʔ	1	
Komering	kge	to scratch	1436	77	ŋʉykʉy	19	
Komering	kge	to cut, hack	1432	78	toʔtoʔ	3	
Komering	kge	stick/wood	1295	79	kayu	1	
Komering	kge	to turn	1588	8	bubilukʔ	24	bubiluk'
Komering	kge	to split	1437	80	bolah	1	
Komering	kge	sharp	1396	81	tajom	1	
Komering	kge	dull, blunt	379	82	kudul	1	
Komering	kge	to work	1086	83	bugawi	21	
Komering	kge	to plant	1486	84	nanom	2	
Komering	kge	to choose	1750	85	milɪh	1	
Komering	kge	to grow	479	86	tumbuh	1	
Komering	kge	to swell	1573	87	bayoh	1	
Komering	kge	to squeeze	1414	88	pioh	55	
Komering	kge	to hold	1448	89	ambokọm	66	katiŋ 67
Komering	kge	to swim	1439	9	bulaŋuy	1	bukalaŋuy 1; bukalaŋuy 1
Komering	kge	to dig	1418	90	ŋali	1	
Komering	kge	to buy	1869	91	amboli	1	
Komering	kge	to open, uncover	1156	92	bukaʔ	1	
Komering	kge	to pound, beat	354	93	nutu	20	
Komering	kge	to throw	1456	94	ŋumbanko	60	
Komering	kge	to fall	1280	95	tiaʔ	66	
Komering	kge	dog	2009	96	asu	1	
Komering	kge	bird	937	97	manʉʔ	1	buruŋ 17
Komering	kge	egg	744	98	tọhly	1	tọhluy 1
Komering	kge	feather	1201	99	bulu	1	
Yami	tao	hand	1277	1	lima	1	
Yami	tao	dirty	1230	10	malóit	27	
Yami	tao	wing	1257	100	panid	2	
Yami	tao	to fly	1441	101	somalap	23	
Yami	tao	rat	1490	102	karam	24	
Yami	tao	fat/grease	1282	104	tava	23	
Yami	tao	tail	1220	105	ipos	30	
Yami	tao	snake	730	106	volay	2	
Yami	tao	louse	1392	108	koto	1	
Yami	tao	mosquito	1509	109	tamonong	19	
Yami	tao	dust	2	11	ibek	1,  73	
Yami	tao	spider	843	110	ahahawa	1	
Yami	tao	fish	227	111	among	19	
Yami	tao	rotten	1728	112	mehta	40	
Yami	tao	leaf	628	114	vohong	18	
Yami	tao	root	670	115	yamot	3	
Yami	tao	flower	239	116	savosavong	24,  1	
Yami	tao	fruit	1507	117	asiasi no kayo	10	
Yami	tao	earth/soil	1228	119	tana	1	
Yami	tao	skin	763	12	kolit	1	
Yami	tao	stone	857	120	vato	1	
Yami	tao	sand	671	121	anay	1	
Yami	tao	water	948	122	ranom	1	
Yami	tao	sea	1474	124	attaw	27	
Yami	tao	salt	1274	125	asin	3	
Yami	tao	lake	624	126	mibebneng a ranom	1?	
Yami	tao	woods/forest	420	127	kakayoan	2	
Yami	tao	sky	1732	128	angit	1	
Yami	tao	moon	1313	129	vehan	1	
Yami	tao	back	1291	13	likod	1	
Yami	tao	star	1430	130	mata no angit	18	
Yami	tao	cloud	1489	131	cinalab	28	
Yami	tao	rain	658	133	cimoy	12	
Yami	tao	thunder	1150	134	adey	32	
Yami	tao	lightning	1654	135	cicilat	1	
Yami	tao	wind	960	136	sazowsaw	26	
Yami	tao	to blow	175	137	avyot	23	
Yami	tao	cold	1287	139	marékmeh	23	
Yami	tao	belly	1251	14	velek	27	
Yami	tao	dry	1398	140	makozay	24?	
Yami	tao	wet	1726	141	mavasa	1	
Yami	tao	heavy	1210	142	maréhmet	22	
Yami	tao	fire	221	143	apoy	1	
Yami	tao	smoke	778	145	ahob	55	
Yami	tao	ash	646	146	avo	1	
Yami	tao	black	163	147	maváheng	20	
Yami	tao	white	1335	148	malávang	28	
Yami	tao	red	156	149	mabazángbang	30	
Yami	tao	bone	1394	15	totoang	1	
Yami	tao	yellow	1424	150	máray	26	
Yami	tao	green	1425	151	mowgáraw	29	
Yami	tao	small	1246	152	alíkey	1	aLíkey
Yami	tao	big	1202	153	aráko	23	
Yami	tao	short	1645	154	mavéveh	23	alígned 23
Yami	tao	long	1203	155	anáro	1	
Yami	tao	thin	1400	156	matarípis	11	
Yami	tao	thick	1244	157	mágsaz	23	
Yami	tao	narrow	1267	158	méylid	20	
Yami	tao	wide	1243	159	mówvong	15	
Yami	tao	intestines	1991	16	cinai	1	
Yami	tao	painful, sick	2103	160	ʔingen	24	'ingen
Yami	tao	shy, ashamed	487	161	másnek	15	
Yami	tao	old	1229	162	rarakeh	23	
Yami	tao	new	1231	163	vayo	1	
Yami	tao	good	1035	164	apía	1	
Yami	tao	bad, evil	1292	165	maráhet	1	
Yami	tao	night	1233	167	mahep	22	
Yami	tao	day	1225	168	araw	1	
Yami	tao	year	1226	169	awan	1	
Yami	tao	liver	1224	17	atay	1	
Yami	tao	when?	1238	170	mango	10	
Yami	tao	to hide	602	171	tayo	13	
Yami	tao	to climb	1102	172	kálat	17	
Yami	tao	at	1461	173	do	20?	
Yami	tao	near	1942	179	másngen	23	
Yami	tao	breast	1402	18	soso	1	
Yami	tao	far	1406	180	marái	25	
Yami	tao	where?	1237	181	jíno	1	
Yami	tao	we	1212	185	yamen	2	
Yami	tao	they	817	187	sira	1	
Yami	tao	what?	1236	188	ikong	18	
Yami	tao	who?	1235	189	síno	14	
Yami	tao	shoulder	1482	19	pakaw	21	
Yami	tao	all	98	191	malóvot	26	
Yami	tao	and	1577	192	kani	1	
Yami	tao	if	1459	193	no	2	
Yami	tao	how?	1239	194	ápira	21	
Yami	tao	no, not	1269	195	ji	45	beken 26
Yami	tao	to count	1420	196	vilangan	1	
Yami	tao	One	1493	197	ása	1	
Yami	tao	Two	1498	198	adoa	1	
Yami	tao	Three	492	199	atlo	1	
Yami	tao	left	244	2	ozi	26	
Yami	tao	to know, be knowledgeable	1410	20	kátenngan	26	
Yami	tao	Four	1500	200	ápat	1	
Yami	tao	Five	493	201	lima	1	
Yami	tao	Six	1703	202	anem	1	
Yami	tao	to fear	1419	22	mamogaw	18	
Yami	tao	blood	946	23	rala	1	
Yami	tao	head	1256	24	oo	1	
Yami	tao	neck	1333	25	zagaw	36	
Yami	tao	hair	1040	26	ovok	1	
Yami	tao	nose	1221	27	momodan	19	
Yami	tao	to sniff, smell	375	29	angno	4,  22	
Yami	tao	right	1019	3	wanan	1	
Yami	tao	mouth	674	30	ngongoy	22	
Yami	tao	tooth	1380	31	ngepen	1	
Yami	tao	tongue	1205	32	lila	4	
Yami	tao	to laugh	1355	33	mámiying	25	
Yami	tao	to cry	1839	34	omlavi	10	
Yami	tao	to vomit	1278	35	motowta	1	
Yami	tao	to spit	1440	36	cipa	30	
Yami	tao	to eat	1336	37	koman	1	
Yami	tao	to cook	1100	39	rotongan	22	kombaz 32
Yami	tao	leg/foot	2098	4	ai	1	
Yami	tao	to drink	1401	40	inomen	1	
Yami	tao	to bite	1403	41	songit	19	
Yami	tao	to suck	1421	42	sepsepen	1	cizopen 1
Yami	tao	ear	1247	43	talinga	1	
Yami	tao	to hear	1408	44	amizingen	16	
Yami	tao	eye	1248	45	mata	1	
Yami	tao	to see	1409	46	citaen	1	
Yami	tao	to sleep	1585	48	mitkeh	21	
Yami	tao	to walk	1443	5	omalam	17	
Yami	tao	to dream	1920	50	teynep	30	
Yami	tao	to sit	1416	51	lísna	34	
Yami	tao	to stand	1442	52	tánek	21	
Yami	tao	person/human being	683	53	tao	1	
Yami	tao	man/male	1554	54	mehakay	24	
Yami	tao	woman/female	962	55	mavakes	16	
Yami	tao	child	2099	56	metdeh	15	kanakan 1
Yami	tao	husband	1200	57	mehakay	30	
Yami	tao	wife	1199	58	mavakes	21	
Yami	tao	mother	1216	59	ina	1	
Yami	tao	road/path	667	6	rarahan	1	
Yami	tao	father	1217	60	ama	1	
Yami	tao	house	1252	61	vahay	14	
Yami	tao	thatch/roof	2100	62	atep	1	
Yami	tao	name	1405	63	ngaran	1	
Yami	tao	to say	1458	64	vataen	22	
Yami	tao	rope	1218	65	ovid	23	
Yami	tao	to sew	1457	67	tapangen	25	
Yami	tao	needle	1382	68	rayom	1	
Yami	tao	to come	1446	7	mai	1	
Yami	tao	to stab, pierce	1434	71	vónoen	26	
Yami	tao	to steal	713	73	takawen	1	
Yami	tao	to kill	1417	74	limanen	25	zakaten 24
Yami	tao	to die, be dead	1494	75	maliman	14	
Yami	tao	to scratch	1436	77	kadkaden	21	
Yami	tao	to cut, hack	1432	78	aripen	44	
Yami	tao	stick/wood	1295	79	kayo	1	
Yami	tao	sharp	1396	81	matárem	1	
Yami	tao	dull, blunt	379	82	mangáreh	26	
Yami	tao	to plant	1486	84	moaen	19	
Yami	tao	to choose	1750	85	pili	1	
Yami	tao	to squeeze	1414	88	zamosen	44	
Yami	tao	to swim	1439	9	miawawat	21	
Yami	tao	to dig	1418	90	kaliin	1	
Yami	tao	to buy	1869	91	sazangan	19	
Yami	tao	to pound, beat	354	93	mangsad	7	
Yami	tao	to fall	1280	95	mazba	30	
Yami	tao	dog	2009	96	agsa	22	
Yami	tao	egg	744	98	icioy	16	
Yami	tao	feather	1201	99	bobow	1	
Puluwatese	puw	hand	1277	1	paaw	8	pawú-n 8; kumʷúʀ 9
Puluwatese	puw	to fly	1441	101	yáál	13	
Puluwatese	puw	rat	1490	102	keeʀ	16	keʀe-(n) 16; yeʀekeʀ 16; keʀekeʀi-(n) 16; keʀekeʀ 16
Puluwatese	puw	meat/flesh	634	103	fitik	10	fitiko- 10
Puluwatese	puw	tail	1220	105	wúúk	1	wúkú- 1
Puluwatese	puw	louse	1392	108	kúúw	1	kúwá-(n) 1
Puluwatese	puw	mosquito	1509	109	nóómʷ	1	(tówu)-nómʷ 1
Puluwatese	puw	rotten	1728	112	pʷa	18	
Puluwatese	puw	branch	1531	113	ráá	1	ráá-n 1
Puluwatese	puw	leaf	628	114	ʀéé	1	
Puluwatese	puw	root	670	115	waar	2	waara-(n) 2
Puluwatese	puw	flower	239	116	péé-n	10	péé-yi 10
Puluwatese	puw	fruit	1507	117	wuwa	1	
Puluwatese	puw	grass	606	118	fátil	1	fátili-(n) 1
Puluwatese	puw	earth/soil	1228	119	pʷpʷél	13	pʷpʷéli- 13
Puluwatese	puw	skin	763	12	kiil	1	kili 1
Puluwatese	puw	stone	857	120	fawú	1	
Puluwatese	puw	sand	671	121	ppi	12	ppiyá-n 12
Puluwatese	puw	water	948	122	ʀaan	1	ráni- 1
Puluwatese	puw	to flow	2003	123	pʷu	11	pʷuupʷu 11
Puluwatese	puw	sea	1474	124	me-taw	13	heti- 23; háát 23
Puluwatese	puw	woods/forest	420	127	waal	17	wali-(n) 17; walúwal 17
Puluwatese	puw	sky	1732	128	lááŋ	1	láŋi- 1
Puluwatese	puw	moon	1313	129	ma-ram	7	
Puluwatese	puw	back	1291	13	hakúr	12	
Puluwatese	puw	star	1430	130	fúú	1	
Puluwatese	puw	cloud	1489	131	woʀow	15	
Puluwatese	puw	rain	658	133	wút	1	wúté-(n) 1
Puluwatese	puw	thunder	1150	134	pachch	16	pachchi-(n) 16
Puluwatese	puw	wind	960	136	yááŋ	1	yáŋiyáŋ 1
Puluwatese	puw	to blow	175	137	wiiki-	15	wiiki-(y)
Puluwatese	puw	belly	1251	14	wuupʷ	11	wupʷe-(er) 11
Puluwatese	puw	dry	1398	140	mmat	11	
Puluwatese	puw	heavy	1210	142	ccówo	9	ccówú- 9
Puluwatese	puw	fire	221	143	yááf	1	
Puluwatese	puw	to burn	2102	144	kú	10	
Puluwatese	puw	smoke	778	145	yaat	2	
Puluwatese	puw	ash	646	146	falaŋ	8	peyah 7; peyaha-(n) 7; peyiha-(n) 7; mó-óʀóóʀo-(n) 9
Puluwatese	puw	black	163	147	ʀóló-	8	ʀóló-(kiiʀ); ʀóól 8; ʀólú-(n) 8
Puluwatese	puw	red	156	149	par	17	parapar 17; pappar 17
Puluwatese	puw	bone	1394	15	cúú	2	
Puluwatese	puw	yellow	1424	150	yóól	9	yóleyól 9
Puluwatese	puw	green	1425	151	yeraw	13	yarawaraw 13
Puluwatese	puw	small	1246	152	ʀik	1	(ya)-ʀikiʀik 1; kitikit 1
Puluwatese	puw	big	1202	153	lap	10	
Puluwatese	puw	short	1645	154	mʷoʀomʷoʀ	12	
Puluwatese	puw	long	1203	155	yelaye-	13	yelaye-(n)
Puluwatese	puw	thick	1244	157	ma-aliyéél	11	
Puluwatese	puw	intestines	1991	16	taa	14	
Puluwatese	puw	painful, sick	2103	160	meták	1	he-mʷaay 14; he-mʷaayi-(n) 14
Puluwatese	puw	shy, ashamed	487	161	háwo	5	
Puluwatese	puw	new	1231	163	fé	1	(héé)-fé 1
Puluwatese	puw	correct, true	1725	166	puuŋ	12	
Puluwatese	puw	night	1233	167	pʷooŋ	1	pʷoŋi- 1
Puluwatese	puw	day	1225	168	ráán	6	
Puluwatese	puw	liver	1224	17	yááyá	1	
Puluwatese	puw	when?	1238	170	-nee-t	1	(yi)-nee-t; (yi)-ŋe-t 1
Puluwatese	puw	to hide	602	171	yopo-	5	yopo-(ló)
Puluwatese	puw	to climb	1102	172	téé-	8	téé-(tá); téé-ki-y 8
Puluwatese	puw	at	1461	173	yi-	1	
Puluwatese	puw	in, inside	1606	174	lló-	1	lló-(n)
Puluwatese	puw	this	1214	177	yeen	8	
Puluwatese	puw	that	78	178	yeen	1	(i)-mʷu 11; (i)-kko-mʷu 11; (i)-ko-mʷuu-n 11
Puluwatese	puw	near	1942	179	ya-rap	13	akka-rap 13
Puluwatese	puw	breast	1402	18	túút	1	
Puluwatese	puw	far	1406	180	too-	1	too-(wo-ló)
Puluwatese	puw	where?	1237	181	i-fa	3	yiya 3
Puluwatese	puw	I	1209	182	ŋaaŋ	12	ŋa 12
Puluwatese	puw	he/she	262	184	yiiy	1	
Puluwatese	puw	we	1212	185	kiiʀ	1	kiʀ 1; yáy 2?
Puluwatese	puw	you	1213	186	yaw	1	yów 1; yáámi 13
Puluwatese	puw	they	817	187	re-	1	ra- 1; yiir 1
Puluwatese	puw	what?	1236	188	-ta	1	(mee)-ta
Puluwatese	puw	who?	1235	189	-yé	9	(yi)-yé
Puluwatese	puw	shoulder	1482	19	yefar	1	
Puluwatese	puw	and	1577	192	me	2	mé 2; ŋe 10; ŋé 10
Puluwatese	puw	if	1459	193	yáre	7	
Puluwatese	puw	no, not	1269	195	yaapʷ	14	-há 4
Puluwatese	puw	One	1493	197	yéét	1,  67	ye- 1,  68
Puluwatese	puw	Two	1498	198	rúúw	1	rúwa- 1
Puluwatese	puw	Three	492	199	yéél	1	yélú- 1; yelu-(uw) 1; yeli-ik 1
Puluwatese	puw	left	244	2	-mééyúŋ	13	(húyi)-mééyúŋ; (yii)-mééyúŋ 13
Puluwatese	puw	to know, be knowledgeable	1410	20	kúle-e-	18	kúle-e-(y)
Puluwatese	puw	Four	1500	200	fáán	1,  69	
Puluwatese	puw	Five	493	201	lime	1	lim-man 1; limo-ow 1; lime- 1; liim 1
Puluwatese	puw	Six	1703	202	woon	1	wono- 1
Puluwatese	puw	Seven	1704	203	féhu-uw	1	fúús 1; fúú- 1
Puluwatese	puw	Eight	1705	204	wanú-	3	wali-ik 3; walu-uw 3; walú- 3; waal 3
Puluwatese	puw	Nine	1483	205	ttiwa-	5	ttiw 5
Puluwatese	puw	Ten	1515	206	-ŋool	5	
Puluwatese	puw	One Hundred	1634	209	-pwúkúw	20	(ye)-pwúkúw
Puluwatese	puw	to think	2271	21	máŋimáŋ	11	yákiyák 12; yekiyek 12; yekiyeki-(y) 12; yákiyák 12; yekiyek 12; yekiyeki-(y) 12
Puluwatese	puw	One Thousand	1843	210	-ŋe-ray	18	
Puluwatese	puw	to fear	1419	22	me-hak	1	
Puluwatese	puw	blood	946	23	cca	1	ccaa- 1
Puluwatese	puw	neck	1333	25	wúúw	18	wúwa-(n) 18
Puluwatese	puw	hair	1040	26	wún	10	wúnú-(n) 10
Puluwatese	puw	nose	1221	27	pʷoot	1,  12	pʷootú- 1,  12
Puluwatese	puw	to breathe	1407	28	ŋahaŋah	12	
Puluwatese	puw	to sniff, smell	375	29	téŋú-ú-	11	téŋú-ú-(w)
Puluwatese	puw	mouth	674	30	yaawo	36	yewá-(y) 36
Puluwatese	puw	tooth	1380	31	ŋii	30	ŋii-(n) 30; -ŋi 30
Puluwatese	puw	to laugh	1355	33	fah	10	kkay 11; (ya)-kékkay 11
Puluwatese	puw	to cry	1839	34	háŋ	1	
Puluwatese	puw	to vomit	1278	35	mʷmʷuh	1	
Puluwatese	puw	to spit	1440	36	yóttúf	19	óttúfe 19
Puluwatese	puw	to eat	1336	37	mʷéŋé	8	mʷéŋéé-(n) 8; yaŋi-(y) 1
Puluwatese	puw	to chew	321	38	lúú	11	lúúlú 11; ŋú-ti-(y) 11
Puluwatese	puw	to cook	1100	39	mʷoot	11	(ya)-mʷoot 11; (yó)-mʷoot 11; mʷoot 11; (yó)-mʷota- 11; pʷuka 12
Puluwatese	puw	leg/foot	2098	4	peʀe	15	
Puluwatese	puw	to drink	1401	40	wún	1	wúnú-mi-(y) 1; wúnu-ma-(n) 1
Puluwatese	puw	to bite	1403	41	kkú-ú	1,  32	
Puluwatese	puw	to hear	1408	44	roŋ	1	roŋoroŋ 1
Puluwatese	puw	eye	1248	45	maah	1	meha-(n) 1; mehá-(n) 1
Puluwatese	puw	to see	1409	46	weri-	10	weri-(y); weriwer 10
Puluwatese	puw	to yawn	1028	47	mém-méwóó-	1	mém-méwóó-(n-atél)
Puluwatese	puw	to sleep	1585	48	mawúr	1	
Puluwatese	puw	to lie down	1411	49	woon	1	
Puluwatese	puw	to walk	1443	5	-fetál	8	
Puluwatese	puw	to dream	1920	50	ttan	9	ttana-a 9
Puluwatese	puw	to sit	1416	51	móót	18	mó-tiw 18
Puluwatese	puw	to stand	1442	52	wúú-	2	wúú-(tá)
Puluwatese	puw	person/human being	683	53	yere-mah	67,  66	
Puluwatese	puw	man/male	1554	54	mʷáán	1	wolo- 13
Puluwatese	puw	woman/female	962	55	ʀóó-pʷut	7	liye- 6
Puluwatese	puw	child	2099	56	nawú-n	5	nawúnaw 5; náyi-náy 5; háár 7; hári- 7
Puluwatese	puw	husband	1200	57	pulú-wa-	16	pulú-wa-(n); ʀóónimw 39
Puluwatese	puw	wife	1199	58	pulú-wa-	10	pulú-wa-(n)
Puluwatese	puw	mother	1216	59	yiin	1	yiná-(y) 1
Puluwatese	puw	road/path	667	6	yaal	1	yela-(n) 1
Puluwatese	puw	father	1217	60	hama-	1	hama-(n); hamá-(n) 1
Puluwatese	puw	house	1252	61	yiimʷ	1	yimʷa-(n) 1; yimʷá-ni-(y) 1; yimʷáyimʷ 1
Puluwatese	puw	thatch/roof	2100	62	yóóh	1	yóho-(n) 1; yeho-(n) 1
Puluwatese	puw	name	1405	63	yiit	1,  66	yita- 1,  66; yitá- 1,  66
Puluwatese	puw	rope	1218	65	háál	1	háli-(n) 1
Puluwatese	puw	to tie up, fasten	1094	66	fééfé	11	féé-ti-(y) 11
Puluwatese	puw	to sew	1457	67	teete	2	tee-y 2; ti (faaʀ) 2; ti-k 2; ti-ki-i-(y) 2
Puluwatese	puw	needle	1382	68	ti-kek	10	
Puluwatese	puw	to stab, pierce	1434	71	tto	13	ttow 13; ttow-(púŋ) 13
Puluwatese	puw	to hit	1433	72	tuku-u-	8,  63	tuku-u-(w)
Puluwatese	puw	to steal	713	73	mʷóʀow	9	
Puluwatese	puw	to kill	1417	74	ni	11	nii-ni 11
Puluwatese	puw	to die, be dead	1494	75	má	1	
Puluwatese	puw	to live, be alive	1422	76	má-naw	7	(ya)-ma-nawa 7
Puluwatese	puw	to scratch	1436	77	kéét	11	yáriker 12; keriker 12; keri-(y) 12
Puluwatese	puw	stick/wood	1295	79	ráá	2	ráá-n 2
Puluwatese	puw	to split	1437	80	tile-ŋi-	29	tile-ŋi-(y)
Puluwatese	puw	sharp	1396	81	kkáŋ	14,  68	
Puluwatese	puw	dull, blunt	379	82	kópʷ	13	
Puluwatese	puw	to plant	1486	84	fót	6	fóto-ki-(y) 6
Puluwatese	puw	to choose	1750	85	fili-	1	fili-(i-y)
Puluwatese	puw	to grow	479	86	ffól	8	fóóle-ni 8; fóóle-(y) 8; fóóle-yá-(y) 8
Puluwatese	puw	to swell	1573	87	pʷo	9	pʷoopʷo 9
Puluwatese	puw	to squeeze	1414	88	fiye-	15	fiye-(y)
Puluwatese	puw	to hold	1448	89	-mʷaʀ	16	(ya)-mʷaʀ; (ya)-mʷaʀú-(ya-) 16
Puluwatese	puw	to swim	1439	9	yaf	7	yáfe- 7
Puluwatese	puw	to dig	1418	90	kel	1	keli-ŋi-(y) 1; tow 8
Puluwatese	puw	to pound, beat	354	93	pʷo	3	wuk 2; wúkúúk 2
Puluwatese	puw	to throw	1456	94	yáʀe-	14	yáʀe-(y)
Puluwatese	puw	to fall	1280	95	mor	16	
Puluwatese	puw	egg	744	98	hakull	1	hakullú-(n) 1
Puluwatese	puw	feather	1201	99	wún	30	wúnú-(n) 30
Pulo-Annan	sov	hand	1277	1	paaú	8	paú-(na) 8; kumusú 9
Pulo-Annan	sov	to fly	1441	101	yani	13	
Pulo-Annan	sov	rat	1490	102	keesi	16	kesi- 16
Pulo-Annan	sov	meat/flesh	634	103	ditiko	10	
Pulo-Annan	sov	louse	1392	108	kúúdú	1	kúdu- 1
Pulo-Annan	sov	mosquito	1509	109	naamʷu	1	namʷu- 1
Pulo-Annan	sov	rotten	1728	112	mmasa	17	pʷa 18
Pulo-Annan	sov	branch	1531	113	laa	1	
Pulo-Annan	sov	leaf	628	114	saaú	1	saú- 1
Pulo-Annan	sov	root	670	115	walakala	2	
Pulo-Annan	sov	fruit	1507	117	ua	1	
Pulo-Annan	sov	grass	606	118	datini	1	
Pulo-Annan	sov	skin	763	12	kiini	1	kini 1
Pulo-Annan	sov	stone	857	120	daadú	1	dadú- 1
Pulo-Annan	sov	sand	671	121	piia	12	
Pulo-Annan	sov	water	948	122	saanú	1	sanú- 1
Pulo-Annan	sov	sea	1474	124	ma-tawa	13	taati 1; tati- 1
Pulo-Annan	sov	woods/forest	420	127	wonuwonu	17	
Pulo-Annan	sov	sky	1732	128	naaŋi	1	naŋi- 1
Pulo-Annan	sov	moon	1313	129	ma-lama	7	
Pulo-Annan	sov	back	1291	13	talúkú	12	
Pulo-Annan	sov	star	1430	130	didi	1	
Pulo-Annan	sov	rain	658	133	úúta	1	úta- 1
Pulo-Annan	sov	thunder	1150	134	paala	15	pala- 15
Pulo-Annan	sov	wind	960	136	yaŋi	1	yaŋiyaŋi 1
Pulo-Annan	sov	to blow	175	137	uku	15	
Pulo-Annan	sov	cold	1287	139	ddééú	11	(kali)-ddééú 11
Pulo-Annan	sov	belly	1251	14	uupʷa	11	upʷa- 11; diia 1; dia- 1
Pulo-Annan	sov	dry	1398	140	mmata	11	
Pulo-Annan	sov	heavy	1210	142	ssau	9	
Pulo-Annan	sov	fire	221	143	yaadi	1	yadi- 1
Pulo-Annan	sov	to burn	2102	144	kúú	10	
Pulo-Annan	sov	smoke	778	145	-atú	2	(bʷ)-atú
Pulo-Annan	sov	ash	646	146	danaŋa	8	
Pulo-Annan	sov	black	163	147	saano	8	sano- 8
Pulo-Annan	sov	bone	1394	15	ssi	2	
