language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
Banoni		small	1246	1246	kikinaki	813	k i k i n a k i
Banoni		small	1246	1246	baki	2715	b a k i
Singhi		small	1246	1246	sit	2813	s i t
Singhi		small	1246	1246	monik	293	m o n i k
Banggi		small	1246	1246	tojok	2876	t o j o k
Maloh		smoke	778	778	rimbu	799	r i m b u
Merina_Malagasy		smoke	778	778	sétroka	1125	s e t r o k a
Thao		smoke	778	778	qumbu	1230	q u m b u
Palauan		smoke	778	778	cʰat	1353	cʰ a t
Tunjung		smoke	778	778	əncun	1454	ə n c u n
Bare'e		smoke	778	778	raŋasu	180	r a ŋ a s u
Iban		smoke	778	778	asap	87	a s a p
Berawan_Long_Terawan		smoke	778	778	cam	1681	c a m
Moken		smoke	778	778	kahoj	1768	k a h o j
Hanunoo		smoke	778	778	anus	1834	a n u s
Hanunoo		smoke	778	778	sunuj	1835	s u n u j
Wuna		smoke	778	778	gʰumbo	613	gʰ u m b o
Tetum		smoke	778	778	dubun	260	d u b u n
Mailu		smoke	778	778	bautu	831	b a u t u
Tsou		smoke	778	778	feufeu	672	f e u f e u
Nias		smoke	778	778	simbo	2301	s i m b o
Central Amis		smoke	778	778	ʔacifer	2458	ʔ a c i f e r
Chamorro		smoke	778	778	asu	180	a s u
Banoni		smoke	778	778	daso	-180	d a s o
Singhi		smoke	778	778	asux	-87	a s u x
Banggi		smoke	778	778	goudn	2873	g o u d n
Maloh		snake	730	730	urar	575	u r a r
Merina_Malagasy		snake	730	730	bibilava	1104	b i b i l a v a
Thao		snake	730	730	qlhuran	1213	q l h u r a n
Palauan		snake	730	730	becʰéi	1325	b e cʰ e i
Palauan		snake	730	730	bersoecʰ	1326	b e r s o e cʰ
Tunjung		snake	730	730	nipaʔ	343	n i p a ʔ
Bare'e		snake	730	730	ule	575	u l e
Iban		snake	730	730	ular	575	u l a r
Berawan_Long_Terawan		snake	730	730	lipəh	-343	l i p ə h
Moken		snake	730	730	ʔolaːn	575	ʔ o l aː n
Hanunoo		snake	730	730	ulaj	575	u l a j
Wuna		snake	730	730	gʰule	575	gʰ u l e
Tetum		snake	730	730	samea	766	s a m e a
Mailu		snake	730	730	mio	2014	m i o
Tsou		snake	730	730	fkoi	403	f k o i
Nias		snake	730	730	ulõ	575	u l õ
Central Amis		snake	730	730	uner	2418	u n e r
Banoni		snake	730	730	koru	737	k o r u
Singhi		snake	730	730	dipux	-343	d i p u x
Banggi		snake	730	730	ulagn	575	u l a g n
Palauan		spider	843	843	bubuu	1329	b u b u u
Bare'e		spider	843	843	bukaka	1523	b u k a k a
Iban		spider	843	843	empelawaʔ	797	e m p e l a w a ʔ
Berawan_Long_Terawan		spider	843	843	kəlawaʔ	797	k ə l a w a ʔ
Moken		spider	843	843	gatoːn	1754	g a t oː n
Hanunoo		spider	843	843	lawa	797	l a w a
Wuna		spider	843	843	kabamba	14	k a b a m b a
Tetum		spider	843	843	labadain	-797	l a b a d a i n
Mailu		spider	843	843	mokoi	2017	m o k o i
Nias		spider	843	843	kalaw̃a	797	k a l a w̃ a
Central Amis		spider	843	843	falalutoŋ	2422	f a l a l u t o ŋ
Banoni		spider	843	843	kaːdado	2672	k aː d a d o
Singhi		spider	843	843	toka	2796	t o k a
Maloh		star	1430	1430	bintaŋ	4	b i n t a ŋ
Merina_Malagasy		star	1430	1430	kintana	1117	k i n t a n a
Thao		star	1430	1430	kilhpuz	1222	k i l h p u z
Palauan		star	1430	1430	btucʰ	4	b t u cʰ
Tunjung		star	1430	1430	bintaŋ	4	b i n t a ŋ
Bare'e		star	1430	1430	betuʔu	4	b e t u ʔ u
Iban		star	1430	1430	bintaŋ	4	b i n t a ŋ
Berawan_Long_Terawan		star	1430	1430	təkəbin	1675	t ə k ə b i n
Moken		star	1430	1430	bituək	4	b i t u ə k
Hanunoo		star	1430	1430	pamgasan	1828	p a m g a s a n
Wuna		star	1430	1430	kalipopo	80	k a l i p o p o
Tetum		star	1430	1430	fitun	4	f i t u n
Mailu		star	1430	1430	vitiu	4	v i t i u
Tsou		star	1430	1430	coŋéoha	34	c o ŋ e o h a
Nias		star	1430	1430	dõfi	2289	d õ f i
Central Amis		star	1430	1430	fuqis	2442	f u q i s
Central Amis		star	1430	1430	fuʕis	2443	f u ʕ i s
Banoni		star	1430	1430	pipito	4	p i p i t o
Singhi		star	1430	1430	bitaŋ	4	b i t a ŋ
Maloh		stick/wood	1295	1295	kaju	32	k a j u
Thao		stick/wood	1295	1295	kawi	32	k a w i
Palauan		stick/wood	1295	1295	kerːekar	-32	k e rː e k a r
Tunjung		stick/wood	1295	1295	leŋan	1432	l e ŋ a n
Bare'e		stick/wood	1295	1295	kaju	32	k a j u
Bare'e		stick/wood	1295	1295	kaju	32	k a j u
Iban		stick/wood	1295	1295	kajuʔ	32	k a j u ʔ
Berawan_Long_Terawan		stick/wood	1295	1295	kajuh	32	k a j u h
Moken		stick/wood	1295	1295	kaʔiː	-32	k a ʔ iː
Hanunoo		stick/wood	1295	1295	kaju	32	k a j u
Wuna		stick/wood	1295	1295	sau	32	s a u
Tetum		stick/wood	1295	1295	ai	32	a i
Mailu		stick/wood	1295	1295	ana	1986	a n a
Tsou		stick/wood	1295	1295	évi	2144	e v i
Tsou		stick/wood	1295	1295	sʔofʉ	2145	s ʔ o f ʉ
Nias		stick/wood	1295	1295	eu	32	e u
Central Amis		stick/wood	1295	1295	sastiʔ	2391	s a s t i ʔ
Central Amis		stick/wood	1295	1295	kasuj	32	k a s u j
Chamorro		stick/wood	1295	1295	haju	32	h a j u
Banoni		stick/wood	1295	1295	tsupi	2646	t s u p i
Singhi		stick/wood	1295	1295	kojux	32	k o j u x
Banggi		stick/wood	1295	1295	kiau	32	k i a u
Maloh		stone	857	857	batu	379	b a t u
Merina_Malagasy		stone	857	857	vato	379	v a t o
Thao		stone	857	857	fatu	379	f a t u
Palauan		stone	857	857	bad	379	b a d
Tunjung		stone	857	857	batuʔ	379	b a t u ʔ
Bare'e		stone	857	857	watu	379	w a t u
Iban		stone	857	857	batu	379	b a t u
Berawan_Long_Terawan		stone	857	857	bitːoh	379	b i tː o h
Moken		stone	857	857	batoj	379	b a t o j
Hanunoo		stone	857	857	batu	379	b a t u
Wuna		stone	857	857	kontu	379	k o n t u
Tetum		stone	857	857	fatuk	379	f a t u k
Mailu		stone	857	857	budi	2025	b u d i
Mailu		stone	857	857	gomagomana	2026	g o m a g o m a n a
Mailu		stone	857	857	nabua	2027	n a b u a
Tsou		stone	857	857	skuzu	2175	s k u z u
Nias		stone	857	857	baʔu	379	b a ʔ u
Nias		stone	857	857	kara	379	k a r a
Central Amis		stone	857	857	fakeluh	2433	f a k e l u h
Central Amis		stone	857	857	fukeloh	2434	f u k e l o h
Banoni		stone	857	857	paratsi	2682	p a r a t s i
Singhi		stone	857	857	batux	379	b a t u x
Banggi		stone	857	857	batu	379	b a t u
Maloh		tail	1220	1220	iŋko	305	i ŋ k o
Merina_Malagasy		tail	1220	1220	rambo	1103	r a m b o
Thao		tail	1220	1220	wawishwish	345	w a w i s h w i s h
Palauan		tail	1220	1220	kemur	1324	k e m u r
Tunjung		tail	1220	1220	iŋkot	305	i ŋ k o t
Bare'e		tail	1220	1220	iku	305	i k u
Iban		tail	1220	1220	ikoʔ	305	i k o ʔ
Berawan_Long_Terawan		tail	1220	1220	iko	305	i k o
Moken		tail	1220	1220	ʔikuːn	305	ʔ i k uː n
Hanunoo		tail	1220	1220	ikug	305	i k u g
Wuna		tail	1220	1220	punda	114	p u n d a
Tetum		tail	1220	1220	ikun	305	i k u n
Mailu		tail	1220	1220	batuna	2012	b a t u n a
Mailu		tail	1220	1220	doru	108	d o r u
Mailu		tail	1220	1220	nari	2013	n a r i
Tsou		tail	1220	1220	civci	795	c i v c i
Nias		tail	1220	1220	iʔo	305	i ʔ o
Central Amis		tail	1220	1220	wikor	305	w i k o r
Chamorro		tail	1220	1220	dadalak	2550	d a d a l a k
Banoni		tail	1220	1220	kokoreka	2669	k o k o r e k a
Singhi		tail	1220	1220	kon	305	k o n
Singhi		tail	1220	1220	ukue	305	u k u e
Banggi		tail	1220	1220	ifus	-305	i f u s
Maloh		that	78	78	indin	1045	i n d i n
Merina_Malagasy		that	78	78	ao	1146	a o
Merina_Malagasy		that	78	78	anj	1147	a n j
Thao		that	78	78	haja	270	h a j a
Thao		that	78	78	huja	270	h u j a
Palauan		that	78	78	tilecʰaŋ	1379	t i l e cʰ a ŋ
Palauan		that	78	78	séi	1380	s e i
Tunjung		that	78	78	aneh	392	a n e h
Bare'e		that	78	78	setu	569	s e t u
Iban		that	78	78	nʲaʔ	1615	nʲ a ʔ
Berawan_Long_Terawan		that	78	78	tuh	569	t u h
Moken		that	78	78	nʲuː	1782	nʲ uː
Hanunoo		that	78	78	tunda	1852	t u n d a
Hanunoo		that	78	78	tida	1853	t i d a
Wuna		that	78	78	aitu	569	a i t u
Tetum		that	78	78	nia	392	n i a
Mailu		that	78	78	ada	2074	a d a
Mailu		that	78	78	ne	2075	n e
Tsou		that	78	78	icʔo	2214	i c ʔ o
Nias		that	78	78	daʔõ	2322	d a ʔ õ
Central Amis		that	78	78	kuna	2499	k u n a
Central Amis		that	78	78	kura	2500	k u r a
Chamorro		that	78	78	enao	2578	e n a o
Banoni		that	78	78	nana	392	n a n a
Banoni		that	78	78	nabo	392	n a b o
Singhi		that	78	78	inu	392	i n u
Banggi		that	78	78	ino	392	i n o
Maloh		thatch/roof	279	279	tuduŋ	1015	t u d u ŋ
Merina_Malagasy		thatch/roof	279	279	tafo#bozaka	1081	t a f o _ b o z a k a
Thao		thatch/roof	279	279	tafuq	1184	t a f u q
Palauan		thatch/roof	279	279	cʰado	406	cʰ a d o
Tunjung		thatch/roof	279	279	sapaw#jemiaq	1425	s a p a w _ j e m i a q
Bare'e		thatch/roof	279	279	ata	406	a t a
Iban		thatch/roof	279	279	atap	406	a t a p
Iban		thatch/roof	279	279	bumbuŋ	1572	b u m b u ŋ
Berawan_Long_Terawan		thatch/roof	279	279	sapaw	298	s a p a w
Hanunoo		thatch/roof	279	279	atup	406	a t u p
Tetum		thatch/roof	279	279	tali#tahan	1894	t a l i _ t a h a n
Mailu		thatch/roof	279	279	ato	406	a t o
Tsou		thatch/roof	279	279	euasi	2131	e u a s i
Nias		thatch/roof	279	279	sagõ	2257	s a g õ
Central Amis		thatch/roof	279	279	falahuŋ	2374	f a l a h u ŋ
Central Amis		thatch/roof	279	279	falahoŋ	2375	f a l a h o ŋ
Chamorro		thatch/roof	279	279	atof	406	a t o f
Banoni		thatch/roof	279	279	tegʰunu	2629	t e gʰ u n u
Singhi		thatch/roof	279	279	tonʲah	2770	t o nʲ a h
Singhi		thatch/roof	279	279	iraw	2771	i r a w
Banggi		thatch/roof	279	279	safu	2858	s a f u
Maloh		they	817	817	ira	92	i r a
Merina_Malagasy		they	817	817	izj	-92	i z j
Thao		they	817	817	cajcuj	1248	c a j c u j
Palauan		they	817	817	tir	92	t i r
Bare'e		they	817	817	sira	92	s i r a
Iban		they	817	817	sidaʔ	92	s i d a ʔ
Berawan_Long_Terawan		they	817	817	siloh	92	s i l o h
Moken		they	817	817	ʔolaːŋ	1788	ʔ o l aː ŋ
Hanunoo		they	817	817	sida	92	s i d a
Wuna		they	817	817	andoa	323	a n d o a
Tetum		they	817	817	sia	92	s i a
Mailu		they	817	817	omoa	2080	o m o a
Tsou		they	817	817	heː	2217	h eː
Nias		they	817	817	jaʔira	92	j a ʔ i r a
Central Amis		they	817	817	aŋra	2505	a ŋ r a
Central Amis		they	817	817	caŋra	2506	c a ŋ r a
Chamorro		they	817	817	siha	92	s i h a
Banoni		they	817	817	nari	357	n a r i
Singhi		they	817	817	ijox	2840	i j o x
Maloh		thick	1244	1244	tabal	209	t a b a l
Merina_Malagasy		thick	1244	1244	matévina	1132	m a t e v i n a
Thao		thick	1244	1244	makushtur	1238	m a k u s h t u r
Palauan		thick	1244	1244	okrokr	1363	o k r o k r
Tunjung		thick	1244	1244	kapar	209	k a p a r
Bare'e		thick	1244	1244	baŋke	1540	b a ŋ k e
Iban		thick	1244	1244	tebal	233	t e b a l
Berawan_Long_Terawan		thick	1244	1244	kapan	209	k a p a n
Moken		thick	1244	1244	tʰaw	1772	tʰ a w
Hanunoo		thick	1244	1244	madamul	138	m a d a m u l
Wuna		thick	1244	1244	nokapa	209	n o k a p a
Tetum		thick	1244	1244	maʔar	1918	m a ʔ a r
Mailu		thick	1244	1244	iduna	2056	i d u n a
Tsou		thick	1244	1244	ocmoeʉ	-138	o c m o e ʉ
Central Amis		thick	1244	1244	kiftol	2476	k i f t o l
Chamorro		thick	1244	1244	potpot	314	p o t p o t
Banoni		thick	1244	1244	toːtogo	2722	t oː t o g o
Singhi		thick	1244	1244	tabar	233	t a b a r
Banggi		thick	1244	1244	eŋkafal	209	e ŋ k a f a l
Maloh		thin	2308	2308	nipis	424	n i p i s
Merina_Malagasy		thin	2308	2308	manifj	424	m a n i f j
Thao		thin	2308	2308	mabazaj	1237	m a b a z a j
Palauan		thin	2308	2308	meliliut	424	m e l i l i u t
Bare'e		thin	2308	2308	manipi	424	m a n i p i
Iban		thin	2308	2308	mipau	1603	m i p a u
Berawan_Long_Terawan		thin	2308	2308	lipːəh	424	l i pː ə h
Moken		thin	2308	2308	nʲipih	424	nʲ i p i h
Hanunoo		thin	2308	2308	manipis	424	m a n i p i s
Wuna		thin	2308	2308	nonifi	424	n o n i f i
Tetum		thin	2308	2308	niʔis	424	n i ʔ i s
Mailu		thin	2308	2308	ariari	2054	a r i a r i
Mailu		thin	2308	2308	ogiogi	2055	o g i o g i
Tsou		thin	2308	2308	hipsi	-424	h i p s i
Nias		thin	2308	2308	nifi	424	n i f i
Central Amis		thin	2308	2308	kuhpicaj	-424	k u h p i c a j
Banoni		thin	2308	2308	to#totogo	2721	t o _ t o t o g o
Singhi		thin	2308	2308	ridie	2817	r i d i e
Maloh		this	1214	1214	indiʔ	360	i n d i ʔ
Merina_Malagasy		this	1214	1214	atj	207	a t j
Thao		this	1214	1214	inaj	1243	i n a j
Palauan		this	1214	1214	tiéi	1378	t i e i
Tunjung		this	1214	1214	itih	207	i t i h
Iban		this	1214	1214	tuʔ	1614	t u ʔ
Berawan_Long_Terawan		this	1214	1214	nih	360	n i h
Moken		this	1214	1214	niː	360	n iː
Hanunoo		this	1214	1214	inda	360	i n d a
Wuna		this	1214	1214	aini	360	a i n i
Tetum		this	1214	1214	neʔe	360	n e ʔ e
Mailu		this	1214	1214	eva	2073	e v a
Tsou		this	1214	1214	éni	360	e n i
Nias		this	1214	1214	daʔa	2321	d a ʔ a
Central Amis		this	1214	1214	kuna	2497	k u n a
Central Amis		this	1214	1214	kuni	2498	k u n i
Chamorro		this	1214	1214	ini	360	i n i
Banoni		this	1214	1214	ie	2735	i e
Banoni		this	1214	1214	nabeː	2736	n a b eː
Maloh		thou	1215	1215	iko	634	i k o
Merina_Malagasy		thou	1215	1215	hianao	732	h i a n a o
Thao		thou	1215	1215	ihu	634	i h u
Palauan		thou	1215	1215	kau	634	k a u
Tunjung		thou	1215	1215	koʔ	634	k o ʔ
Bare'e		thou	1215	1215	siko	634	s i k o
Iban		thou	1215	1215	nuan	1617	n u a n
Iban		thou	1215	1215	diʔ	1618	d i ʔ
Berawan_Long_Terawan		thou	1215	1215	noh	1692	n o h
Moken		thou	1215	1215	kah̃eː	1785	k a h̃ eː
Hanunoo		thou	1215	1215	kawu	634	k a w u
Wuna		thou	1215	1215	ihitu	238	i h i t u
Tetum		thou	1215	1215	o	634	o
Mailu		thou	1215	1215	ga	538	g a
Tsou		thou	1215	1215	suu	634	s u u
Nias		thou	1215	1215	jaʔugõ	-634	j a ʔ u g õ
Central Amis		thou	1215	1215	kisu	634	k i s u
Chamorro		thou	1215	1215	hagu	634	h a g u
Banoni		thou	1215	1215	no	2738	n o
Singhi		thou	1215	1215	iŋan	634	i ŋ a n
Singhi		thou	1215	1215	muː	634	m uː
Banggi		thou	1215	1215	uhu	2889	u h u
Maloh		thunder	1150	1150	dalak	1031	d a l a k
Merina_Malagasy		thunder	1150	1150	kotroka	1119	k o t r o k a
Thao		thunder	1150	1150	barumbun	1224	b a r u m b u n
Palauan		thunder	1150	1150	derumk	341	d e r u m k
Bare'e		thunder	1150	1150	gundu	626	g u n d u
Iban		thunder	1150	1150	guntur	626	g u n t u r
Berawan_Long_Terawan		thunder	1150	1150	lətːe	740	l ə tː e
Moken		thunder	1150	1150	təguːn	1761	t ə g uː n
Hanunoo		thunder	1150	1150	lintiʔ	250	l i n t i ʔ
Wuna		thunder	1150	1150	tondu	313	t o n d u
Tetum		thunder	1150	1150	kukur	467	k u k u r
Mailu		thunder	1150	1150	goru	467	g o r u
Mailu		thunder	1150	1150	koruru	-696	k o r u r u
Mailu		thunder	1150	1150	mara	2035	m a r a
Tsou		thunder	1150	1150	akʔeŋʉca	2185	a k ʔ e ŋ ʉ c a
Nias		thunder	1150	1150	rita#mbanua	2293	r i t a _ m b a n u a
Central Amis		thunder	1150	1150	kakeleŋ	2448	k a k e l e ŋ
Central Amis		thunder	1150	1150	kakeleŋ	2449	k a k e l e ŋ
Chamorro		thunder	1150	1150	hulu	2563	h u l u
Banoni		thunder	1150	1150	pina	554	p i n a
Singhi		thunder	1150	1150	dudu	696	d u d u
Maloh		to bite	1403	1403	kokot	-63	k o k o t
Maloh		to bite	1403	1403	siap	1008	s i a p
Merina_Malagasy		to bite	1403	1403	manaikitra	1071	m a n a i k i t r a
Thao		to bite	1403	1403	kmirkir	1177	k m i r k i r
Palauan		to bite	1403	1403	baŋcʰ	1280	b a ŋ cʰ
Tunjung		to bite	1403	1403	ŋeket	630	ŋ e k e t
Bare'e		to bite	1403	1403	mama	1495	m a m a
Iban		to bite	1403	1403	ketup	1567	k e t u p
Iban		to bite	1403	1403	kanit	1568	k a n i t
Berawan_Long_Terawan		to bite	1403	1403	katan	-63	k a t a n
Moken		to bite	1403	1403	lokoːt	1722	l o k oː t
Hanunoo		to bite	1403	1403	kagat	63	k a g a t
Wuna		to bite	1403	1403	fonaː	1862	f o n aː
Tetum		to bite	1403	1403	makːit	63	m a kː i t
Tetum		to bite	1403	1403	hanisi	1891	h a n i s i
Mailu		to bite	1403	1403	apuapu	361	a p u a p u
Tsou		to bite	1403	1403	boecʉ	63	b o e c ʉ
Tsou		to bite	1403	1403	eoeoca	2117	e o e o c a
Nias		to bite	1403	1403	usu	2243	u s u
Central Amis		to bite	1403	1403	mikarat	63	m i k a r a t
Central Amis		to bite	1403	1403	mikalat	63	m i k a l a t
Banoni		to bite	1403	1403	kanata	63	k a n a t a
Singhi		to bite	1403	1403	kuːt	-63	k uː t
Banggi		to bite	1403	1403	nohol	2853	n o h o l
Maloh		to blow	175	175	tiap	-744	t i a p
Thao		to blow	175	175	miup	744	m i u p
Palauan		to blow	175	175	meloko	1347	m e l o k o
Tunjung		to blow	175	175	bərtiup	744	b ə r t i u p
Bare'e		to blow	175	175	mewui	1532	m e w u i
Iban		to blow	175	175	sepu	1600	s e p u
Iban		to blow	175	175	puput	1601	p u p u t
Berawan_Long_Terawan		to blow	175	175	məpːi	1677	m ə pː i
Hanunoo		to blow	175	175	magʔujup	744	m a g ʔ u j u p
Wuna		to blow	175	175	nebuso	1877	n e b u s o
Tetum		to blow	175	175	hu	160	h u
Mailu		to blow	175	175	bouai	2037	b o u a i
Mailu		to blow	175	175	wuwuri	807	w u w u r i
Tsou		to blow	175	175	havi	2188	h a v i
Nias		to blow	175	175	mobura	2295	m o b u r a
Central Amis		to blow	175	175	miiuf	744	m i i u f
Central Amis		to blow	175	175	jof	744	j o f
Chamorro		to blow	175	175	guaife	2564	g u a i f e
Banoni		to blow	175	175	puːgʰuː	2700	p uː gʰ uː
Singhi		to blow	175	175	jup	744	j u p
Maloh		to breathe	1407	1407	batak#nʲawa	55	b a t a k _ nʲ a w a
Merina_Malagasy		to breathe	1407	1407	mifoka	1064	m i f o k a
Thao		to breathe	1407	1407	shminaw	1173	s h m i n a w
Palauan		to breathe	1407	1407	outelil	1268	o u t e l i l
Tunjung		to breathe	1407	1407	ŋasaŋ	124	ŋ a s a ŋ
Bare'e		to breathe	1407	1407	wolo	1492	w o l o
Iban		to breathe	1407	1407	benʲawa	55	b e nʲ a w a
Iban		to breathe	1407	1407	njintak#seput	1562	n j i n t a k _ s e p u t
Iban		to breathe	1407	1407	enseput	1563	e n s e p u t
Berawan_Long_Terawan		to breathe	1407	1407	ŋətəcin	-124	ŋ ə t ə c i n
Moken		to breathe	1407	1407	pahoːt	1713	p a h oː t
Hanunoo		to breathe	1407	1407	arup	1804	a r u p
Wuna		to breathe	1407	1407	nofenei	593	n o f e n e i
Mailu		to breathe	1407	1407	mau#uriuri	1949	m a u _ u r i u r i
Tsou		to breathe	1407	1407	eunsou	2111	e u n s o u
Nias		to breathe	1407	1407	mohanuhanu	2236	m o h a n u h a n u
Central Amis		to breathe	1407	1407	saslaʕan	2346	s a s l a ʕ a n
Chamorro		to breathe	1407	1407	hagoŋ	2522	h a g o ŋ
Banoni		to breathe	1407	1407	vasa	2617	v a s a
Singhi		to breathe	1407	1407	masuŋ	124	m a s u ŋ
Banggi		to breathe	1407	1407	intaŋ	2850	i n t a ŋ
Maloh		to burn	2102	2102	tutuŋ	41	t u t u ŋ
Merina_Malagasy		to burn	2102	2102	mandoro	1124	m a n d o r o
Thao		to burn	2102	2102	shunara	1229	s h u n a r a
Palauan		to burn	2102	2102	meléseb	1352	m e l e s e b
Bare'e		to burn	2102	2102	montapara	1537	m o n t a p a r a
Iban		to burn	2102	2102	tunu	41	t u n u
Berawan_Long_Terawan		to burn	2102	2102	mikːih	1680	m i kː i h
Moken		to burn	2102	2102	pəlaː	1766	p ə l aː
Moken		to burn	2102	2102	maʔum	1767	m a ʔ u m
Hanunoo		to burn	2102	2102	tutud	-41	t u t u d
Wuna		to burn	2102	2102	netunu	41	n e t u n u
Tetum		to burn	2102	2102	sunu	-41	s u n u
Tetum		to burn	2102	2102	namotːuk	1916	n a m o tː u k
Mailu		to burn	2102	2102	asiasi	2042	a s i a s i
Mailu		to burn	2102	2102	gabugabu	215	g a b u g a b u
Tsou		to burn	2102	2102	ho	2194	h o
Nias		to burn	2102	2102	tunu	41	t u n u
Central Amis		to burn	2102	2102	tofdoh	2457	t o f d o h
Chamorro		to burn	2102	2102	potne	2569	p o t n e
Chamorro		to burn	2102	2102	tunu	41	t u n u
Banoni		to burn	2102	2102	bu	2706	b u
Banoni		to burn	2102	2102	vanaŋi	2707	v a n a ŋ i
Singhi		to burn	2102	2102	nʲaux	2808	nʲ a u x
Singhi		to burn	2102	2102	ninux	-41	n i n u x
Banggi		to burn	2102	2102	nutugn	828	n u t u g n
Maloh		to buy	1869	1869	bali	269	b a l i
Merina_Malagasy		to buy	1869	1869	mividj	269	m i v i d j
Thao		to buy	1869	1869	fariw	1	f a r i w
Palauan		to buy	1869	1869	omecʰar	1313	o m e cʰ a r
Bare'e		to buy	1869	1869	meoli	269	m e o l i
Iban		to buy	1869	1869	beli	269	b e l i
Berawan_Long_Terawan		to buy	1869	1869	məlih	269	m ə l i h
Moken		to buy	1869	1869	məloj	269	m ə l o j
Hanunoo		to buy	1869	1869	bumili	269	b u m i l i
Wuna		to buy	1869	1869	negʰoli	269	n e gʰ o l i
Tetum		to buy	1869	1869	sosːa	329	s o sː a
Mailu		to buy	1869	1869	tonatona	2002	t o n a t o n a
Mailu		to buy	1869	1869	woiwoi	2003	w o i w o i
Tsou		to buy	1869	1869	mihia	2156	m i h i a
Nias		to buy	1869	1869	õli	269	õ l i
Central Amis		to buy	1869	1869	maʕaca	2402	m a ʕ a c a
Chamorro		to buy	1869	1869	fahan	2545	f a h a n
Banoni		to buy	1869	1869	bunava	2656	b u n a v a
Singhi		to buy	1869	1869	miris	-269	m i r i s
Banggi		to buy	1869	1869	moli	269	m o l i
Merina_Malagasy		to chew	321	321	mihota	1068	m i h o t a
Thao		to chew	321	321	mapapak	18	m a p a p a k
Palauan		to chew	321	321	melecʰedacʰem	1276	m e l e cʰ e d a cʰ e m
Palauan		to chew	321	321	meriŋet	1277	m e r i ŋ e t
Palauan		to chew	321	321	melamecʰ	1278	m e l a m e cʰ
Bare'e		to chew	321	321	mama	642	m a m a
Iban		to chew	321	321	kunʲah	803	k u nʲ a h
Berawan_Long_Terawan		to chew	321	321	kapaʔ	-444	k a p a ʔ
Moken		to chew	321	321	mənʲaːj	1719	m ə nʲ aː j
Hanunoo		to chew	321	321	magtaltaʔ	1809	m a g t a l t a ʔ
Wuna		to chew	321	321	kamama	642	k a m a m a
Tetum		to chew	321	321	mamːa	642	m a mː a
Mailu		to chew	321	321	naʔunaʔu	1957	n a ʔ u n a ʔ u
Mailu		to chew	321	321	asiasi	1958	a s i a s i
Tsou		to chew	321	321	msimo	2114	m s i m o
Tsou		to chew	321	321	sinvi	2115	s i n v i
Nias		to chew	321	321	moŋaŋa	2240	m o ŋ a ŋ a
Central Amis		to chew	321	321	kemkem	2351	k e m k e m
Central Amis		to chew	321	321	papap	-444	p a p a p
Chamorro		to chew	321	321	nʲamnʲam	2526	nʲ a m nʲ a m
Chamorro		to chew	321	321	ŋaŋas	-739	ŋ a ŋ a s
Singhi		to chew	321	321	mopa	2755	m o p a
Singhi		to chew	321	321	nʲugis	2756	nʲ u g i s
Merina_Malagasy		to choose	1750	1750	mifidj	153	m i f i d j
Thao		to choose	1750	1750	kadaduk	1201	k a d a d u k
Palauan		to choose	1750	1750	melilt	-153	m e l i l t
Tunjung		to choose	1750	1750	miliːq	1437	m i l iː q
Bare'e		to choose	1750	1750	pili	153	p i l i
Iban		to choose	1750	1750	pilih	153	p i l i h
Berawan_Long_Terawan		to choose	1750	1750	pile	153	p i l e
Moken		to choose	1750	1750	miliək	153	m i l i ə k
Hanunoo		to choose	1750	1750	piliʔ	153	p i l i ʔ
Wuna		to choose	1750	1750	nepili	153	n e p i l i
Tetum		to choose	1750	1750	kakːan	1905	k a kː a n
Tetum		to choose	1750	1750	boːi	436	b oː i
Mailu		to choose	1750	1750	tabutabu	1995	t a b u t a b u
Tsou		to choose	1750	1750	esbʉtʉ	2151	e s b ʉ t ʉ
Nias		to choose	1750	1750	fili	153	f i l i
Central Amis		to choose	1750	1750	misimsim	2397	m i s i m s i m
Chamorro		to choose	1750	1750	ajek	2542	a j e k
Singhi		to choose	1750	1750	piris	153	p i r i s
Banggi		to choose	1750	1750	mili	153	m i l i
Maloh		to climb	1102	1102	ambit	1043	a m b i t
Merina_Malagasy		to climb	1102	1102	miakatra	1141	m i a k a t r a
Palauan		to climb	1102	1102	melidab	1374	m e l i d a b
Bare'e		to climb	1102	1102	pone	827	p o n e
Iban		to climb	1102	1102	tikiʔ	1612	t i k i ʔ
Berawan_Long_Terawan		to climb	1102	1102	nakən	-827	n a k ə n
Moken		to climb	1102	1102	nʲaʔek	827	nʲ a ʔ e k
Hanunoo		to climb	1102	1102	dajik	-827	d a j i k
Wuna		to climb	1102	1102	nofoni	827	n o f o n i
Tetum		to climb	1102	1102	saʔe	-373	s a ʔ e
Mailu		to climb	1102	1102	panapana	-827	p a n a p a n a
Tsou		to climb	1102	1102	tisifou	2211	t i s i f o u
Nias		to climb	1102	1102	nõi	-827	n õ i
Central Amis		to climb	1102	1102	macaka	2493	m a c a k a
Central Amis		to climb	1102	1102	mikali	2494	m i k a l i
Chamorro		to climb	1102	1102	hotde	2577	h o t d e
Singhi		to climb	1102	1102	jikux	2830	j i k u x
Singhi		to climb	1102	1102	tapaŋ	2831	t a p a ŋ
Banggi		to climb	1102	1102	semblahi	2883	s e m b l a h i
Maloh		to come	1446	1446	mondok	1001	m o n d o k
Merina_Malagasy		to come	1446	1446	avj	154	a v j
